Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,29,111,UTA,Utah Jazz,30,Carlos Arroyo,PG,6-2,202,"July 30, 1979",PR,3,Florida International University
2005,29,211,UTA,Utah Jazz,19,Raja Bell,SG,6-5,204,"September 19, 1976",VI,4,"Boston University, Florida International University"
2005,29,299,UTA,Utah Jazz,5,Carlos Boozer,PF,6-9,258,"November 20, 1981",DE,2,Duke
2005,29,300,UTA,Utah Jazz,22,Curtis Borchardt,C,7-0,240,"September 13, 1980",US,1,Stanford
2005,29,571,UTA,Utah Jazz,31,Jarron Collins,C,6-11,255,"December 2, 1978",US,3,Stanford
2005,29,839,UTA,Utah Jazz,6,Howard Eisley,PG,6-2,177,"December 4, 1972",US,10,Boston College
2005,29,1041,UTA,Utah Jazz,10,Gordan Giricek,SG,6-6,210,"June 20, 1977",HR,2,
2005,29,1170,UTA,Utah Jazz,44,Ben Handlogten,C,6-10,240,"November 16, 1973",US,1,Western Michigan
2005,29,1192,UTA,Utah Jazz,15,Matt Harpring,SF,6-7,231,"May 31, 1976",US,6,Georgia Tech
2005,29,1361,UTA,Utah Jazz,43,Kris Humphries,PF,6-9,235,"February 6, 1985",US,R,Minnesota
2005,29,1626,UTA,Utah Jazz,47,Andrei Kirilenko,PF,6-9,220,"February 18, 1981",RU,3,
2005,29,1757,UTA,Utah Jazz,2,Randy Livingston,PG,6-4,209,"April 2, 1975",US,8,LSU
2005,29,1776,UTA,Utah Jazz,24,Raul Lopez,PG,6-1,170,"April 15, 1980",ES,1,
2005,29,1949,UTA,Utah Jazz,25,Keith McLeod,PG,6-2,188,"November 5, 1979",US,1,Bowling Green
2005,29,2196,UTA,Utah Jazz,13,Mehmet Okur,C,6-11,249,"May 26, 1979",TR,2,
2005,29,2383,UTA,Utah Jazz,51,Aleksandar Radojevic,C,7-3,250,"August 8, 1976",ME,1,Barton County Community College
2005,29,2714,UTA,Utah Jazz,3,Kirk Snyder,SG,6-6,225,"June 5, 1983",US,R,Nevada
