Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,13,77,LAC,Los Angeles Clippers,7,Kenny Anderson,PG,6-0,168,"October 9, 1970",US,13,Georgia Tech
2005,13,146,LAC,Los Angeles Clippers,4,Maurice Baker,PG,6-1,175,"July 28, 1979",US,R,Oklahoma State
2005,13,333,LAC,Los Angeles Clippers,42,Elton Brand,PF,6-8,275,"March 11, 1979",US,5,Duke
2005,13,405,LAC,Los Angeles Clippers,9,Rick Brunson,PG,6-4,190,"June 14, 1972",US,7,Temple
2005,13,510,LAC,Los Angeles Clippers,0,Lionel Chalmers,PG,6-0,180,"November 10, 1980",US,R,Xavier
2005,13,1434,LAC,Los Angeles Clippers,20,Marko Jaric,PG,6-7,198,"October 12, 1978",RS,2,
2005,13,1577,LAC,Los Angeles Clippers,35,Chris Kaman,C,7-0,265,"April 28, 1982",US,1,Central Michigan University
2005,13,1630,LAC,Los Angeles Clippers,30,Kerry Kittles,SG,6-5,179,"June 12, 1974",US,7,Villanova
2005,13,1758,LAC,Los Angeles Clippers,14,Shaun Livingston,PG,6-7,192,"September 11, 1985",US,R,
2005,13,1812,LAC,Los Angeles Clippers,50,Corey Maggette,SG,6-6,218,"November 12, 1979",US,5,Duke
2005,13,1853,LAC,Los Angeles Clippers,15,Darrick Martin,PG,5-11,170,"March 6, 1971",US,9,UCLA
2005,13,2040,LAC,Los Angeles Clippers,33,Mikki Moore,PF,6-11,225,"November 4, 1975",US,6,Nebraska
2005,13,2103,LAC,Los Angeles Clippers,34,Mamadou N'Diaye,C,7-0,255,"June 16, 1975",SN,4,Auburn
2005,13,2280,LAC,Los Angeles Clippers,22,Kirk Penney,SG,6-5,220,"November 23, 1980",NZ,1,Wisconsin
2005,13,2407,LAC,Los Angeles Clippers,11,Zeljko Rebraca,C,7-0,257,"April 9, 1972",RS,3,
2005,13,2509,LAC,Los Angeles Clippers,13,Quinton Ross,SG,6-6,195,"April 30, 1981",US,R,SMU
2005,13,2633,LAC,Los Angeles Clippers,21,Bobby Simmons,SF,6-7,210,"June 2, 1980",US,3,DePaul
2005,13,3111,LAC,Los Angeles Clippers,54,Chris Wilcox,C,6-10,221,"September 3, 1982",US,2,Maryland
