Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,18,1051,MIN,Minnesota Timberwolves,23.0,NBA,C,10.0,0.0,20.0,9.0,21.6,0.42,0.0,1.8,0.0,9.0,19.8,0.46,5.4,7.2,0.75,0.0,3.6,3.6,0.0,1.8,7.2,0.0,9.0,23.4
1992,11,1051,HOU,Houston Rockets,24.0,NBA,C,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
