Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,29.0,669,UTA,Utah Jazz,24.0,NBA,SF,68.0,,2674.0,13.4,23.3,0.58,0.0,0.0,0.0,13.4,23.3,0.58,8.1,9.7,0.84,3.4,6.1,9.5,3.5,1.8,0.3,4.3,3.9,35.0,,119.0,110.0
1981,29.0,669,UTA,Utah Jazz,25.0,NBA,SF,80.0,,3417.0,13.1,23.4,0.56,0.0,0.1,0.29,13.0,23.3,0.56,9.1,11.3,0.81,2.8,4.6,7.3,4.6,1.6,0.3,4.1,3.5,35.3,,118.0,111.0
1982,29.0,669,UTA,Utah Jazz,26.0,NBA,SF,81.0,81.0,3222.0,13.0,22.8,0.57,0.0,0.0,0.33,13.0,22.7,0.57,9.3,11.7,0.79,3.3,4.1,7.4,4.6,1.4,0.2,4.3,3.6,35.2,,121.0,114.0
1983,29.0,669,UTA,Utah Jazz,27.0,NBA,SF,22.0,22.0,887.0,11.7,20.3,0.58,0.0,0.0,,11.7,20.3,0.58,10.6,12.5,0.85,2.9,4.1,7.1,5.3,1.0,0.0,4.1,3.1,34.1,,124.0,109.0
1984,29.0,669,UTA,Utah Jazz,28.0,NBA,SF,79.0,79.0,2984.0,12.3,22.0,0.56,0.0,0.1,0.25,12.3,22.0,0.56,12.5,14.5,0.86,2.7,4.1,6.9,4.8,0.9,0.1,4.0,3.1,37.1,,126.0,112.0
1985,29.0,669,UTA,Utah Jazz,29.0,NBA,SF,55.0,46.0,1971.0,11.9,22.3,0.53,0.0,0.0,,11.9,22.3,0.53,10.1,12.6,0.8,3.4,4.1,7.5,4.3,1.3,0.2,4.0,3.1,33.9,,117.0,107.0
1986,29.0,669,UTA,Utah Jazz,30.0,NBA,SF,76.0,75.0,2744.0,13.9,24.6,0.56,0.0,0.2,0.09,13.8,24.4,0.57,10.7,13.5,0.79,3.0,3.7,6.7,4.5,1.1,0.1,3.9,3.5,38.4,,121.0,109.0
1987,9.0,669,DET,Detroit Pistons,31.0,NBA,SF,81.0,81.0,2736.0,10.4,19.5,0.53,0.0,0.1,0.17,10.4,19.4,0.54,9.4,11.5,0.81,1.8,4.0,5.8,2.8,1.1,0.1,3.1,3.4,30.2,,121.0,109.0
1988,9.0,669,DET,Detroit Pistons,32.0,NBA,SF,69.0,50.0,2144.0,10.1,19.6,0.51,0.0,0.0,0.0,10.1,19.6,0.52,11.2,13.0,0.86,1.9,3.3,5.2,3.9,0.9,0.2,3.1,3.3,31.4,,124.0,109.0
1989,31.0,669,TOT,Total After Trade,33.0,NBA,SF,73.0,67.0,2422.0,9.7,19.8,0.49,0.0,0.0,0.0,9.7,19.7,0.49,9.5,11.8,0.81,2.4,4.1,6.6,3.5,0.9,0.3,3.4,3.9,29.0,,115.0,110.0
1989,9.0,669,DET,Detroit Pistons,33.0,NBA,SF,42.0,42.0,1341.0,9.7,18.6,0.52,0.0,0.0,,9.7,18.6,0.52,9.6,11.4,0.84,2.0,4.2,6.1,3.5,0.9,0.2,3.0,3.7,28.9,,122.0,108.0
1989,7.0,669,DAL,Dallas Mavericks,33.0,NBA,SF,31.0,25.0,1081.0,9.8,21.3,0.46,0.0,0.0,0.0,9.8,21.2,0.46,9.5,12.2,0.78,3.0,4.1,7.1,3.6,0.9,0.3,3.8,4.0,29.1,,108.0,112.0
1990,7.0,669,DAL,Dallas Mavericks,34.0,NBA,SF,45.0,45.0,1300.0,9.0,18.9,0.48,0.0,0.1,0.0,9.0,18.8,0.48,7.8,9.9,0.79,3.0,3.7,6.7,3.1,0.8,0.3,2.9,3.9,25.9,,113.0,112.0
1991,17.0,669,MIL,Milwaukee Bucks,35.0,NBA,SF,10.0,0.0,126.0,7.5,19.8,0.38,0.4,1.2,0.33,7.1,18.6,0.38,7.1,10.3,0.69,3.2,2.0,5.2,3.6,2.0,0.0,2.4,3.2,22.6,,103.0,111.0
