Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
533,Doug Christie,"May 9, 1970",58.0,49.0,25.66,2.3,6.49,0.35,0.64,2.03,0.32,1.66,4.47,0.37,0.4,1.87,2.33,0.8,0.76,2.81,3.59,2.84,1.3,0.44,1.63,2.63,7.1
