PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Scott Skiles,28,78,78,3086,6.7,14.4,0.467,1.3,3.8,0.34,5.4,10.6,0.512,4.7,5.2,0.892,0.8,3.8,4.7,11.9,1.4,0.0,4.3,3.9,19.4,,115,110
Shaquille O'Neal,20,81,81,3071,11.9,21.2,0.562,0.0,0.0,0.0,11.9,21.1,0.563,6.9,11.7,0.5920000000000001,5.6,12.7,18.2,2.5,1.0,4.6,5.0,5.2,30.7,,108,100
Nick Anderson,25,79,76,2920,10.1,22.6,0.449,1.5,4.3,0.353,8.6,18.4,0.47100000000000003,5.1,6.9,0.741,2.1,6.1,8.1,4.5,2.2,1.0,2.8,3.4,26.9,,109,106
Tom Tolbert,27,72,61,1838,6.1,12.3,0.498,0.2,0.8,0.321,5.9,11.6,0.509,3.3,4.6,0.726,3.6,7.6,11.2,2.5,0.9,0.6,3.4,5.2,15.8,,104,108
Anthony Bowie,29,77,45,1761,7.6,16.1,0.47100000000000003,0.4,1.4,0.313,7.2,14.7,0.486,1.9,2.4,0.7979999999999999,1.0,4.5,5.5,5.0,1.5,0.4,2.4,3.7,17.5,,105,109
Dennis Scott,24,54,43,1759,9.3,21.6,0.431,3.1,7.6,0.40299999999999997,6.3,14.0,0.446,2.6,3.3,0.7859999999999999,1.1,4.2,5.3,3.9,1.6,0.5,2.9,3.7,24.3,,105,109
Donald Royal,26,77,0,1636,5.9,11.9,0.496,0.0,0.1,0.0,5.9,11.8,0.5,9.7,11.9,0.815,3.5,5.5,9.0,2.4,1.1,0.8,3.4,5.5,21.5,,119,109
Jeff Turner,30,75,20,1479,7.8,14.7,0.529,0.3,0.6,0.588,7.4,14.2,0.526,1.9,2.4,0.8,2.5,6.0,8.5,3.6,0.6,0.3,2.2,6.5,17.8,,113,110
Greg Kite,31,64,1,640,3.0,6.5,0.452,0.0,0.1,0.0,3.0,6.5,0.45799999999999996,1.0,1.9,0.542,5.1,9.9,15.0,0.8,1.0,0.9,2.7,10.4,6.9,,93,105
Litterial Green,22,52,4,626,6.9,15.8,0.439,0.1,0.8,0.1,6.8,15.0,0.457,4.8,7.6,0.625,0.9,1.8,2.7,9.2,1.8,0.3,3.3,5.6,18.7,,104,110
Steve Kerr,27,47,0,440,5.4,12.7,0.429,0.7,2.7,0.25,4.8,10.0,0.47700000000000004,2.3,2.5,0.909,0.6,3.7,4.3,6.7,0.9,0.1,2.8,3.9,13.8,,103,111
Terry Catledge,29,21,1,262,6.8,13.9,0.493,0.0,0.0,,6.8,13.9,0.493,5.1,6.5,0.794,3.4,5.3,8.8,1.0,0.8,0.2,4.8,5.9,18.8,,97,110
Bison Dele,23,21,0,240,8.3,16.2,0.513,0.0,0.2,0.0,8.3,16.0,0.519,3.3,4.2,0.8,5.0,6.6,11.6,1.0,2.9,3.5,5.2,10.0,19.9,,96,101
Chris Corchiani,24,9,0,102,6.4,11.2,0.565,0.0,1.5,0.0,6.4,9.8,0.65,7.8,10.3,0.762,0.5,2.9,3.4,7.8,2.9,0.0,3.9,8.3,20.5,,120,107
Lorenzo Williams,23,3,0,10,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,,5.0,5.0,10.0,0.0,5.0,5.0,0.0,10.0,0.0,,38,97
Howard Wright,25,4,0,10,19.9,24.9,0.8,0.0,0.0,,19.9,24.9,0.8,0.0,10.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,39.9,,127,112
