PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Larry Nance,33,77,77,2753,9.8,17.9,0.5489999999999999,0.0,0.1,0.0,9.8,17.8,0.551,3.7,4.5,0.818,3.4,8.9,12.3,4.1,1.0,3.6,2.0,4.1,23.3,,120,103
Brad Daugherty,27,71,71,2691,9.8,17.1,0.5710000000000001,0.0,0.0,0.5,9.8,17.1,0.5710000000000001,7.4,9.3,0.795,3.1,10.6,13.7,5.9,1.0,1.1,2.8,3.3,26.9,,125,105
Craig Ehlo,31,82,73,2559,7.6,15.5,0.49,1.8,4.8,0.381,5.8,10.7,0.54,1.7,2.4,0.7170000000000001,2.2,5.7,8.0,5.0,2.1,0.4,2.5,3.4,18.8,,111,106
Mark Price,28,75,74,2380,10.1,21.0,0.484,2.6,6.2,0.41600000000000004,7.6,14.7,0.512,6.1,6.5,0.948,0.8,3.5,4.3,12.8,1.9,0.2,4.2,2.2,29.0,,120,109
Gerald Wilkins,29,80,35,2079,8.8,19.4,0.45299999999999996,0.4,1.4,0.276,8.4,18.0,0.467,3.7,4.4,0.84,1.8,3.4,5.2,4.5,1.9,0.4,2.3,3.8,21.7,,105,108
Hot Rod Williams,30,67,13,2055,6.5,13.8,0.47,0.0,0.0,,6.5,13.8,0.47,5.2,7.3,0.716,3.1,7.1,10.2,3.7,1.2,2.6,2.9,4.2,18.2,,107,105
Terrell Brandon,22,82,8,1622,9.3,19.4,0.478,0.4,1.3,0.31,8.9,18.1,0.491,3.7,4.5,0.825,1.2,4.4,5.6,9.4,2.5,0.8,3.3,3.8,22.6,,108,106
Danny Ferry,26,76,1,1461,7.6,15.9,0.479,1.2,2.8,0.415,6.4,13.1,0.493,3.4,3.9,0.8759999999999999,2.8,6.9,9.7,4.7,1.0,1.7,2.9,5.9,19.9,,111,107
Mike Sanders,32,53,51,1189,8.4,16.9,0.49700000000000005,0.0,0.2,0.25,8.3,16.7,0.5,2.5,3.3,0.7559999999999999,2.2,5.0,7.2,3.2,1.7,1.3,2.4,6.4,19.3,,104,107
John Battle,30,41,0,497,8.5,20.4,0.415,0.1,0.6,0.16699999999999998,8.4,19.8,0.423,5.7,7.3,0.778,0.4,2.5,3.0,5.5,0.9,0.5,2.2,4.0,22.7,,102,111
Jay Guidinger,23,32,5,215,4.5,13.0,0.345,0.0,0.0,,4.5,13.0,0.345,3.1,5.9,0.52,6.1,8.9,15.1,4.0,2.1,2.4,2.4,11.3,12.0,,96,102
Jerome Lane,26,21,2,149,9.2,18.3,0.5,0.0,0.0,,9.2,18.3,0.5,1.7,6.8,0.25,8.2,9.9,18.0,5.8,4.1,1.0,2.4,10.9,20.0,,107,98
Bobby Phills,23,31,0,139,13.8,29.9,0.46299999999999997,0.7,1.8,0.4,13.1,28.0,0.46799999999999997,5.5,9.1,0.6,2.2,4.0,6.2,3.6,3.6,0.7,6.6,6.9,33.9,,89,104
Steve Kerr,27,5,0,41,6.2,12.3,0.5,0.0,2.5,0.0,6.2,9.9,0.625,2.5,2.5,1.0,0.0,8.6,8.6,13.6,2.5,0.0,2.5,2.5,14.8,,120,104
