PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Reggie Lewis,27,80,80,3144,10.7,22.7,0.47,0.2,1.0,0.233,10.4,21.7,0.48100000000000004,5.2,6.0,0.867,1.4,4.2,5.6,4.8,1.9,1.2,2.1,4.0,26.8,,112,109
Kevin Gamble,27,82,58,2541,9.1,18.0,0.507,1.0,2.8,0.374,8.1,15.3,0.531,2.4,3.0,0.826,0.9,4.0,4.9,4.5,1.7,0.7,1.6,3.7,21.8,,117,110
Dee Brown,24,80,48,2254,7.4,15.7,0.46799999999999997,0.6,1.8,0.317,6.8,13.9,0.488,4.3,5.4,0.7929999999999999,1.0,4.5,5.5,10.3,3.1,0.7,3.1,4.6,19.6,,113,107
Xavier McDaniel,29,82,27,2215,10.4,21.1,0.495,0.1,0.5,0.273,10.3,20.6,0.5,4.4,5.5,0.7929999999999999,3.8,7.3,11.2,3.7,1.6,1.2,3.9,5.7,25.4,,106,107
Robert Parish,39,79,79,2146,9.8,18.3,0.535,0.0,0.0,,9.8,18.3,0.535,3.8,5.5,0.6890000000000001,5.8,11.6,17.4,1.4,1.3,2.5,2.8,4.7,23.4,,113,103
Sherman Douglas,26,79,36,1932,6.9,13.9,0.498,0.2,0.8,0.207,6.8,13.1,0.515,2.2,3.9,0.56,1.7,2.5,4.2,13.3,1.3,0.3,4.2,4.3,16.2,,106,112
Kevin McHale,35,71,0,1656,9.1,19.8,0.45899999999999996,0.1,0.5,0.111,9.0,19.3,0.469,5.0,6.0,0.841,2.9,8.0,10.9,2.2,0.5,1.8,2.8,3.8,23.3,,105,108
Alaa Abdelnaby,24,63,52,1152,9.6,18.3,0.525,0.0,0.0,,9.6,18.3,0.525,3.3,4.4,0.76,5.0,8.2,13.2,0.7,0.8,1.0,3.7,7.2,22.6,,105,108
Joe Kleine,31,78,3,1129,4.8,12.0,0.40399999999999997,0.0,0.3,0.0,4.8,11.7,0.414,1.8,2.6,0.7070000000000001,5.1,10.4,15.5,1.7,0.8,0.8,1.7,5.5,11.5,,102,107
Rick Fox,23,71,14,1082,8.6,17.8,0.484,0.2,1.1,0.174,8.4,16.7,0.504,3.8,4.7,0.802,2.6,4.9,7.4,5.3,2.9,1.0,3.6,6.2,21.2,,105,106
Lorenzo Williams,23,22,7,151,5.4,10.4,0.516,0.0,0.0,,5.4,10.4,0.516,0.7,2.3,0.28600000000000003,4.4,10.4,14.7,1.7,1.3,4.7,2.0,7.7,11.4,,102,102
Ed Pinckney,29,7,5,151,3.3,8.0,0.41700000000000004,0.0,0.0,,3.3,8.0,0.41700000000000004,4.0,4.4,0.9229999999999999,4.7,9.7,14.4,0.3,1.3,2.3,2.7,4.4,10.7,,105,105
John Bagley,32,10,0,97,4.7,13.0,0.36,0.0,0.5,0.0,4.7,12.5,0.375,2.6,3.1,0.833,0.5,3.1,3.6,10.4,1.0,0.0,8.9,5.7,12.0,,70,112
Marcus Webb,22,9,0,51,12.9,24.8,0.52,0.0,1.0,0.0,12.9,23.8,0.542,12.9,20.8,0.619,5.0,5.0,9.9,2.0,1.0,2.0,5.0,10.9,38.7,,109,109
Bart Kofoed,28,7,0,41,3.7,16.0,0.231,0.0,1.2,0.0,3.7,14.8,0.25,13.6,17.3,0.7859999999999999,0.0,1.2,1.2,12.3,2.5,1.2,3.7,1.2,21.0,,102,110
Kenny Battle,28,3,1,29,10.5,22.7,0.462,0.0,1.7,0.0,10.5,20.9,0.5,3.5,3.5,1.0,12.2,7.0,19.2,3.5,1.7,0.0,3.5,3.5,24.4,,112,108
Joe Wolf,28,2,0,9,0.0,5.6,0.0,0.0,0.0,,0.0,5.6,0.0,5.6,11.2,0.5,5.6,11.2,16.9,0.0,0.0,5.6,11.2,11.2,5.6,,41,103
