PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Doug West,25,80,80,3104,10.6,20.6,0.517,0.0,0.4,0.087,10.6,20.2,0.525,4.1,4.9,0.841,1.5,2.6,4.1,3.9,1.4,0.3,2.7,4.6,25.4,,109,115
Chuck Person,28,78,75,2985,9.3,21.4,0.433,2.0,5.7,0.355,7.2,15.7,0.462,1.9,2.9,0.649,1.7,5.7,7.4,5.9,1.1,0.5,3.8,3.4,22.4,,97,114
Christian Laettner,23,81,81,2823,9.1,19.2,0.474,0.1,0.7,0.1,9.0,18.5,0.489,8.4,10.0,0.835,3.1,9.7,12.8,4.0,1.9,1.5,5.0,5.3,26.7,,105,108
Micheal Williams,26,76,76,2661,6.8,15.2,0.446,0.5,2.1,0.243,6.3,13.1,0.478,8.1,8.9,0.907,1.6,3.6,5.2,12.7,3.2,0.4,4.4,5.2,22.1,,116,111
Bob McCann,28,79,7,1536,6.7,13.7,0.488,0.0,0.1,0.0,6.7,13.6,0.49,3.2,5.1,0.625,3.1,6.3,9.4,2.3,1.7,1.9,2.6,6.7,16.5,,101,111
Felton Spencer,25,71,48,1296,4.1,8.9,0.465,0.0,0.0,,4.1,8.9,0.465,3.3,5.0,0.654,5.3,7.5,12.8,0.7,0.9,2.6,2.8,9.6,11.6,,101,111
Thurl Bailey,31,70,3,1276,8.1,17.9,0.455,0.0,0.0,,8.1,17.9,0.455,4.8,5.7,0.838,2.1,6.5,8.6,2.4,0.8,1.9,2.4,3.5,21.0,,104,113
Chris Smith,22,80,6,1266,5.0,11.7,0.433,0.1,0.6,0.14300000000000002,5.0,11.1,0.447,3.8,4.8,0.792,1.3,2.6,3.9,7.9,1.9,0.6,2.7,3.9,14.0,,106,114
Luc Longley,24,55,25,1045,6.5,14.3,0.455,0.0,0.0,,6.5,14.3,0.455,2.6,3.6,0.716,3.5,8.3,11.7,2.5,2.3,3.8,4.3,8.3,15.6,,89,106
Lance Blanks,26,61,2,642,5.2,12.0,0.433,0.9,3.4,0.256,4.3,8.5,0.505,1.6,2.5,0.625,1.4,4.0,5.4,5.7,1.3,0.4,2.5,4.9,12.8,,100,115
Brad Sellers,30,54,4,533,4.7,12.5,0.377,0.0,0.1,0.0,4.7,12.4,0.38,3.6,3.7,0.9490000000000001,2.6,5.4,8.0,4.4,0.6,1.1,2.6,3.8,13.0,,98,115
Marlon Maxey,23,43,3,520,9.1,16.6,0.55,0.0,0.1,0.0,9.1,16.5,0.5539999999999999,4.4,6.9,0.643,6.5,9.6,16.1,1.2,1.1,1.8,3.7,7.4,22.7,,107,110
Gundars Vētra,25,13,0,89,10.9,23.0,0.475,1.7,1.7,1.0,9.2,21.3,0.43200000000000005,2.3,3.4,0.667,2.3,2.3,4.6,3.4,1.1,0.0,1.1,6.9,25.9,,111,116
Gerald Glass,25,4,0,71,5.8,19.5,0.29600000000000004,0.0,1.4,0.0,5.8,18.0,0.32,2.9,4.3,0.667,0.7,1.4,2.2,6.5,2.2,0.0,3.6,4.3,14.4,,75,115
Mark Randall,25,2,0,8,0.0,6.4,0.0,0.0,6.4,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.4,0.0,0.0,6.4,6.4,0.0,,24,120
