Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1997,7,3008,DAL,Dallas Mavericks,Samaki Walker,"February 25, 1976",20.0,NBA,PF,43.0,12.0,602.0,7.4,16.7,0.44,0.0,0.1,0.0,7.4,16.7,0.45,4.3,6.6,0.65,4.2,9.0,13.2,1.5,1.3,2.0,3.5,6.4,19.2,95.0,106.0
1998,7,3008,DAL,Dallas Mavericks,Samaki Walker,"February 25, 1976",21.0,NBA,PF,41.0,19.0,1027.0,8.1,16.7,0.49,0.0,0.1,0.0,8.1,16.6,0.49,2.8,5.0,0.55,5.0,10.7,15.7,1.2,1.6,2.1,3.2,6.6,19.0,98.0,103.0
1999,7,3008,DAL,Dallas Mavericks,Samaki Walker,"February 25, 1976",22.0,NBA,PF,39.0,2.0,568.0,8.4,18.0,0.46,0.0,0.1,0.0,8.4,17.9,0.47,5.0,9.3,0.54,4.4,9.2,13.6,0.6,0.9,1.5,3.5,8.3,21.7,95.0,104.0
2000,27,3008,SAS,San Antonio Spurs,Samaki Walker,"February 25, 1976",23.0,NBA,PF,71.0,7.0,980.0,7.4,16.5,0.45,0.0,0.0,,7.4,16.5,0.45,4.6,6.8,0.68,4.2,10.5,14.7,2.1,0.5,1.9,3.5,5.8,19.4,98.0,98.0
2001,27,3008,SAS,San Antonio Spurs,Samaki Walker,"February 25, 1976",24.0,NBA,PF,61.0,1.0,963.0,6.7,14.0,0.48,0.1,0.2,0.33,6.7,13.9,0.48,4.3,6.9,0.63,3.7,9.8,13.5,1.6,0.6,2.3,3.8,5.7,17.9,97.0,98.0
2002,14,3008,LAL,Los Angeles Lakers,Samaki Walker,"February 25, 1976",25.0,NBA,PF,69.0,63.0,1655.0,5.9,11.5,0.51,0.0,0.0,,5.9,11.5,0.51,2.7,4.1,0.67,4.1,11.1,15.1,2.0,0.9,2.8,1.7,5.4,14.5,114.0,99.0
2003,14,3008,LAL,Los Angeles Lakers,Samaki Walker,"February 25, 1976",26.0,NBA,C,67.0,39.0,1243.0,4.8,11.4,0.42,0.0,0.0,0.0,4.8,11.4,0.42,2.8,4.2,0.65,4.8,10.6,15.4,2.7,0.8,2.3,2.3,6.0,12.4,101.0,103.0
2004,16,3008,MIA,Miami Heat,Samaki Walker,"February 25, 1976",27.0,NBA,PF,33.0,0.0,418.0,5.0,12.9,0.38,0.0,0.3,0.0,5.0,12.7,0.39,3.8,5.7,0.66,5.5,9.1,14.6,0.8,1.2,1.4,2.0,7.1,13.7,98.0,100.0
2005,30,3008,WAS,Washington Wizards,Samaki Walker,"February 25, 1976",28.0,NBA,PF,14.0,0.0,134.0,4.2,11.9,0.36,0.0,0.0,,4.2,11.9,0.36,0.8,1.2,0.67,3.1,3.8,6.9,1.5,1.2,2.7,3.1,9.6,9.2,77.0,109.0
2006,12,3008,IND,Indiana Pacers,Samaki Walker,"February 25, 1976",29.0,NBA,PF,7.0,0.0,22.0,0.0,4.9,0.0,0.0,0.0,,0.0,4.9,0.0,4.9,4.9,1.0,0.0,7.3,7.3,0.0,0.0,2.4,4.9,17.0,4.9,45.0,103.0
