Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23,2889,PHI,Philadelphia 76Ers,Sedale Threatt,1961-09-10,22.0,NBA,PG,3.0,,6.0,1.0,3.0,0.33,0.0,2.0,0.0,1.0,1.0,1.0,0.33,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0
1985,23,2889,PHI,Philadelphia 76Ers,Sedale Threatt,1961-09-10,23.0,NBA,PG,4.0,0.0,28.0,2.0,7.0,0.29,0.0,0.0,,2.0,7.0,0.29,0.29,0.0,0.0,,1.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,4.0
1986,23,2889,PHI,Philadelphia 76Ers,Sedale Threatt,1961-09-10,24.0,NBA,SG,12.0,0.0,312.0,67.0,143.0,0.47,0.0,2.0,0.0,67.0,141.0,0.48,0.47,26.0,33.0,0.79,6.0,19.0,25.0,42.0,23.0,2.0,15.0,35.0,160.0
1987,5,2889,CHI,Chicago Bulls,Sedale Threatt,1961-09-10,25.0,NBA,PG,3.0,0.0,70.0,8.0,17.0,0.47,0.0,0.0,,8.0,17.0,0.47,0.47,4.0,4.0,1.0,2.0,3.0,5.0,16.0,1.0,0.0,2.0,11.0,20.0
1988,21,2889,SEA,Seattle Supersonics,Sedale Threatt,1961-09-10,26.0,NBA,PG,5.0,0.0,80.0,14.0,34.0,0.41,0.0,1.0,0.0,14.0,33.0,0.42,0.41,4.0,4.0,1.0,2.0,9.0,11.0,11.0,1.0,0.0,5.0,7.0,32.0
1989,21,2889,SEA,Seattle Supersonics,Sedale Threatt,1961-09-10,27.0,NBA,PG,8.0,1.0,201.0,39.0,82.0,0.48,1.0,4.0,0.25,38.0,78.0,0.49,0.48,17.0,20.0,0.85,3.0,10.0,13.0,49.0,17.0,0.0,11.0,22.0,96.0
1991,21,2889,SEA,Seattle Supersonics,Sedale Threatt,1961-09-10,29.0,NBA,PG,5.0,5.0,136.0,30.0,56.0,0.54,4.0,11.0,0.36,26.0,45.0,0.58,0.57,9.0,10.0,0.9,1.0,7.0,8.0,17.0,5.0,0.0,8.0,14.0,73.0
1992,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,30.0,NBA,PG,4.0,4.0,162.0,24.0,46.0,0.52,2.0,3.0,0.67,22.0,43.0,0.51,0.54,9.0,12.0,0.75,0.0,8.0,8.0,17.0,2.0,0.0,11.0,11.0,59.0
1993,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,31.0,NBA,PG,5.0,5.0,205.0,39.0,89.0,0.44,3.0,13.0,0.23,36.0,76.0,0.47,0.46,9.0,12.0,0.75,3.0,14.0,17.0,40.0,13.0,1.0,12.0,19.0,90.0
1995,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,33.0,NBA,PG,1.0,0.0,11.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,0.25,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
1996,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,34.0,NBA,PG,4.0,0.0,57.0,4.0,18.0,0.22,2.0,11.0,0.18,2.0,7.0,0.29,0.28,0.0,0.0,,1.0,2.0,3.0,4.0,2.0,0.0,3.0,4.0,10.0
1997,11,2889,HOU,Houston Rockets,Sedale Threatt,1961-09-10,35.0,NBA,SG,16.0,0.0,266.0,22.0,56.0,0.39,9.0,30.0,0.3,13.0,26.0,0.5,0.47,6.0,8.0,0.75,2.0,15.0,17.0,48.0,6.0,4.0,12.0,35.0,59.0
