Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,23.0,NBA,PF,56.0,803.0,9.1,0.5,0.0,0.28,8.5,15.9,12.1,5.3,1.2,0.5,12.9,15.3,0.4,0.7,1.1,0.06,-3.5,-0.7,-4.2,-0.5
1990,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,24.0,NBA,PF,58.0,562.0,9.1,0.48,0.0,0.33,10.3,18.0,14.1,3.0,1.5,1.0,12.5,14.0,0.2,0.9,1.0,0.09,-3.5,0.5,-3.1,-0.2
1991,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,25.0,NBA,PF,53.0,781.0,11.2,0.55,0.0,0.5,9.3,17.5,13.5,4.5,0.9,0.9,11.8,14.6,1.0,1.1,2.1,0.13,-2.2,-0.2,-2.4,-0.1
1992,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,26.0,NBA,PF,56.0,800.0,11.3,0.51,0.02,0.3,11.9,15.5,13.7,6.8,1.6,0.6,11.8,12.9,0.9,1.2,2.1,0.12,-1.6,0.1,-1.4,0.1
1993,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,27.0,NBA,C,80.0,1396.0,11.2,0.55,0.0,0.4,10.0,15.5,12.7,4.1,1.3,1.0,13.0,14.7,1.5,1.8,3.2,0.11,-2.9,-0.1,-3.0,-0.3
1994,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,28.0,NBA,C,79.0,1441.0,9.9,0.51,0.0,0.27,8.5,15.6,11.9,3.5,1.1,1.3,13.3,14.0,0.9,1.4,2.3,0.08,-3.2,-0.4,-3.6,-0.6
1995,25,409,POR,Portland Trail Blazers,Mark Bryant,1965-04-25,29.0,NBA,PF,49.0,658.0,13.2,0.56,0.01,0.33,9.0,19.1,13.8,6.4,1.5,1.8,15.1,16.6,0.6,1.0,1.6,0.12,-2.5,1.2,-1.3,0.1
1996,11,409,HOU,Houston Rockets,Mark Bryant,1965-04-25,30.0,NBA,PF,71.0,1587.0,13.1,0.58,0.0,0.4,9.6,15.3,12.5,5.2,1.0,0.9,14.0,17.3,2.1,1.4,3.6,0.11,-2.5,-1.1,-3.7,-0.7
1997,24,409,PHO,Phoenix Suns,Mark Bryant,1965-04-25,31.0,NBA,PF,41.0,1018.0,13.3,0.59,0.0,0.39,7.7,16.5,12.2,7.2,1.1,0.4,12.5,16.3,1.6,0.7,2.3,0.11,-1.3,-1.0,-2.3,-0.1
1998,24,409,PHO,Phoenix Suns,Mark Bryant,1965-04-25,32.0,NBA,C,70.0,1110.0,10.2,0.55,0.0,0.42,9.9,15.6,12.8,6.0,1.7,1.0,17.9,13.3,1.0,1.6,2.5,0.11,-3.5,0.5,-3.1,-0.3
1999,5,409,CHI,Chicago Bulls,Mark Bryant,1965-04-25,33.0,NBA,PF,45.0,1204.0,12.1,0.51,0.0,0.32,8.6,14.4,11.4,8.0,1.5,1.0,14.6,18.1,0.5,1.0,1.5,0.06,-2.6,-0.8,-3.4,-0.4
2000,6,409,CLE,Cleveland Cavaliers,Mark Bryant,1965-04-25,34.0,NBA,PF,75.0,1712.0,8.9,0.55,0.0,0.27,8.1,14.9,11.5,5.5,0.9,1.3,18.3,12.0,1.0,1.4,2.4,0.07,-3.4,-0.2,-3.5,-0.7
2001,7,409,DAL,Dallas Mavericks,Mark Bryant,1965-04-25,35.0,NBA,PF,18.0,101.0,2.1,0.43,0.0,0.25,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,-0.1,0.1,0.0,0.0,-9.0,-0.2,-9.2,-0.2
2002,27,409,SAS,San Antonio Spurs,Mark Bryant,1965-04-25,36.0,NBA,PF,30.0,206.0,11.5,0.48,0.0,0.14,14.4,10.3,12.3,7.9,1.8,0.7,9.3,14.6,0.3,0.3,0.6,0.13,-2.9,0.2,-2.7,0.0
2003,31,409,TOT,Total After Trade,Mark Bryant,1965-04-25,37.0,NBA,PF,16.0,100.0,0.4,0.31,0.0,0.21,9.2,14.3,11.7,5.9,0.5,0.8,25.2,12.5,-0.2,0.1,-0.1,-0.07,-8.7,-1.5,-10.2,-0.2
2003,23,409,PHI,Philadelphia 76Ers,Mark Bryant,1965-04-25,37.0,NBA,PF,11.0,77.0,1.5,0.34,0.0,0.12,10.5,14.0,12.2,1.9,0.7,1.0,21.9,13.3,-0.1,0.1,-0.1,-0.06,-7.5,-1.8,-9.4,-0.1
2003,8,409,DEN,Denver Nuggets,Mark Bryant,1965-04-25,37.0,NBA,PF,3.0,14.0,-5.0,0.27,0.0,2.0,7.9,8.7,8.3,21.0,0.0,0.0,51.5,12.3,-0.1,0.0,0.0,-0.16,-13.9,-1.3,-15.1,0.0
2003,2,409,BOS,Boston Celtics,Mark Bryant,1965-04-25,37.0,NBA,PF,2.0,9.0,-1.1,0.0,0.0,0.0,0.0,25.9,12.6,16.3,0.0,0.0,0.0,5.2,0.0,0.0,0.0,-0.02,-10.6,1.0,-9.6,0.0
