Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,5,114,CHI,Chicago Bulls,Omer Asik,1986-07-04,24.0,NBA,C,15.0,0.0,148.0,6.0,13.0,0.46,0.0,0.0,,6.0,13.0,0.46,0.46,3.0,10.0,0.3,10.0,21.0,31.0,1.0,2.0,8.0,7.0,21.0,15.0
2012,5,114,CHI,Chicago Bulls,Omer Asik,1986-07-04,25.0,NBA,C,6.0,3.0,128.0,7.0,14.0,0.5,0.0,0.0,,7.0,14.0,0.5,0.5,6.0,17.0,0.35,8.0,20.0,28.0,8.0,1.0,10.0,8.0,14.0,20.0
2013,11,114,HOU,Houston Rockets,Omer Asik,1986-07-04,26.0,NBA,C,6.0,6.0,208.0,22.0,39.0,0.56,0.0,0.0,,22.0,39.0,0.56,0.56,30.0,47.0,0.64,21.0,46.0,67.0,3.0,3.0,10.0,12.0,22.0,74.0
2014,11,114,HOU,Houston Rockets,Omer Asik,1986-07-04,27.0,NBA,C,6.0,4.0,163.0,16.0,33.0,0.48,0.0,0.0,,16.0,33.0,0.48,0.48,3.0,3.0,1.0,21.0,28.0,49.0,4.0,3.0,4.0,11.0,29.0,35.0
2015,19,114,NOP,New Orleans Pelicans,Omer Asik,1986-07-04,28.0,NBA,C,4.0,4.0,79.0,2.0,10.0,0.2,0.0,0.0,,2.0,10.0,0.2,0.2,4.0,7.0,0.57,12.0,17.0,29.0,6.0,5.0,0.0,5.0,10.0,8.0
