Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,23.0,NBA,PG,80.0,2442.0,13.4,0.45,0.23,0.24,3.7,9.9,6.9,42.8,3.0,1.2,24.3,20.7,-1.3,2.9,1.7,0.03,-0.6,0.2,-0.4,1.0
2003,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,24.0,NBA,PG,73.0,2237.0,13.4,0.47,0.3,0.2,3.0,9.9,6.5,38.7,2.9,0.6,24.1,16.1,0.6,3.1,3.7,0.08,-0.8,0.8,0.0,1.1
2004,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,25.0,NBA,PG,52.0,1378.0,16.4,0.54,0.56,0.18,2.4,9.4,5.8,37.7,3.3,0.9,21.6,17.5,1.9,2.5,4.4,0.15,1.7,1.8,3.5,1.9
2005,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,26.0,NBA,PG,40.0,1301.0,18.6,0.52,0.3,0.31,2.4,12.1,7.3,39.3,3.4,0.7,18.4,26.8,0.8,2.0,2.8,0.1,2.2,1.0,3.3,1.7
2006,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,27.0,NBA,PG,42.0,1122.0,12.1,0.46,0.18,0.24,3.7,9.8,6.8,33.3,2.3,0.4,20.4,22.2,-0.8,1.5,0.7,0.03,-1.8,0.3,-1.6,0.1
2007,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,28.0,NBA,PG,72.0,2243.0,15.2,0.46,0.22,0.27,3.0,9.5,6.2,38.5,2.7,0.8,16.7,23.8,0.2,2.6,2.8,0.06,0.7,0.1,0.8,1.6
2008,12,2894,IND,Indiana Pacers,Jamaal Tinsley,1978-02-28,29.0,NBA,PG,39.0,1293.0,12.8,0.46,0.3,0.22,2.0,10.0,5.9,38.8,2.5,0.6,20.4,21.3,-0.6,1.3,0.8,0.03,-1.0,-0.5,-1.5,0.1
2010,15,2894,MEM,Memphis Grizzlies,Jamaal Tinsley,1978-02-28,31.0,NBA,PG,38.0,589.0,7.8,0.44,0.28,0.19,2.2,10.9,6.5,25.4,2.9,0.6,29.3,16.0,-0.8,0.5,-0.3,-0.03,-4.5,0.2,-4.3,-0.3
2012,29,2894,UTA,Utah Jazz,Jamaal Tinsley,1978-02-28,33.0,NBA,PG,37.0,507.0,10.9,0.46,0.26,0.12,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,-0.2,0.3,0.1,0.01,-1.7,-1.5,-3.2,-0.2
2013,29,2894,UTA,Utah Jazz,Jamaal Tinsley,1978-02-28,34.0,NBA,PG,66.0,1221.0,10.6,0.47,0.54,0.11,1.6,9.5,5.5,34.1,2.8,0.9,30.2,13.1,-0.2,1.0,0.9,0.04,-1.8,0.3,-1.5,0.2
2014,29,2894,UTA,Utah Jazz,Jamaal Tinsley,1978-02-28,35.0,NBA,PG,8.0,110.0,1.9,0.22,0.75,0.0,2.0,9.7,5.8,29.5,1.0,0.0,31.0,12.1,-0.3,0.0,-0.3,-0.12,-6.1,-1.5,-7.6,-0.2
