Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1989,5,CHI,Charlotte Bobcats,Michael Jordan,25,81,81,3255,14.7,27.3,0.54,0.4,1.5,0.28,14.3,25.8,0.55,10.2,12.1,0.85,2.3,7.6,9.9,9.9,3.6,1.0,4.4,3.8,40.0,123.0,103,1567
1989,5,CHI,Charlotte Bobcats,Horace Grant,23,79,79,2809,7.1,13.8,0.52,0.0,0.1,0.0,7.1,13.7,0.52,2.5,3.5,0.7,4.2,7.8,12.0,3.0,1.5,1.1,2.3,4.4,16.7,112.0,107,1083
1989,5,CHI,Charlotte Bobcats,Scottie Pippen,23,73,56,2413,8.5,17.8,0.48,0.4,1.6,0.27,8.0,16.2,0.5,4.1,6.2,0.67,2.8,6.3,9.1,5.2,2.9,1.3,4.1,5.4,21.5,102.0,105,2313
1989,5,CHI,Charlotte Bobcats,Bill Cartwright,31,78,76,2333,7.7,16.3,0.48,0.0,0.0,,7.7,16.3,0.48,5.0,6.5,0.77,3.2,7.8,11.0,1.9,0.4,0.9,4.0,5.0,20.5,100.0,109,495
1989,5,CHI,Charlotte Bobcats,John Paxson,28,78,20,1738,7.0,14.6,0.48,1.3,3.8,0.33,5.8,10.8,0.53,0.9,1.0,0.86,0.4,2.3,2.7,8.8,1.5,0.2,2.0,4.6,16.1,114.0,112,2265
1989,5,CHI,Charlotte Bobcats,Brad Sellers,26,80,25,1732,6.6,13.6,0.48,0.1,0.2,0.5,6.5,13.4,0.48,2.5,2.9,0.85,2.4,4.1,6.5,2.8,1.0,2.0,2.1,5.0,15.7,108.0,110,2594
1989,5,CHI,Charlotte Bobcats,Sam Vincent,25,70,56,1703,8.0,16.4,0.48,0.1,0.5,0.12,7.9,16.0,0.5,3.1,3.7,0.82,1.0,4.5,5.5,9.7,1.5,0.3,4.1,3.6,19.1,104.0,110,2973
1989,5,CHI,Charlotte Bobcats,Dave Corzine,32,81,7,1483,6.8,14.7,0.46,0.1,0.3,0.25,6.7,14.4,0.46,2.4,3.2,0.74,3.1,7.4,10.5,3.4,1.0,1.5,3.1,4.5,16.0,99.0,108,611
1989,5,CHI,Charlotte Bobcats,Craig Hodges,28,49,6,1112,8.3,17.5,0.48,3.2,7.5,0.42,5.2,10.1,0.51,2.0,2.4,0.85,0.9,2.8,3.7,6.1,1.8,0.2,2.3,3.6,21.8,117.0,111,1304
1989,5,CHI,Charlotte Bobcats,Charles Davis,30,49,3,545,7.4,17.3,0.43,0.4,1.4,0.27,7.0,15.9,0.44,1.7,2.4,0.73,4.3,6.1,10.4,2.8,1.0,0.5,2.0,5.3,16.8,101.0,110,682
1989,5,CHI,Charlotte Bobcats,Jack Haley,25,51,1,289,6.3,13.4,0.47,0.0,0.0,,6.3,13.4,0.47,6.2,7.9,0.78,3.6,8.6,12.2,1.7,1.9,0.0,4.5,9.6,18.8,100.0,107,1149
1989,5,CHI,Charlotte Bobcats,Will Perdue,23,30,0,190,7.6,18.8,0.4,0.0,0.0,,7.6,18.8,0.4,2.1,3.6,0.57,4.7,7.0,11.7,2.9,1.0,1.6,3.9,9.9,17.2,87.0,108,2282
1989,5,CHI,Charlotte Bobcats,Ed Nealy,28,13,0,94,2.6,3.7,0.71,0.0,0.0,,2.6,3.7,0.71,0.5,1.1,0.5,2.1,10.0,12.1,3.2,1.6,0.5,0.5,12.1,5.8,145.0,106,2121
1989,5,CHI,Charlotte Bobcats,Anthony Jones,26,8,0,65,3.8,11.4,0.33,0.0,0.8,0.0,3.8,10.7,0.36,1.5,1.5,1.0,3.0,3.0,6.1,3.0,1.5,0.8,0.8,5.3,9.1,99.0,111,1523
1989,5,CHI,Charlotte Bobcats,Dominic Pressley,24,3,0,17,2.9,17.5,0.17,0.0,5.8,0.0,2.9,11.6,0.25,0.0,0.0,,0.0,2.9,2.9,11.6,0.0,0.0,0.0,5.8,5.8,72.0,114,2356
1989,5,CHI,Charlotte Bobcats,David Wood,24,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,117,3221
