SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1989,26,SAC,Kenny Smith,23,81,81,3145,8.3,18.0,0.46,0.7,1.9,0.36,7.6,16.0,0.48,4.0,5.4,0.74,0.7,2.7,3.4,9.4,1.5,0.1,3.8,2.6,21.3,,106,113
1989,26,SAC,Rodney McCray,27,68,65,2435,6.7,14.3,0.47,0.1,0.4,0.23,6.6,13.9,0.47,3.3,4.6,0.72,2.8,7.3,10.1,5.7,1.1,0.7,3.3,2.4,16.8,,103,110
1989,26,SAC,Harold Pressley,25,80,36,2257,8.1,18.5,0.44,2.5,6.2,0.4,5.6,12.2,0.46,2.0,2.6,0.78,4.6,5.7,10.3,3.7,2.0,1.6,2.6,4.6,20.8,,110,109
1989,26,SAC,Jim Petersen,26,66,40,1633,8.1,17.7,0.46,0.0,0.2,0.0,8.1,17.5,0.46,3.4,4.5,0.75,3.5,8.5,12.1,2.4,1.4,2.0,4.3,6.9,19.6,,94,107
1989,26,SAC,Vinny Del Negro,22,80,2,1556,7.3,15.4,0.48,0.2,0.6,0.3,7.2,14.8,0.48,2.6,3.1,0.85,1.5,3.8,5.2,6.3,2.0,0.4,2.4,4.9,17.5,,109,111
1989,26,SAC,Ricky Berry,24,64,21,1406,8.7,19.3,0.45,2.2,5.4,0.41,6.5,13.8,0.47,4.5,5.6,0.79,1.9,4.8,6.7,2.7,1.3,0.7,2.8,6.7,24.0,,109,111
1989,26,SAC,Ed Pinckney,25,51,24,1334,8.0,16.0,0.5,0.0,0.2,0.0,8.0,15.8,0.51,6.3,7.9,0.8,3.8,7.0,10.8,2.6,1.9,1.5,2.9,4.5,22.4,,114,108
1989,26,SAC,LaSalle Thompson,27,43,42,1276,9.2,20.1,0.46,0.0,0.0,0.0,9.2,20.0,0.46,5.7,7.0,0.81,4.5,10.2,14.7,1.6,1.7,2.1,4.4,5.7,24.2,,100,106
1989,26,SAC,Wayman Tisdale,24,31,30,1108,10.6,20.4,0.52,0.0,0.0,,10.6,20.4,0.52,5.1,6.9,0.74,3.8,9.1,12.9,2.3,0.9,0.9,2.8,4.7,26.4,,112,109
1989,26,SAC,Danny Ainge,29,28,26,1028,9.7,21.5,0.45,2.7,7.0,0.39,7.0,14.5,0.48,4.2,5.2,0.81,1.6,3.1,4.7,8.7,1.9,0.3,2.9,3.6,26.3,,116,112
1989,26,SAC,Joe Kleine,27,47,11,913,6.1,15.9,0.38,0.0,0.1,0.0,6.1,15.8,0.38,4.2,4.6,0.92,3.9,8.7,12.6,1.8,0.9,0.9,3.5,6.6,16.4,,93,109
1989,26,SAC,Derek Smith,27,29,20,600,8.8,22.0,0.4,0.2,1.2,0.2,8.6,20.8,0.41,5.1,7.6,0.67,2.4,4.1,6.4,4.8,1.5,0.6,3.5,5.1,23.0,,95,112
1989,26,SAC,Brad Lohaus,24,29,10,476,9.3,21.7,0.43,0.1,0.7,0.14,9.2,21.0,0.44,4.6,5.7,0.81,3.7,7.7,11.4,1.7,0.9,3.0,2.8,6.0,23.4,,100,108
1989,26,SAC,Randy Wittman,29,31,2,416,5.7,13.4,0.43,0.2,0.5,0.5,5.5,13.0,0.42,1.8,2.5,0.73,0.7,2.3,3.0,3.7,1.1,0.0,1.4,1.4,13.6,,101,114
1989,26,SAC,Ben Gillery,23,24,0,84,3.4,10.8,0.32,0.0,0.0,,3.4,10.8,0.32,7.4,13.1,0.56,4.0,9.1,13.1,1.1,1.1,2.3,2.8,16.5,14.2,,91,107
1989,26,SAC,Michael Jackson,24,14,0,70,6.1,16.4,0.38,1.4,4.1,0.33,4.8,12.3,0.39,0.7,1.4,0.5,0.7,2.0,2.7,7.5,2.0,0.0,2.7,8.2,14.3,,93,112
1989,26,SAC,Randy Allen,24,7,0,43,8.9,21.1,0.42,0.0,1.1,0.0,8.9,20.0,0.44,1.1,2.2,0.5,3.3,4.4,7.8,0.0,1.1,1.1,2.2,7.8,18.9,,88,112
