SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013 - 14,HOU,82,19830,3118,6603,0.47200000000000003,779,2179,0.358,2339,4424,0.529,1814,2549,0.7120000000000001,920,2797,3717,1755,621,461,1323,1676,8829
