SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1981,11,HOU,Moses Malone,25,80,,40.6,10.1,19.3,0.52,0.0,0.0,0.33,10.1,19.3,0.52,0.52,7.6,10.1,0.76,5.9,8.8,14.8,1.8,1.0,1.9,3.9,2.8,27.8
1981,11,HOU,Robert Reid,25,82,,36.1,6.5,13.6,0.48,0.0,0.0,0.0,6.5,13.5,0.48,0.48,2.8,3.7,0.76,2.0,5.1,7.1,4.2,2.0,0.8,2.4,4.0,15.9
1981,11,HOU,Calvin Murphy,32,76,,26.5,6.9,14.1,0.49,0.1,0.2,0.24,6.9,13.9,0.5,0.49,2.7,2.8,0.96,0.4,0.7,1.1,2.9,1.5,0.1,1.7,2.8,16.7
1981,11,HOU,Rudy Tomjanovich,32,52,,24.3,5.1,10.8,0.47,0.2,1.0,0.24,4.8,9.8,0.49,0.48,1.3,1.6,0.79,1.5,2.5,4.0,1.6,0.4,0.1,1.1,2.3,11.6
1981,11,HOU,Calvin Garrett,24,70,,23.4,2.7,5.9,0.45,0.0,0.0,0.33,2.7,5.9,0.45,0.45,0.7,0.9,0.81,1.2,2.6,3.8,1.9,0.7,0.1,1.3,2.4,6.1
1981,11,HOU,Mike Dunleavy,26,74,,21.7,4.2,8.5,0.49,0.0,0.2,0.06,4.2,8.3,0.5,0.49,2.1,2.5,0.84,0.4,1.2,1.6,3.6,0.9,0.0,1.9,2.2,10.5
1981,11,HOU,Tom Henderson,29,66,,21.4,2.1,5.0,0.41,0.0,0.0,0.0,2.1,5.0,0.42,0.41,1.2,1.4,0.82,0.5,1.1,1.6,4.7,0.8,0.1,1.4,1.7,5.3
1981,11,HOU,Allen Leavell,23,79,,21.3,3.3,6.9,0.47,0.0,0.2,0.12,3.2,6.7,0.48,0.47,1.6,1.9,0.83,0.4,1.3,1.7,4.9,1.2,0.2,2.4,2.0,8.1
1981,11,HOU,Bill Willoughby,23,55,,20.8,2.7,5.2,0.52,0.0,0.0,,2.7,5.2,0.52,0.52,0.9,1.2,0.77,1.3,2.8,4.1,1.2,0.3,0.6,1.3,1.9,6.3
1981,11,HOU,Billy Paultz,32,81,,20.5,3.2,6.4,0.51,0.0,0.0,0.0,3.2,6.3,0.51,0.51,0.9,1.9,0.49,1.4,3.5,4.8,1.3,0.3,0.9,1.1,2.2,7.4
1981,11,HOU,Major Jones,27,68,,14.8,1.7,3.7,0.46,0.0,0.0,0.0,1.7,3.7,0.47,0.46,0.9,1.5,0.63,1.4,2.0,3.4,0.6,0.3,0.3,0.8,1.6,4.4
1981,11,HOU,John Stroud,23,9,,9.8,1.2,3.8,0.32,0.0,0.0,,1.2,3.8,0.32,0.32,0.3,0.4,0.75,0.8,0.7,1.4,1.0,0.1,0.0,0.4,0.8,2.8
1981,11,HOU,Lee Johnson,23,10,,8.0,0.7,2.3,0.3,0.0,0.0,,0.7,2.3,0.3,0.3,0.3,0.5,0.6,0.6,1.4,2.0,0.1,0.0,0.5,0.7,1.7,1.7
