SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1981,25,POR,Mychal Thompson,26,79,,35.3,7.2,14.6,0.49,0.0,0.0,0.0,7.2,14.6,0.5,0.49,2.6,4.1,0.64,2.8,5.9,8.7,3.6,0.8,2.2,3.1,3.3,17.0
1981,25,POR,Jim Paxson,23,79,,34.2,7.4,13.8,0.54,0.0,0.4,0.07,7.4,13.4,0.55,0.54,2.3,3.1,0.73,0.9,1.7,2.7,3.8,1.8,0.1,1.7,2.2,17.1
1981,25,POR,Kelvin Ransey,22,80,,30.4,6.6,14.5,0.45,0.0,0.4,0.1,6.5,14.1,0.46,0.45,2.1,2.7,0.75,0.5,1.9,2.4,6.9,1.1,0.1,2.9,2.5,15.2
1981,25,POR,Kermit Washington,29,73,,29.0,4.5,7.8,0.57,0.0,0.0,0.0,4.5,7.8,0.57,0.57,2.5,3.9,0.63,3.2,6.2,9.4,2.0,1.2,1.2,2.0,3.5,11.4
1981,25,POR,Calvin Natt,24,74,,28.5,5.3,10.7,0.5,0.1,0.1,0.5,5.3,10.6,0.5,0.5,2.7,3.8,0.71,2.0,3.8,5.8,2.1,1.0,0.2,2.2,2.5,13.4
1981,25,POR,Bob Gross,27,82,,23.6,3.1,5.8,0.53,0.0,0.1,0.0,3.1,5.7,0.54,0.53,1.6,1.9,0.85,1.5,2.5,4.0,3.1,1.1,0.8,1.8,2.9,7.8
1981,25,POR,Tom Owens,31,79,,23.3,4.1,8.0,0.51,0.0,0.1,0.0,4.1,7.9,0.51,0.51,2.4,3.2,0.76,2.1,3.7,5.8,1.8,0.5,0.6,1.6,3.5,10.6
1981,25,POR,Billy Ray Bates,24,77,,20.3,5.7,11.7,0.49,0.2,0.7,0.26,5.5,11.0,0.5,0.49,2.2,2.6,0.85,0.9,1.1,2.0,2.5,1.1,0.1,1.9,1.6,13.8
1981,25,POR,Ron Brewer,25,29,,18.9,3.3,8.5,0.39,0.0,0.1,0.33,3.2,8.4,0.39,0.39,0.9,1.2,0.76,0.4,0.7,1.1,1.9,1.2,0.3,1.3,1.4,7.5
1981,25,POR,Kevin Kunnert,29,55,,15.3,1.8,3.9,0.47,0.0,0.0,,1.8,3.9,0.47,0.47,0.8,1.0,0.78,1.8,3.4,5.2,1.2,0.3,0.6,0.9,2.6,4.4
1981,25,POR,Mike Gale,30,42,,11.3,1.7,3.5,0.49,0.0,0.1,0.25,1.7,3.4,0.5,0.49,0.9,1.0,0.86,0.2,0.9,1.1,1.7,0.9,0.1,0.9,1.5,4.3
1981,25,POR,Mike Harper,23,55,,8.4,1.0,2.5,0.41,0.0,0.1,0.0,1.0,2.4,0.42,0.41,0.7,1.5,0.44,0.5,1.2,1.7,0.3,0.4,0.4,0.6,1.3,2.7
1981,25,POR,Geoff Crompton,25,6,,5.5,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.2,0.8,0.2,1.2,1.8,3.0,0.3,0.0,0.3,0.8,0.7,1.5
1981,25,POR,Roy Hamilton,23,1,,5.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,1.0,2.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0
