Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1981,10,GSW,Golden State Warriors,World B. Free,27,65,,36.5,7.9,17.8,0.45,0.1,0.5,0.16,7.9,17.3,0.45,0.45,8.1,10.0,0.81,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1
1981,10,GSW,Golden State Warriors,Bernard King,24,81,,36.0,9.0,15.4,0.59,0.0,0.1,0.33,9.0,15.3,0.59,0.59,3.8,5.4,0.7,2.2,4.6,6.8,3.5,0.9,0.4,3.3,3.8,21.9
1981,10,GSW,Golden State Warriors,Joe Barry Carroll,22,82,,35.6,7.5,15.3,0.49,0.0,0.0,0.0,7.5,15.3,0.49,0.49,3.8,5.4,0.72,3.3,5.9,9.3,1.4,0.6,1.5,3.0,3.8,18.9
1981,10,GSW,Golden State Warriors,Larry Smith,23,82,,31.4,3.7,7.2,0.51,0.0,0.0,,3.7,7.2,0.51,0.51,2.2,3.7,0.59,5.3,6.8,12.1,1.1,0.9,0.8,1.8,3.9,9.6
1981,10,GSW,Golden State Warriors,Purvis Short,23,79,,29.2,6.9,14.6,0.48,0.0,0.2,0.18,6.9,14.4,0.48,0.48,2.1,2.6,0.82,1.9,3.0,4.9,3.2,1.0,0.2,1.8,3.1,16.1
1981,10,GSW,Golden State Warriors,John Lucas,27,66,,29.1,3.4,7.7,0.44,0.1,0.4,0.17,3.3,7.3,0.45,0.44,1.6,2.2,0.74,0.5,1.8,2.3,7.0,1.3,0.0,2.8,2.1,8.4
1981,10,GSW,Golden State Warriors,Joe Hassett,25,24,,18.1,3.5,8.3,0.42,1.8,4.8,0.37,1.7,3.4,0.5,0.53,0.3,0.3,0.88,0.5,1.3,1.8,2.3,0.3,0.1,0.5,1.8,9.1
1981,10,GSW,Golden State Warriors,Sonny Parker,25,73,,18.0,2.6,5.3,0.49,0.0,0.0,,2.6,5.3,0.49,0.49,1.3,1.8,0.73,1.4,1.3,2.7,1.5,0.9,0.2,1.2,1.5,6.5
1981,10,GSW,Golden State Warriors,Lorenzo Romar,22,53,,13.7,1.6,4.0,0.41,0.0,0.1,0.33,1.6,3.9,0.42,0.42,0.8,1.2,0.68,0.2,0.9,1.1,2.6,0.5,0.1,1.0,1.2,4.1
1981,10,GSW,Golden State Warriors,Rickey Brown,22,45,,12.9,1.8,3.6,0.51,0.0,0.0,,1.8,3.6,0.51,0.51,0.4,0.5,0.76,1.2,2.5,3.7,0.5,0.2,0.3,0.7,2.3,4.0
1981,10,GSW,Golden State Warriors,Clifford Ray,32,66,,12.7,1.0,2.3,0.42,0.0,0.0,,1.0,2.3,0.42,0.42,0.4,0.9,0.47,1.1,2.2,3.3,0.8,0.4,0.2,1.1,2.9,2.4
1981,10,GSW,Golden State Warriors,Rudy White,27,4,,10.8,2.3,4.5,0.5,0.0,0.0,,2.3,4.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8,1.8,5.5
1981,10,GSW,Golden State Warriors,Billy Reid,23,59,,10.1,1.4,3.1,0.45,0.0,0.1,0.0,1.4,3.1,0.47,0.45,0.4,0.7,0.56,0.5,0.6,1.0,1.2,0.6,0.1,1.3,1.9,3.2
1981,10,GSW,Golden State Warriors,Phil Chenier,30,9,,9.1,1.2,3.7,0.33,0.1,0.3,0.33,1.1,3.3,0.33,0.35,0.7,0.7,1.0,0.1,0.8,0.9,0.8,0.0,0.0,0.4,1.1,3.2
1981,10,GSW,Golden State Warriors,Bill Mayfield,23,7,,7.7,1.1,2.6,0.44,0.0,0.0,,1.1,2.6,0.44,0.44,0.1,0.3,0.5,1.0,0.3,1.3,0.1,0.0,0.1,0.4,1.1,2.4
1981,10,GSW,Golden State Warriors,John Mengelt,31,2,,5.5,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1981,10,GSW,Golden State Warriors,Tom Abernethy,26,10,,3.9,0.1,0.3,0.33,0.0,0.0,,0.1,0.3,0.33,0.33,0.2,0.3,0.67,0.1,0.7,0.8,0.1,0.1,0.0,0.2,0.5,0.4
