Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,9,1464,DET,Detroit Pistons,Amir Johnson,"May 1, 1987",18.0,NBA,SF,3.0,0.0,39.0,7.0,10.0,0.7,2.0,3.0,0.67,5.0,7.0,0.71,0.8,4.0,4.0,1.0,3.0,1.0,4.0,3.0,0.0,2.0,4.0,7.0,20.0
2007,9,1464,DET,Detroit Pistons,Amir Johnson,"May 1, 1987",19.0,NBA,PF,8.0,0.0,124.0,18.0,33.0,0.55,0.0,3.0,0.0,18.0,30.0,0.6,0.55,11.0,14.0,0.79,15.0,22.0,37.0,3.0,5.0,13.0,9.0,19.0,47.0
2008,9,1464,DET,Detroit Pistons,Amir Johnson,"May 1, 1987",20.0,NBA,PF,62.0,0.0,764.0,92.0,165.0,0.56,0.0,0.0,,92.0,165.0,0.56,0.56,37.0,55.0,0.67,87.0,148.0,235.0,29.0,24.0,82.0,39.0,141.0,221.0
2009,9,1464,DET,Detroit Pistons,Amir Johnson,"May 1, 1987",21.0,NBA,PF,62.0,24.0,911.0,97.0,163.0,0.6,0.0,0.0,,97.0,163.0,0.6,0.6,23.0,35.0,0.66,102.0,130.0,232.0,20.0,20.0,60.0,33.0,171.0,217.0
2010,28,1464,TOR,Toronto Raptors,Amir Johnson,"May 1, 1987",22.0,NBA,PF,82.0,5.0,1453.0,208.0,334.0,0.62,0.0,4.0,0.0,208.0,330.0,0.63,0.62,95.0,149.0,0.64,154.0,241.0,395.0,48.0,44.0,66.0,63.0,255.0,511.0
2011,28,1464,TOR,Toronto Raptors,Amir Johnson,"May 1, 1987",23.0,NBA,PF,72.0,54.0,1853.0,281.0,495.0,0.57,0.0,1.0,0.0,281.0,494.0,0.57,0.57,126.0,160.0,0.79,189.0,272.0,461.0,81.0,53.0,88.0,69.0,263.0,688.0
2012,28,1464,TOR,Toronto Raptors,Amir Johnson,"May 1, 1987",24.0,NBA,PF,64.0,43.0,1553.0,196.0,340.0,0.58,2.0,5.0,0.4,194.0,335.0,0.58,0.58,58.0,84.0,0.69,149.0,259.0,408.0,79.0,33.0,69.0,94.0,209.0,452.0
2013,28,1464,TOR,Toronto Raptors,Amir Johnson,"May 1, 1987",25.0,NBA,PF,81.0,38.0,2325.0,336.0,606.0,0.55,5.0,13.0,0.38,331.0,593.0,0.56,0.56,136.0,187.0,0.73,227.0,384.0,611.0,122.0,81.0,110.0,117.0,301.0,813.0
2014,28,1464,TOR,Toronto Raptors,Amir Johnson,"May 1, 1987",26.0,NBA,PF,77.0,72.0,2214.0,344.0,612.0,0.56,20.0,66.0,0.3,324.0,546.0,0.59,0.58,91.0,143.0,0.64,172.0,333.0,505.0,115.0,56.0,88.0,123.0,271.0,799.0
2015,28,1464,TOR,Toronto Raptors,Amir Johnson,"May 1, 1987",27.0,NBA,PF,75.0,72.0,1979.0,298.0,519.0,0.57,19.0,46.0,0.41,279.0,473.0,0.59,0.59,79.0,129.0,0.61,159.0,297.0,456.0,117.0,44.0,59.0,110.0,225.0,694.0
2016,2,1464,BOS,Boston Celtics,Amir Johnson,"May 1, 1987",28.0,NBA,PF,79.0,76.0,1800.0,249.0,426.0,0.58,10.0,43.0,0.23,239.0,383.0,0.62,0.6,69.0,121.0,0.57,178.0,327.0,505.0,138.0,52.0,83.0,94.0,214.0,577.0
2017,2,1464,BOS,Boston Celtics,Amir Johnson,"May 1, 1987",29.0,NBA,PF,80.0,77.0,1608.0,213.0,370.0,0.58,27.0,66.0,0.41,186.0,304.0,0.61,0.61,67.0,100.0,0.67,118.0,248.0,366.0,140.0,51.0,62.0,77.0,211.0,520.0
2018,23,1464,PHI,Philadelphia 76Ers,Amir Johnson,"May 1, 1987",30.0,NBA,C,74.0,18.0,1171.0,140.0,260.0,0.54,10.0,32.0,0.31,130.0,228.0,0.57,0.56,52.0,85.0,0.61,123.0,207.0,330.0,118.0,45.0,44.0,55.0,192.0,342.0
2019,23,1464,PHI,Philadelphia 76Ers,Amir Johnson,"May 1, 1987",31.0,NBA,C,51.0,6.0,529.0,79.0,157.0,0.5,12.0,40.0,0.3,67.0,117.0,0.57,0.54,31.0,41.0,0.76,47.0,100.0,147.0,60.0,16.0,13.0,45.0,99.0,201.0
