Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,21,3118,SEA,Seattle Supersonics,25.0,NBA,SF,29.0,7.0,17.9,2.5,5.8,0.44,0.6,2.0,0.27,2.0,3.8,0.52,0.48,0.7,1.2,0.62,1.0,1.3,2.3,0.9,0.8,0.3,0.6,1.9,6.3
2006,21,3118,SEA,Seattle Supersonics,26.0,NBA,SF,82.0,12.0,18.6,2.4,5.3,0.44,0.2,0.7,0.25,2.2,4.6,0.47,0.46,1.7,2.0,0.84,1.0,1.4,2.3,1.3,0.9,0.1,1.0,1.8,6.5
2007,21,3118,SEA,Seattle Supersonics,27.0,NBA,SF,82.0,31.0,24.8,3.2,7.3,0.44,0.6,1.5,0.41,2.6,5.9,0.44,0.48,1.8,2.1,0.88,1.1,1.7,2.8,1.9,1.1,0.2,1.4,1.9,8.8
2008,21,3118,SEA,Seattle Supersonics,28.0,NBA,SF,76.0,31.0,24.3,3.6,8.9,0.4,0.7,2.0,0.32,2.9,6.8,0.43,0.44,1.4,1.9,0.74,0.9,2.3,3.2,2.0,0.8,0.3,1.2,1.7,9.2
2009,21,3118,OKC,Oklahoma City Thunder,29.0,NBA,SG,41.0,14.0,15.5,1.9,5.2,0.36,0.7,1.8,0.38,1.2,3.4,0.36,0.42,0.9,1.1,0.8,0.5,1.2,1.7,0.9,0.5,0.2,0.9,1.3,5.3
2010,18,3118,MIN,Minnesota Timberwolves,30.0,NBA,SF,80.0,31.0,19.8,2.1,4.8,0.43,0.2,0.8,0.3,1.8,4.0,0.46,0.46,1.3,1.6,0.8,0.9,2.2,3.1,1.7,0.8,0.3,1.0,1.8,5.6
2011,1,3118,ATL,Atlanta Hawks,31.0,NBA,SF,52.0,0.0,13.0,1.3,2.6,0.5,0.0,0.2,0.2,1.3,2.4,0.53,0.51,0.8,1.1,0.71,0.4,1.3,1.7,0.8,0.5,0.2,0.4,1.4,3.5
2012,9,3118,DET,Detroit Pistons,32.0,NBA,SF,60.0,2.0,15.4,1.3,3.2,0.39,0.1,0.4,0.3,1.2,2.8,0.41,0.41,0.6,0.9,0.63,0.4,1.3,1.7,0.7,0.5,0.2,0.5,1.4,3.2
2013,23,3118,PHI,Philadelphia 76Ers,33.0,NBA,SG,61.0,21.0,18.0,2.4,5.2,0.46,0.3,0.8,0.33,2.1,4.3,0.48,0.49,1.3,1.8,0.74,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4
2018,12,3118,IND,Indiana Pacers,38.0,NBA,SF,19.0,1.0,8.0,0.7,2.1,0.33,0.2,0.9,0.22,0.5,1.1,0.43,0.38,0.2,0.2,0.75,0.3,0.6,0.8,0.5,0.1,0.1,0.3,0.4,1.7
