Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,1,3138,ATL,Atlanta Hawks,Freeman Williams,"May 15, 1956",25.0,NBA,SG,1.0,,4.0,0.0,27.1,0.0,0.0,13.6,0.0,0.0,13.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,119.0
