Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,31,2000,TOT,Total After Trade,23.0,NBA,PF,55.0,2.0,819.0,7.5,16.2,0.46,0.0,0.2,0.0,7.5,16.0,0.47,2.6,3.7,0.71,4.6,8.3,12.9,1.9,2.0,1.6,2.4,5.6,17.7,,105.0,108.0
1991,8,2000,DEN,Denver Nuggets,23.0,NBA,PF,17.0,0.0,279.0,8.5,18.2,0.47,0.0,0.3,0.0,8.5,17.9,0.48,2.4,3.3,0.73,4.7,8.6,13.3,2.4,2.4,1.4,2.7,6.7,19.4,,103.0,111.0
1991,3,2000,NJN,New Jersey Nets,23.0,NBA,PF,38.0,2.0,540.0,7.0,15.0,0.46,0.0,0.2,0.0,7.0,14.9,0.47,2.8,3.9,0.7,4.6,8.1,12.6,1.5,1.7,1.8,2.2,5.0,16.7,,105.0,106.0
1992,3,2000,NJN,New Jersey Nets,24.0,NBA,PF,82.0,24.0,1714.0,8.9,19.2,0.46,0.2,0.7,0.35,8.6,18.5,0.47,3.3,4.3,0.75,5.3,7.6,12.9,2.4,1.4,1.2,2.3,5.7,21.2,,111.0,109.0
1993,9,2000,DET,Detroit Pistons,25.0,NBA,PF,81.0,46.0,2183.0,11.6,25.3,0.46,0.2,0.8,0.28,11.4,24.4,0.47,4.7,6.0,0.79,4.2,7.0,11.1,2.6,1.0,1.2,3.3,6.6,28.3,,105.0,109.0
1994,9,2000,DET,Detroit Pistons,26.0,NBA,PF,80.0,74.0,2773.0,10.8,21.2,0.51,0.4,1.3,0.33,10.4,19.8,0.52,3.3,4.2,0.8,3.5,8.8,12.4,3.3,1.2,1.1,2.8,5.7,25.4,,110.0,109.0
1995,9,2000,DET,Detroit Pistons,27.0,NBA,PF,72.0,69.0,2514.0,8.5,19.1,0.45,2.2,5.8,0.38,6.3,13.3,0.48,3.6,4.5,0.8,2.5,8.9,11.4,3.3,1.4,0.7,3.0,5.2,22.9,,107.0,112.0
1996,9,2000,DET,Detroit Pistons,28.0,NBA,PF,82.0,5.0,1656.0,9.4,22.3,0.42,2.7,6.8,0.4,6.6,15.5,0.43,4.0,5.2,0.77,3.6,8.1,11.6,3.2,1.4,0.7,3.2,6.5,25.4,,105.0,104.0
1997,9,2000,DET,Detroit Pistons,29.0,NBA,PF,79.0,5.0,1997.0,8.9,20.0,0.44,5.0,11.8,0.42,3.9,8.2,0.48,1.6,2.0,0.83,1.9,8.8,10.7,2.8,1.0,0.8,2.4,4.6,24.4,,114.0,105.0
1998,16,2000,MIA,Miami Heat,30.0,NBA,PF,50.0,0.0,782.0,5.7,14.4,0.39,1.7,5.7,0.31,3.9,8.7,0.45,1.7,2.3,0.76,2.4,8.2,10.6,2.7,1.3,0.6,3.1,9.0,14.8,,94.0,102.0
1999,16,2000,MIA,Miami Heat,31.0,NBA,PF,1.0,0.0,29.0,5.9,15.6,0.38,3.9,7.8,0.5,2.0,7.8,0.25,2.0,3.9,0.5,5.9,2.0,7.8,0.0,2.0,0.0,5.9,5.9,17.6,,85.0,103.0
2001,12,2000,IND,Indiana Pacers,33.0,NBA,PF,14.0,0.0,113.0,5.2,16.2,0.32,1.4,8.1,0.18,3.8,8.1,0.47,0.0,0.0,,1.9,8.1,10.0,2.4,1.4,0.5,4.8,9.5,11.9,,67.0,102.0
