Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1472,9,0.0,5.9,1.3,3.3,0.39,0.0,0.0,0,1.3,3.3,0.39,0.39,0.3,0.6,0.5,0.7,0.9,1.6,0.2,0.1,0.0,0.4,1.2,3.0
