Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,30,2779,WSB,Washington Bullets,Derek Strong,"February 9, 1968",23.0,NBA,PF,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,9.0,12.0,0.75,3.0,12.0,15.0,3.0,0.0,0.0,3.0,3.0,9.0
1993,17,2779,MIL,Milwaukee Bucks,Derek Strong,"February 9, 1968",24.0,NBA,PF,23.0,0.0,339.0,4.5,9.8,0.46,0.4,0.8,0.5,4.0,8.9,0.45,7.2,9.0,0.8,4.2,8.0,12.2,1.5,1.2,0.1,1.4,2.1,16.6
1994,17,2779,MIL,Milwaukee Bucks,Derek Strong,"February 9, 1968",25.0,NBA,PF,67.0,11.0,1131.0,4.5,10.9,0.41,0.1,0.4,0.23,4.4,10.4,0.42,5.1,6.6,0.77,3.5,5.5,8.9,1.5,1.2,0.4,1.9,2.2,14.1
1995,2,2779,BOS,Boston Celtics,Derek Strong,"February 9, 1968",26.0,NBA,PF,70.0,24.0,1344.0,4.0,8.8,0.45,0.1,0.2,0.29,3.9,8.6,0.46,3.8,4.6,0.82,3.6,6.4,10.0,1.2,0.6,0.3,2.1,3.8,11.8
1996,14,2779,LAL,Los Angeles Lakers,Derek Strong,"February 9, 1968",27.0,NBA,PF,63.0,0.0,746.0,3.5,8.2,0.43,0.0,0.4,0.11,3.4,7.7,0.44,3.3,4.1,0.81,2.9,5.7,8.6,1.5,0.9,0.6,1.0,3.9,10.3
1997,22,2779,ORL,Orlando Magic,Derek Strong,"February 9, 1968",28.0,NBA,PF,82.0,21.0,2004.0,4.7,10.5,0.45,0.0,0.2,0.0,4.7,10.3,0.46,3.1,3.9,0.8,3.1,6.2,9.3,1.3,0.8,0.4,1.8,3.5,12.6
1998,22,2779,ORL,Orlando Magic,Derek Strong,"February 9, 1968",29.0,NBA,PF,58.0,8.0,1638.0,5.7,13.6,0.42,0.0,0.1,0.0,5.7,13.5,0.42,4.8,6.1,0.78,3.3,6.0,9.4,1.1,0.7,0.5,1.6,2.7,16.2
1999,22,2779,ORL,Orlando Magic,Derek Strong,"February 9, 1968",30.0,NBA,PF,44.0,0.0,695.0,3.9,9.3,0.42,0.0,0.1,0.0,3.9,9.2,0.43,3.7,5.1,0.72,3.4,4.9,8.3,0.9,0.8,0.4,1.9,3.3,11.6
2000,22,2779,ORL,Orlando Magic,Derek Strong,"February 9, 1968",31.0,NBA,PF,20.0,0.0,148.0,5.1,11.7,0.44,0.2,1.0,0.25,4.9,10.7,0.46,2.7,3.4,0.79,2.7,8.0,10.7,1.0,1.2,0.5,2.9,3.6,13.1
2001,13,2779,LAC,Los Angeles Clippers,Derek Strong,"February 9, 1968",32.0,NBA,PF,28.0,8.0,491.0,3.3,8.6,0.38,0.0,0.1,0.0,3.3,8.5,0.39,2.1,2.7,0.76,2.5,5.4,7.9,0.5,1.0,0.1,1.6,2.2,8.7
