Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,10,208,GSW,Golden State Warriors,21.0,NBA,SG,33.0,0.0,241.0,7.3,18.7,0.39,3.2,8.3,0.39,4.0,10.5,0.38,1.4,1.8,0.78,0.6,2.2,2.8,3.0,1.0,0.0,2.4,3.0,19.1,,97.0,115.0
2009,10,208,GSW,Golden State Warriors,22.0,NBA,SG,42.0,23.0,882.0,7.8,17.6,0.44,2.9,7.3,0.4,4.9,10.3,0.47,2.2,2.9,0.77,0.6,3.4,3.9,4.9,2.0,0.1,3.3,4.0,20.6,,104.0,116.0
2010,28,208,TOR,Toronto Raptors,23.0,NBA,SG,66.0,1.0,1121.0,7.1,17.4,0.41,2.8,7.3,0.38,4.3,10.2,0.42,4.6,5.6,0.84,0.6,3.7,4.4,4.1,1.9,0.2,2.8,3.7,21.6,,106.0,114.0
2011,19,208,NOH,New Orleans Hornets,24.0,NBA,SG,80.0,69.0,1957.0,8.3,19.1,0.44,3.7,9.0,0.41,4.6,10.1,0.46,2.7,3.5,0.78,0.5,3.7,4.2,2.5,1.1,0.2,2.1,4.0,23.1,,107.0,109.0
2012,19,208,NOH,New Orleans Hornets,25.0,NBA,SG,66.0,55.0,1966.0,7.9,19.0,0.42,3.0,7.9,0.38,4.9,11.1,0.44,2.8,3.6,0.78,0.5,4.2,4.8,2.8,1.3,0.1,1.9,3.2,21.6,,105.0,109.0
2013,5,208,CHI,Chicago Bulls,26.0,NBA,SG,73.0,27.0,1882.0,6.9,17.4,0.4,2.3,6.3,0.36,4.6,11.1,0.42,4.0,4.8,0.84,0.4,3.6,4.0,4.2,1.3,0.2,2.3,4.0,20.0,,104.0,107.0
2014,27,208,SAS,San Antonio Spurs,27.0,NBA,SF,80.0,25.0,2016.0,8.4,17.4,0.48,3.2,7.3,0.43,5.3,10.1,0.52,2.8,3.3,0.85,0.5,5.2,5.7,4.5,1.3,0.2,2.4,3.3,22.8,,114.0,105.0
2015,27,208,SAS,San Antonio Spurs,28.0,NBA,SG,62.0,9.0,1388.0,7.3,17.3,0.42,3.2,8.5,0.37,4.2,8.9,0.47,3.1,3.7,0.85,1.0,4.8,5.8,3.5,1.1,0.1,2.2,3.1,20.9,,107.0,106.0
2016,26,208,SAC,Sacramento Kings,29.0,NBA,SG,68.0,7.0,1672.0,7.0,18.2,0.39,2.6,8.5,0.31,4.4,9.7,0.46,3.3,4.0,0.83,0.3,3.1,3.4,3.6,1.1,0.1,2.3,2.6,20.0,,99.0,113.0
2017,4,208,CHO,Charlotte Hornets,30.0,NBA,SG,74.0,0.0,1778.0,7.4,17.4,0.43,2.9,8.0,0.36,4.6,9.4,0.49,4.2,4.7,0.89,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,,110.0,112.0
2018,31,208,TOT,Total After Trade,31.0,NBA,SG,80.0,2.0,1947.0,8.4,19.1,0.44,3.7,9.9,0.38,4.7,9.2,0.51,3.7,4.1,0.91,0.5,3.3,3.8,3.7,1.6,0.3,2.3,2.3,24.2,,110.0,111.0
2018,1,208,ATL,Atlanta Hawks,31.0,NBA,SG,52.0,1.0,1210.0,8.0,19.6,0.41,3.7,10.0,0.37,4.3,9.6,0.45,4.1,4.4,0.93,0.6,3.5,4.0,4.2,1.9,0.1,2.2,1.7,23.9,,109.0,113.0
2018,23,208,PHI,Philadelphia 76Ers,31.0,NBA,SG,28.0,1.0,737.0,9.0,18.2,0.5,3.7,9.7,0.38,5.3,8.5,0.62,3.1,3.5,0.87,0.4,2.9,3.3,2.9,1.3,0.6,2.6,3.3,24.8,,114.0,109.0
2019,27,208,SAS,San Antonio Spurs,32.0,NBA,SG,79.0,1.0,1815.0,7.7,18.6,0.41,4.0,10.6,0.37,3.7,7.9,0.47,3.0,3.3,0.9,0.4,4.9,5.3,3.6,0.9,0.2,1.9,3.3,22.3,,109.0,114.0
2020,27,208,SAS,San Antonio Spurs,33.0,NBA,SG,57.0,0.0,883.0,6.7,17.0,0.39,3.6,9.6,0.38,3.0,7.4,0.41,2.6,3.1,0.83,0.4,5.0,5.4,3.7,0.6,0.1,1.0,2.4,19.5,,110.0,118.0
