SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,17,MIL,Milwaukee Bucks,82,242.1,36.3,80.1,0.45,6.2,16.3,0.38,30.1,63.8,0.47,19.0,25.8,0.74,11.3,29.9,41.2,21.6,7.3,3.3,14.6,23.2,97.8
2006,5,CHI,Chicago Bulls,82,242.7,36.6,82.2,0.45,6.8,18.0,0.38,29.8,64.1,0.46,17.7,24.0,0.74,11.0,31.7,42.8,22.0,6.2,4.2,14.9,24.9,97.8
2006,6,CLE,Cleveland Cavaliers,82,241.8,35.5,78.2,0.45,6.1,17.9,0.34,29.4,60.3,0.49,20.6,28.3,0.73,11.7,30.6,42.3,19.0,6.9,4.8,13.9,21.1,97.6
2006,1,ALT,Atlanta Hawks,82,242.4,35.9,79.2,0.45,5.2,14.1,0.37,30.8,65.1,0.47,20.2,26.9,0.75,13.0,27.2,40.3,19.8,7.2,4.8,15.7,25.0,97.2
2006,13,LAC,Los Angeles Clippers,82,241.5,36.5,78.6,0.46,3.5,10.3,0.34,33.0,68.3,0.48,20.7,26.1,0.79,10.1,33.0,43.1,20.8,6.5,6.1,14.5,22.8,97.2
2006,4,CHA,Charlotte Bobcats,82,242.7,36.1,83.5,0.43,5.2,15.4,0.34,30.9,68.1,0.45,19.4,26.7,0.73,12.1,27.7,39.8,20.9,10.0,4.3,14.2,23.9,96.9
2006,9,DET,Detroit Pistons,82,241.8,36.4,80.0,0.46,6.8,17.7,0.38,29.6,62.3,0.48,17.3,23.8,0.73,11.9,28.6,40.5,24.0,7.1,6.0,11.4,18.5,96.8
2006,20,NYK,New York Knicks,82,243.0,34.4,75.7,0.46,3.9,10.8,0.36,30.5,64.9,0.47,22.9,31.5,0.73,12.6,28.8,41.4,17.9,6.8,3.3,17.7,26.3,95.6
2006,27,SAS,San Antonio Spurs,82,241.5,36.5,77.3,0.47,6.4,16.6,0.38,30.1,60.7,0.5,16.2,23.1,0.7,10.4,31.1,41.5,20.9,6.6,5.7,13.7,20.9,95.6
2006,22,ORL,Orlando Magic,82,242.7,35.5,75.2,0.47,3.6,9.7,0.38,31.9,65.5,0.49,20.3,27.8,0.73,10.9,29.3,40.2,18.2,6.5,4.4,15.1,23.3,94.9
2006,12,IND,Indiana Pacers,82,240.6,34.0,76.5,0.44,6.5,18.7,0.35,27.4,57.8,0.48,19.4,26.3,0.74,11.0,31.2,42.2,19.9,7.3,5.0,15.3,22.2,93.9
2006,3,NJN,New Jersey Nets,82,241.2,33.9,77.0,0.44,5.8,17.6,0.33,28.1,59.4,0.47,20.2,26.7,0.76,10.0,31.0,41.0,23.0,6.8,3.4,13.6,23.2,93.8
2006,19,NOK,New Orleans/Oklahoma City Hornets,82,241.5,34.5,78.4,0.44,3.7,10.8,0.34,30.9,67.6,0.46,20.1,26.5,0.76,11.2,29.0,40.2,18.5,7.5,3.8,13.4,21.8,92.8
2006,29,UTA,Utah Jazz,82,242.4,33.5,75.7,0.44,3.8,11.3,0.34,29.7,64.4,0.46,21.6,30.1,0.72,13.1,29.0,42.1,21.6,6.4,6.0,15.7,24.8,92.4
2006,15,MEM,Memphis Grizzlies,82,242.1,33.5,74.7,0.45,7.2,19.2,0.37,26.3,55.5,0.47,18.0,25.3,0.71,10.2,29.0,39.2,19.3,7.3,5.4,13.8,21.4,92.2
2006,18,MIN,Minnesota Timberwolves,82,242.1,35.2,77.3,0.46,3.8,11.5,0.33,31.4,65.8,0.48,17.5,23.1,0.76,9.9,29.5,39.4,20.9,6.8,5.7,14.5,23.0,91.7
2006,11,HOU,Houston Rockets,82,241.8,33.0,76.2,0.43,5.7,17.2,0.33,27.3,59.0,0.46,18.3,24.1,0.76,10.4,31.3,41.6,19.3,7.2,3.9,14.5,22.7,90.1
2006,25,POR,Portland Trail Blazers,82,240.6,34.0,76.4,0.44,4.4,12.7,0.35,29.6,63.7,0.46,16.3,23.7,0.69,10.8,26.9,37.7,18.2,6.5,5.3,14.7,22.3,88.8
