Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,9,117,DET,Detroit Pistons,Chucky Atkins,"August 14, 1974",26.0,NBA,PG,81.0,75.0,2363.0,8.1,20.4,0.4,2.6,7.3,0.36,5.6,13.1,0.42,1.9,2.8,0.69,0.6,3.1,3.7,7.1,1.4,0.1,3.2,3.9,20.8,,99.0,106.0
2002,9,117,DET,Detroit Pistons,Chucky Atkins,"August 14, 1974",27.0,NBA,PG,79.0,62.0,2285.0,8.6,18.4,0.47,3.2,7.8,0.41,5.4,10.6,0.51,1.9,2.8,0.69,0.7,3.0,3.7,6.1,1.7,0.3,3.0,4.1,22.3,,108.0,106.0
2003,9,117,DET,Detroit Pistons,Chucky Atkins,"August 14, 1974",28.0,NBA,PG,65.0,7.0,1398.0,6.6,18.4,0.36,3.4,9.6,0.36,3.2,8.8,0.37,1.6,1.9,0.82,0.8,3.0,3.8,6.9,1.1,0.2,3.0,4.3,18.3,,97.0,105.0
2004,31,117,TOT,Total After Trade,Chucky Atkins,"August 14, 1974",29.0,NBA,PG,64.0,24.0,1544.0,6.6,16.6,0.4,2.8,8.3,0.34,3.8,8.3,0.46,2.5,3.3,0.75,0.3,2.9,3.2,7.7,1.5,0.1,3.2,3.5,18.5,,103.0,105.0
2004,9,117,DET,Detroit Pistons,Chucky Atkins,"August 14, 1974",29.0,NBA,PG,40.0,0.0,751.0,6.4,17.1,0.37,3.1,9.5,0.32,3.3,7.6,0.44,2.3,3.1,0.72,0.4,3.1,3.5,6.9,1.4,0.1,3.5,4.4,18.1,,98.0,101.0
2004,2,117,BOS,Boston Celtics,Chucky Atkins,"August 14, 1974",29.0,NBA,PG,24.0,24.0,793.0,6.8,16.2,0.42,2.5,7.2,0.35,4.2,9.0,0.47,2.7,3.5,0.78,0.2,2.7,2.9,8.3,1.7,0.1,2.9,2.7,18.8,,108.0,108.0
2005,14,117,LAL,Los Angeles Lakers,Chucky Atkins,"August 14, 1974",30.0,NBA,PG,82.0,82.0,2903.0,7.1,16.6,0.43,3.2,8.3,0.39,3.9,8.3,0.47,3.0,3.7,0.8,0.6,3.0,3.6,6.5,1.3,0.0,2.7,3.3,20.3,,112.0,115.0
2006,31,117,TOT,Total After Trade,Chucky Atkins,"August 14, 1974",31.0,NBA,"PG,SG",71.0,41.0,1713.0,7.2,18.2,0.39,3.1,8.7,0.35,4.1,9.5,0.43,4.1,5.2,0.79,0.7,3.1,3.8,6.3,1.4,0.1,2.8,4.8,21.5,,108.0,108.0
2006,30,117,WAS,Washington Wizards,Chucky Atkins,"August 14, 1974",31.0,NBA,SG,28.0,2.0,552.0,6.2,16.4,0.38,3.1,8.7,0.36,3.1,7.7,0.4,2.1,2.9,0.71,1.1,3.1,4.2,6.5,1.3,0.0,2.8,5.5,17.6,,105.0,111.0
2006,15,117,MEM,Memphis Grizzlies,Chucky Atkins,"August 14, 1974",31.0,NBA,PG,43.0,39.0,1161.0,7.7,19.1,0.4,3.1,8.7,0.35,4.6,10.4,0.44,5.1,6.3,0.81,0.5,3.1,3.6,6.2,1.4,0.1,2.7,4.5,23.5,,109.0,106.0
2007,15,117,MEM,Memphis Grizzlies,Chucky Atkins,"August 14, 1974",32.0,NBA,PG,75.0,23.0,2064.0,7.7,17.8,0.43,2.9,7.6,0.38,4.8,10.2,0.47,6.3,7.7,0.81,0.4,3.0,3.5,8.6,1.2,0.1,3.2,3.4,24.5,,117.0,116.0
2008,8,117,DEN,Denver Nuggets,Chucky Atkins,"August 14, 1974",33.0,NBA,SG,24.0,0.0,352.0,5.7,16.7,0.34,3.4,10.8,0.32,2.3,5.9,0.4,0.5,1.2,0.44,0.4,3.8,4.2,6.4,1.2,0.1,1.4,3.7,15.4,,101.0,111.0
2009,31,117,TOT,Total After Trade,Chucky Atkins,"August 14, 1974",34.0,NBA,PG,33.0,0.0,412.0,4.2,14.0,0.3,1.9,7.1,0.26,2.4,7.0,0.34,1.9,2.0,0.94,0.6,2.4,3.0,7.3,1.2,0.2,2.9,3.4,12.2,,91.0,113.0
2009,8,117,DEN,Denver Nuggets,Chucky Atkins,"August 14, 1974",34.0,NBA,PG,14.0,0.0,115.0,4.0,12.0,0.33,2.2,7.5,0.29,1.8,4.4,0.4,1.8,1.8,1.0,0.0,2.7,2.7,12.4,0.9,0.4,4.4,2.2,12.0,,99.0,113.0
2009,21,117,OKC,Oklahoma City Thunder,Chucky Atkins,"August 14, 1974",34.0,NBA,PG,19.0,0.0,297.0,4.3,14.8,0.29,1.7,6.9,0.25,2.6,7.9,0.33,1.9,2.1,0.92,0.9,2.2,3.1,5.4,1.4,0.2,2.2,3.8,12.3,,88.0,113.0
2010,9,117,DET,Detroit Pistons,Chucky Atkins,"August 14, 1974",35.0,NBA,PG,40.0,11.0,644.0,4.8,13.2,0.36,1.9,6.1,0.3,2.9,7.1,0.42,2.1,2.3,0.93,0.4,2.0,2.4,7.7,1.4,0.0,2.7,4.5,13.6,,102.0,115.0
