Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1982,17,349,MIL,Milwaukee Bucks,2,Junior Bridgeman,SF,6-5,210,"September 17, 1953",US,6,Louisville
1982,17,415,MIL,Milwaukee Bucks,21,Quinn Buckner,PG,6-3,190,"August 20, 1954",US,5,Indiana
1982,17,499,MIL,Milwaukee Bucks,42,Harvey Catchings,PF,6-9,218,"September 2, 1951",US,7,Hardin-Simmons University
1982,17,634,MIL,Milwaukee Bucks,54,Geoff Crompton,C,6-11,280,"July 4, 1955",US,2,UNC
1982,17,643,MIL,Milwaukee Bucks,6,Pat Cummings,PF,6-9,230,"July 11, 1956",US,2,Cincinnati
1982,17,662,MIL,Milwaukee Bucks,10,Bob Dandridge,SF,6-6,195,"November 15, 1947",US,12,Norfolk State
1982,17,879,MIL,Milwaukee Bucks,5,Mike Evans,PG,6-1,170,"April 19, 1955",US,2,Kansas State
1982,17,1310,MIL,Milwaukee Bucks,15,Brad Holland,SG,6-3,180,"December 6, 1956",US,2,UCLA
1982,17,1504,MIL,Milwaukee Bucks,8,Marques Johnson,SF,6-7,218,"February 8, 1956",US,4,UCLA
1982,17,1505,MIL,Milwaukee Bucks,43,Mickey Johnson,PF,6-10,190,"August 31, 1952",US,7,Aurora University
1982,17,1697,MIL,Milwaukee Bucks,16,Bob Lanier,C,6-11,250,"September 10, 1948",US,11,St. Bonaventure
1982,17,1755,MIL,Milwaukee Bucks,53,Alton Lister,C,7-0,240,"October 1, 1958",US,R,Arizona State
1982,17,1880,MIL,Milwaukee Bucks,7,Scott May,SF,6-7,215,"March 19, 1954",US,5,Indiana
1982,17,2024,MIL,Milwaukee Bucks,4,Sidney Moncrief,SG,6-3,180,"September 21, 1957",US,2,Arkansas
1982,17,2700,MIL,Milwaukee Bucks,5,Robert Smith,PG,5-11,165,"March 10, 1955",US,4,UNLV
1982,17,2734,MIL,Milwaukee Bucks,20,Kevin Stacom,SG,6-3,185,"September 4, 1951",US,5,"Holy Cross, Providence"
1982,17,3210,MIL,Milwaukee Bucks,32,Brian Winters,SG,6-4,185,"March 1, 1952",US,7,South Carolina
