Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978,9.0,2335,DET,Detroit Pistons,Ben Poquette,"May 7, 1955",22.0,NBA,PF,52,,12.0,1.8,4.3,0.422,,,,1.8,4.3,0.422,0.422,0.8,1.2,0.7,1.0,1.8,2.8,0.4,0.2,0.4,0.8,1.3,4.5
1979,9.0,2335,DET,Detroit Pistons,Ben Poquette,"May 7, 1955",23.0,NBA,PF,76,,17.6,2.6,6.1,0.427,,,,2.6,6.1,0.427,0.427,1.5,1.9,0.782,1.3,3.1,4.4,0.8,0.5,1.3,0.9,2.6,6.7
1980,29.0,2335,UTA,Utah Jazz,Ben Poquette,"May 7, 1955",24.0,NBA,C,82,,28.6,3.6,6.9,0.523,0.0,0.0,0.0,3.6,6.9,0.525,0.523,1.7,2.0,0.832,1.5,5.3,6.8,1.6,0.5,2.0,1.3,3.5,8.9
1981,29.0,2335,UTA,Utah Jazz,Ben Poquette,"May 7, 1955",25.0,NBA,PF,82,,34.2,4.0,7.5,0.528,0.0,0.1,0.5,3.9,7.4,0.528,0.53,1.5,2.0,0.778,2.0,5.7,7.7,2.0,0.8,2.1,1.5,4.2,9.5
1982,29.0,2335,UTA,Utah Jazz,Ben Poquette,"May 7, 1955",26.0,NBA,PF,82,56.0,20.7,2.7,5.2,0.514,0.0,0.1,0.3,2.6,5.1,0.519,0.518,1.2,1.5,0.808,1.4,3.6,5.0,1.1,0.6,0.8,0.8,2.9,6.6
1983,29.0,2335,UTA,Utah Jazz,Ben Poquette,"May 7, 1955",27.0,NBA,PF,75,50.0,31.1,4.4,9.3,0.472,0.0,0.1,0.2,4.4,9.2,0.474,0.473,2.2,2.9,0.751,2.1,4.9,6.9,2.2,0.9,1.5,1.3,3.5,11.0
1984,6.0,2335,CLE,Cleveland Cavaliers,Ben Poquette,"May 7, 1955",28.0,NBA,PF,51,4.0,16.8,1.5,3.4,0.439,0.0,0.1,0.2,1.5,3.3,0.446,0.442,0.7,0.8,0.791,1.1,2.5,3.6,1.0,0.4,0.6,0.5,2.2,3.6
1985,6.0,2335,CLE,Cleveland Cavaliers,Ben Poquette,"May 7, 1955",29.0,NBA,PF,79,6.0,21.0,2.7,5.8,0.46,0.0,0.2,0.176,2.6,5.6,0.47,0.463,1.4,1.7,0.796,1.9,4.1,6.0,1.0,0.6,0.7,0.9,2.8,6.7
1986,6.0,2335,CLE,Cleveland Cavaliers,Ben Poquette,"May 7, 1955",30.0,NBA,PF,81,3.0,18.5,2.0,4.3,0.477,0.0,0.1,0.2,2.0,4.2,0.485,0.48,0.9,1.2,0.72,1.5,3.1,4.6,1.0,0.4,0.4,0.8,2.3,5.0
1987,31.0,2335,TOT,Total After Trade,Ben Poquette,"May 7, 1955",31.0,NBA,PF,58,2.0,10.4,1.1,2.1,0.508,0.0,0.1,0.0,1.1,2.0,0.525,0.508,0.7,0.9,0.8,0.5,1.2,1.7,0.6,0.2,0.6,0.4,1.3,2.8
1987,6.0,2335,CLE,Cleveland Cavaliers,Ben Poquette,"May 7, 1955",31.0,NBA,PF,37,1.0,11.8,1.1,2.2,0.5,0.0,0.1,0.0,1.1,2.1,0.519,0.5,0.8,1.1,0.795,0.5,1.5,2.1,0.8,0.2,0.6,0.5,1.4,3.1
1987,5.0,2335,CHI,Chicago Bulls,Ben Poquette,"May 7, 1955",31.0,NBA,PF,21,1.0,8.0,1.0,1.9,0.525,0.0,0.0,0.0,1.0,1.9,0.538,0.525,0.4,0.5,0.818,0.5,0.7,1.1,0.3,0.1,0.6,0.2,1.2,2.4
