Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
828,Carsen Edwards,"March 12, 1998",47,1,470,7.4,18.45,0.4,3.3,10.15,0.33,4.1,8.3,0.49,2.15,2.75,0.78,0.8,5.05,5.9,2.65,1.65,0.5,1.45,5.2,20.2,105.5,111.0
