Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,21.0,PHI,NBA,PF,13.0,2.0,408.0,8.9,16.5,0.54,0.5,0.7,0.667,8.4,15.8,0.534,4.7,7.5,0.635,6.2,10.9,17.1,3.1,2.7,1.8,4.1,5.8,23.0,,112.0,100.0
1986,22.0,PHI,NBA,PF,12.0,12.0,497.0,10.2,17.7,0.578,0.1,1.5,0.067,10.1,16.2,0.624,8.9,12.9,0.695,5.9,12.7,18.6,6.6,2.7,1.5,6.4,5.1,29.5,,114.0,102.0
1987,23.0,PHI,NBA,PF,5.0,5.0,210.0,10.0,17.4,0.573,0.2,1.9,0.125,9.7,15.5,0.627,8.3,10.4,0.8,6.3,8.3,14.6,2.8,0.9,1.9,5.1,4.9,28.5,,119.0,112.0
1989,25.0,PHI,NBA,PF,3.0,3.0,135.0,10.8,16.8,0.644,0.4,1.9,0.2,10.5,14.9,0.7,8.2,11.6,0.71,3.0,10.1,13.1,6.0,1.9,0.7,4.1,3.4,30.2,,123.0,106.0
1990,26.0,PHI,NBA,SF,10.0,10.0,419.0,10.8,19.9,0.543,0.7,2.2,0.333,10.1,17.7,0.569,8.0,13.3,0.602,8.1,10.9,19.1,5.3,1.0,0.9,3.7,4.4,30.4,,120.0,113.0
1991,27.0,PHI,NBA,SF,8.0,8.0,326.0,12.1,20.5,0.592,0.3,3.3,0.1,11.8,17.2,0.686,8.0,12.3,0.653,5.1,8.7,13.8,7.9,2.5,0.5,4.1,3.8,32.6,,123.0,110.0
1993,29.0,PHO,NBA,PF,24.0,24.0,1026.0,11.6,24.3,0.477,0.5,2.3,0.222,11.1,22.0,0.503,8.5,11.0,0.771,4.7,11.8,16.4,5.1,2.0,1.3,2.5,3.7,32.2,,119.0,106.0
1994,30.0,PHO,NBA,PF,10.0,10.0,425.0,13.0,25.6,0.509,1.7,4.7,0.35,11.4,20.9,0.545,5.0,6.5,0.764,4.0,11.4,15.4,5.7,3.0,1.1,3.2,3.1,32.7,,118.0,106.0
1995,31.0,PHO,NBA,PF,10.0,10.0,390.0,12.1,24.1,0.5,1.2,4.6,0.257,10.9,19.5,0.558,8.8,11.9,0.733,5.2,12.6,17.8,4.2,1.7,1.5,3.3,3.7,34.1,,121.0,109.0
1996,32.0,PHO,NBA,PF,4.0,4.0,164.0,10.0,22.6,0.443,1.0,3.9,0.25,9.1,18.8,0.483,12.0,15.2,0.787,5.8,11.6,17.5,4.9,1.3,1.3,1.9,4.9,33.0,,125.0,117.0
1997,33.0,HOU,NBA,PF,16.0,16.0,605.0,7.7,17.7,0.434,1.0,3.4,0.289,6.7,14.3,0.469,9.2,12.0,0.769,5.7,11.4,17.2,4.8,1.7,0.6,3.8,4.6,25.5,,116.0,108.0
1998,34.0,HOU,NBA,PF,4.0,0.0,87.0,7.5,14.3,0.522,0.0,1.2,0.0,7.5,13.1,0.571,7.5,13.1,0.571,3.1,10.0,13.1,2.5,3.1,0.0,3.7,7.5,22.4,,102.0,99.0
1999,35.0,HOU,NBA,PF,4.0,4.0,157.0,12.1,22.9,0.529,0.7,2.4,0.286,11.4,20.5,0.557,6.7,10.1,0.667,4.4,14.1,18.5,5.0,2.0,0.7,2.7,4.0,31.6,,120.0,105.0
