Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,26,2761,SAC,Sacramento Kings,21.0,NBA,SF,5.0,0.0,108.0,9.0,26.0,0.35,3.0,14.0,0.21,6.0,12.0,0.5,0.4,3.0,3.0,1.0,12.0,7.0,19.0,2.0,3.0,0.0,6.0,7.0,24.0
2001,26,2761,SAC,Sacramento Kings,23.0,NBA,SF,8.0,8.0,307.0,52.0,128.0,0.41,9.0,26.0,0.35,43.0,102.0,0.42,0.44,60.0,62.0,0.97,17.0,34.0,51.0,3.0,5.0,3.0,18.0,17.0,173.0
2002,26,2761,SAC,Sacramento Kings,24.0,NBA,SF,10.0,7.0,338.0,50.0,133.0,0.38,13.0,48.0,0.27,37.0,85.0,0.44,0.42,35.0,39.0,0.9,16.0,47.0,63.0,10.0,5.0,0.0,19.0,22.0,148.0
2003,26,2761,SAC,Sacramento Kings,25.0,NBA,SF,12.0,12.0,486.0,97.0,202.0,0.48,32.0,70.0,0.46,65.0,132.0,0.49,0.56,51.0,60.0,0.85,17.0,66.0,83.0,30.0,10.0,5.0,12.0,34.0,277.0
2004,26,2761,SAC,Sacramento Kings,26.0,NBA,SF,12.0,12.0,517.0,76.0,198.0,0.38,23.0,73.0,0.32,53.0,125.0,0.42,0.44,35.0,39.0,0.9,15.0,69.0,84.0,18.0,22.0,3.0,14.0,26.0,210.0
2005,26,2761,SAC,Sacramento Kings,27.0,NBA,SF,5.0,5.0,203.0,39.0,83.0,0.47,11.0,30.0,0.37,28.0,53.0,0.53,0.54,21.0,22.0,0.96,6.0,20.0,26.0,7.0,4.0,1.0,2.0,15.0,110.0
2006,12,2761,IND,Indiana Pacers,28.0,NBA,SF,2.0,2.0,51.0,8.0,18.0,0.44,0.0,3.0,0.0,8.0,15.0,0.53,0.44,6.0,7.0,0.86,0.0,9.0,9.0,4.0,1.0,1.0,1.0,4.0,22.0
2008,19,2761,NOH,New Orleans Hornets,30.0,NBA,SF,12.0,12.0,455.0,58.0,133.0,0.44,28.0,51.0,0.55,30.0,82.0,0.37,0.54,25.0,27.0,0.93,6.0,59.0,65.0,6.0,6.0,1.0,8.0,19.0,169.0
2009,19,2761,NOH,New Orleans Hornets,31.0,NBA,SF,5.0,5.0,162.0,18.0,49.0,0.37,8.0,26.0,0.31,10.0,23.0,0.44,0.45,12.0,13.0,0.92,4.0,10.0,14.0,2.0,4.0,1.0,6.0,17.0,56.0
2011,7,2761,DAL,Dallas Mavericks,33.0,NBA,SF,19.0,0.0,350.0,49.0,120.0,0.41,29.0,77.0,0.38,20.0,43.0,0.46,0.53,7.0,9.0,0.78,3.0,29.0,32.0,7.0,12.0,2.0,9.0,21.0,134.0
