SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1991,7,DAL,Derek Harper,29,77,77,37.4,7.4,15.9,0.47,1.2,3.2,0.36,6.3,12.7,0.49,0.5,3.7,5.1,0.73,0.8,2.3,3.0,7.1,1.9,0.2,2.3,2.9,19.7
1991,7,DAL,Rolando Blackman,31,80,80,37.1,7.9,16.5,0.48,0.5,1.4,0.35,7.4,15.0,0.49,0.5,3.5,4.1,0.86,0.8,2.4,3.2,3.8,0.9,0.2,2.0,1.9,19.9
1991,7,DAL,Rodney McCray,29,74,68,34.6,4.5,9.2,0.5,0.2,0.5,0.33,4.4,8.6,0.5,0.5,2.1,2.7,0.8,2.1,5.5,7.6,3.5,0.9,0.7,1.7,2.7,11.4
1991,7,DAL,Roy Tarpley,26,5,5,34.2,8.6,15.8,0.54,0.0,0.2,0.0,8.6,15.6,0.55,0.54,3.2,3.6,0.89,3.2,7.8,11.0,2.4,1.2,1.8,2.6,4.0,20.4
1991,7,DAL,James Donaldson,33,82,82,34.1,4.0,7.5,0.53,0.0,0.0,,4.0,7.5,0.53,0.53,2.0,2.8,0.72,2.5,6.4,8.9,0.8,0.4,1.1,1.8,2.2,10.0
1991,7,DAL,Herb Williams,32,60,36,30.5,5.5,10.9,0.51,0.0,0.1,0.0,5.5,10.9,0.51,0.51,1.4,2.2,0.64,1.4,4.5,6.0,1.6,0.5,1.5,1.9,3.3,12.5
1991,7,DAL,Randy White,23,79,29,24.1,3.4,8.4,0.4,0.1,0.5,0.16,3.3,7.9,0.41,0.4,2.0,2.8,0.71,2.2,4.2,6.4,0.8,1.0,0.6,1.7,3.9,8.8
1991,7,DAL,Alex English,37,79,26,22.1,4.1,9.3,0.44,0.0,0.0,0.0,4.1,9.3,0.44,0.44,1.5,1.8,0.85,1.4,1.8,3.2,1.3,0.5,0.3,1.3,1.8,9.7
1991,7,DAL,Fat Lever,30,4,0,21.5,2.3,5.8,0.39,0.0,0.8,0.0,2.3,5.0,0.45,0.39,2.8,3.5,0.79,0.8,3.0,3.8,3.0,1.5,0.8,2.5,1.3,7.3
1991,7,DAL,Brad Davis,35,80,6,17.8,2.0,4.7,0.43,0.3,1.1,0.26,1.7,3.6,0.48,0.46,1.1,1.5,0.77,0.2,1.3,1.5,2.9,0.6,0.2,1.0,2.7,5.4
1991,7,DAL,Kelvin Upshaw,28,48,1,10.7,2.2,4.8,0.45,0.1,0.6,0.24,2.0,4.2,0.48,0.46,1.1,1.3,0.86,0.4,0.7,1.1,1.8,0.6,0.1,0.8,1.6,5.6
1991,7,DAL,John Shasky,26,57,0,8.9,0.9,2.0,0.44,0.0,0.0,,0.9,2.0,0.44,0.44,0.8,1.4,0.61,1.0,1.3,2.4,0.2,0.2,0.4,0.5,1.3,2.6
1991,7,DAL,Steve Alford,26,34,0,6.9,1.7,3.4,0.5,0.2,0.7,0.3,1.5,2.8,0.55,0.53,0.8,0.9,0.84,0.3,0.4,0.7,0.6,0.2,0.0,0.5,0.3,4.4
1991,7,DAL,Jim Grandholm,30,26,0,6.5,1.2,2.2,0.52,0.3,0.7,0.53,0.8,1.6,0.51,0.6,0.4,0.8,0.48,0.8,1.2,1.9,0.3,0.1,0.3,0.4,1.3,3.0
1991,7,DAL,Howard Wright,23,3,0,2.7,0.7,1.0,0.67,0.0,0.3,0.0,0.7,0.7,1.0,0.67,0.7,0.7,1.0,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0.7,2.0
