Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1991,16,MIA,Miami Heat,Sherman Douglas,24,73,73,35.1,7.3,14.5,0.5,0.1,0.4,0.13,7.2,14.0,0.52,0.51,3.9,5.7,0.69,1.1,1.8,2.9,8.5,1.7,0.1,3.7,2.4,18.5
1991,16,MIA,Miami Heat,Glen Rice,23,77,77,34.4,7.1,15.5,0.46,0.9,2.4,0.39,6.2,13.1,0.48,0.49,2.2,2.7,0.82,1.1,3.8,4.9,2.5,1.3,0.3,2.2,2.8,17.4
1991,16,MIA,Miami Heat,Rony Seikaly,25,64,59,33.9,6.2,12.8,0.48,0.0,0.1,0.33,6.1,12.8,0.48,0.48,4.0,6.5,0.62,3.2,7.8,11.1,1.5,0.8,1.3,3.2,3.3,16.4
1991,16,MIA,Miami Heat,Grant Long,24,80,66,31.4,3.5,7.0,0.49,0.0,0.1,0.17,3.4,6.9,0.5,0.49,2.3,2.9,0.79,2.8,4.3,7.1,2.2,1.5,0.5,2.0,3.7,9.2
1991,16,MIA,Miami Heat,Willie Burton,22,76,26,25.4,4.5,10.2,0.44,0.1,0.4,0.13,4.4,9.8,0.45,0.44,3.0,3.9,0.78,1.5,2.0,3.4,1.4,0.9,0.3,1.9,3.6,12.0
1991,16,MIA,Miami Heat,Kevin Edwards,25,79,16,25.3,4.8,11.7,0.41,0.3,1.1,0.29,4.5,10.7,0.42,0.42,2.2,2.7,0.8,1.0,1.6,2.6,3.0,1.6,0.6,2.1,1.9,12.1
1991,16,MIA,Miami Heat,Billy Thompson,27,73,46,20.3,2.8,5.6,0.5,0.0,0.1,0.0,2.8,5.6,0.5,0.5,1.2,1.7,0.72,1.6,2.6,4.3,1.5,0.4,0.7,1.6,2.2,6.8
1991,16,MIA,Miami Heat,Terry Davis,23,55,17,18.1,2.1,4.3,0.49,0.0,0.0,0.5,2.1,4.3,0.49,0.49,1.3,2.3,0.56,1.9,2.9,4.8,0.7,0.3,0.5,0.7,2.3,5.5
1991,16,MIA,Miami Heat,Bimbo Coles,22,82,9,16.5,2.0,4.8,0.41,0.1,0.4,0.18,1.9,4.4,0.44,0.42,0.9,1.2,0.75,0.7,1.2,1.9,2.8,0.8,0.1,1.2,1.8,4.9
1991,16,MIA,Miami Heat,Alec Kessler,24,78,18,16.1,2.6,6.0,0.42,0.0,0.1,0.0,2.6,5.9,0.43,0.42,1.1,1.7,0.67,1.5,2.8,4.3,0.4,0.2,0.3,1.4,2.4,6.2
1991,16,MIA,Miami Heat,Jon Sundvold,29,24,0,9.4,1.8,4.5,0.4,0.6,1.5,0.43,1.2,3.0,0.39,0.47,0.5,0.5,1.0,0.1,0.3,0.4,1.0,0.3,0.0,0.7,0.5,4.7
1991,16,MIA,Miami Heat,Milt Wagner,27,13,1,8.9,1.8,4.4,0.42,0.5,1.3,0.35,1.4,3.1,0.45,0.47,0.7,0.8,0.82,0.0,0.5,0.5,1.2,0.2,0.2,0.9,1.1,4.8
1991,16,MIA,Miami Heat,Alan Ogg,23,31,1,8.4,0.8,1.8,0.44,0.0,0.1,0.0,0.8,1.7,0.45,0.44,0.2,0.3,0.6,0.5,1.1,1.6,0.1,0.2,0.9,0.3,1.7,1.7
1991,16,MIA,Miami Heat,Keith Askins,23,39,1,6.8,0.9,2.1,0.42,0.2,0.6,0.24,0.7,1.4,0.5,0.46,0.3,0.6,0.48,0.8,1.0,1.7,0.5,0.4,0.3,0.3,1.2,2.2
