Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1991,24,PHO,Phoenix Suns,Kevin Johnson,24,77,76,36.0,7.7,14.9,0.52,0.1,0.6,0.2,7.6,14.3,0.53,0.52,6.7,8.0,0.84,0.7,2.8,3.5,10.1,2.1,0.1,3.5,2.3,22.2
1991,24,PHO,Phoenix Suns,Jeff Hornacek,27,80,77,34.2,6.8,13.1,0.52,0.8,1.8,0.42,6.0,11.3,0.53,0.55,2.5,2.8,0.9,0.9,3.1,4.0,5.1,1.4,0.2,1.6,2.3,16.9
1991,24,PHO,Phoenix Suns,Tom Chambers,31,76,75,32.6,7.3,16.7,0.44,0.3,1.0,0.27,7.1,15.8,0.45,0.44,5.0,6.0,0.83,1.4,5.1,6.4,2.6,0.9,0.7,2.3,3.1,19.9
1991,24,PHO,Phoenix Suns,Xavier McDaniel,27,66,64,31.9,6.8,13.6,0.5,0.0,0.1,0.0,6.8,13.5,0.51,0.5,2.2,3.0,0.73,2.1,5.1,7.2,2.3,0.8,0.6,2.2,3.2,15.8
1991,24,PHO,Phoenix Suns,Dan Majerle,25,77,7,29.6,5.2,10.7,0.48,0.4,1.1,0.35,4.8,9.5,0.5,0.5,2.9,3.9,0.76,2.2,3.2,5.4,2.8,1.4,0.5,1.5,2.1,13.6
1991,24,PHO,Phoenix Suns,Mark West,30,82,64,23.9,3.0,4.7,0.65,0.0,0.0,,3.0,4.7,0.65,0.65,1.6,2.5,0.66,2.1,4.8,6.9,0.5,0.4,2.0,1.0,3.2,7.7
1991,24,PHO,Phoenix Suns,Eddie Johnson,31,15,0,20.8,5.9,12.4,0.47,0.4,1.4,0.29,5.5,11.0,0.5,0.49,1.4,1.9,0.72,1.1,2.0,3.1,1.1,0.6,0.1,1.6,2.5,13.5
1991,24,PHO,Phoenix Suns,Andrew Lang,24,63,18,18.3,1.7,3.0,0.58,0.0,0.0,0.0,1.7,3.0,0.58,0.58,1.5,2.1,0.72,1.8,3.0,4.8,0.4,0.3,2.0,0.7,2.7,4.9
1991,24,PHO,Phoenix Suns,Kenny Battle,26,16,4,16.4,2.4,5.4,0.44,0.0,0.1,0.0,2.4,5.3,0.45,0.44,1.3,1.8,0.69,1.3,2.0,3.3,0.9,1.2,0.4,1.1,1.6,6.0
1991,24,PHO,Phoenix Suns,Kurt Rambis,32,62,17,14.5,1.3,2.7,0.5,0.0,0.0,0.0,1.3,2.7,0.5,0.5,1.0,1.4,0.71,1.2,3.0,4.3,1.0,0.4,0.2,0.7,1.7,3.6
1991,24,PHO,Phoenix Suns,Tim Perry,25,46,2,12.8,1.6,3.1,0.52,0.0,0.1,0.0,1.6,3.0,0.54,0.52,0.9,1.5,0.61,1.2,1.6,2.7,0.6,0.5,0.9,0.7,1.3,4.2
1991,24,PHO,Phoenix Suns,Negele Knight,23,64,6,12.4,2.0,4.8,0.42,0.1,0.4,0.24,2.0,4.4,0.44,0.44,1.1,1.8,0.6,0.3,0.8,1.1,3.0,0.3,0.1,1.2,1.3,5.3
1991,24,PHO,Phoenix Suns,Cedric Ceballos,21,63,0,11.6,3.2,6.7,0.49,0.0,0.1,0.17,3.2,6.6,0.49,0.49,1.7,2.6,0.66,1.2,1.2,2.4,0.6,0.3,0.1,1.1,1.1,8.2
1991,24,PHO,Phoenix Suns,Ed Nealy,30,55,0,10.4,0.8,1.8,0.46,0.1,0.3,0.31,0.7,1.5,0.49,0.49,0.5,0.7,0.74,0.8,1.9,2.7,0.7,0.4,0.1,0.3,0.8,2.2
1991,24,PHO,Phoenix Suns,Joe Barry Carroll,32,11,0,8.7,1.2,3.3,0.36,0.0,0.0,,1.2,3.3,0.36,0.36,1.0,1.1,0.92,0.3,1.9,2.2,1.0,0.1,0.7,1.1,1.6,3.4
1991,24,PHO,Phoenix Suns,Ian Lockhart,23,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
