Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2010,26,883,SAC,Sacramento Kings,Tyreke Evans,1989-09-19,20.0,NBA,SG,72.0,72.0,2677.0,10.2,22.2,0.46,0.7,2.7,0.26,9.5,19.5,0.48,6.6,8.9,0.75,1.3,6.0,7.2,7.9,2.1,0.5,4.1,3.9,27.7,107.0,110.0
2011,26,883,SAC,Sacramento Kings,Tyreke Evans,1989-09-19,21.0,NBA,SG,57.0,53.0,2107.0,9.1,22.3,0.41,1.0,3.5,0.29,8.1,18.8,0.43,4.9,6.4,0.77,1.1,5.5,6.6,7.6,2.0,0.7,4.4,3.4,24.2,98.0,109.0
2012,26,883,SAC,Sacramento Kings,Tyreke Evans,1989-09-19,22.0,NBA,SG,63.0,61.0,2162.0,9.6,21.1,0.45,0.5,2.3,0.2,9.1,18.8,0.48,4.7,6.0,0.78,1.5,5.3,6.8,6.6,2.0,0.7,4.0,3.2,24.3,103.0,111.0
2013,26,883,SAC,Sacramento Kings,Tyreke Evans,1989-09-19,23.0,NBA,SG,65.0,61.0,2016.0,9.3,19.4,0.48,1.1,3.4,0.34,8.2,16.1,0.51,5.3,6.9,0.78,1.4,5.9,7.3,5.8,2.3,0.7,3.3,3.4,25.1,110.0,111.0
2014,19,883,NOP,New Orleans Pelicans,Tyreke Evans,1989-09-19,24.0,NBA,SF,72.0,22.0,2028.0,10.0,23.0,0.44,0.5,2.4,0.22,9.5,20.6,0.46,6.1,8.0,0.77,2.0,6.8,8.8,9.3,2.2,0.5,4.5,4.0,26.8,103.0,110.0
2015,19,883,NOP,New Orleans Pelicans,Tyreke Evans,1989-09-19,25.0,NBA,SG,79.0,76.0,2690.0,10.2,22.8,0.45,1.3,4.4,0.3,8.8,18.3,0.48,3.9,5.7,0.69,1.6,6.5,8.1,10.2,2.0,0.7,4.8,3.9,25.6,103.0,107.0
2016,19,883,NOP,New Orleans Pelicans,Tyreke Evans,1989-09-19,26.0,NBA,SG,25.0,25.0,765.0,8.8,20.4,0.43,2.1,5.5,0.39,6.7,14.8,0.45,4.8,6.0,0.8,1.3,7.1,8.4,10.6,2.1,0.5,4.7,4.3,24.6,105.0,109.0
2017,31,883,TOT,Total After Trade,Tyreke Evans,1989-09-19,27.0,NBA,SF,40.0,6.0,788.0,9.4,23.3,0.4,2.6,7.4,0.36,6.8,15.9,0.43,4.3,5.8,0.75,0.8,7.8,8.6,7.8,2.2,0.6,3.8,3.8,25.9,99.0,108.0
2017,19,883,NOP,New Orleans Pelicans,Tyreke Evans,1989-09-19,27.0,NBA,SF,26.0,0.0,474.0,9.4,23.4,0.4,2.2,7.2,0.3,7.2,16.2,0.45,4.6,6.0,0.78,0.6,8.3,8.9,9.4,2.4,0.4,4.0,4.2,25.6,98.0,106.0
2017,26,883,SAC,Sacramento Kings,Tyreke Evans,1989-09-19,27.0,NBA,SF,14.0,6.0,314.0,9.5,23.0,0.41,3.4,7.7,0.44,6.1,15.3,0.4,3.9,5.5,0.71,1.1,7.1,8.2,5.3,1.9,0.8,3.5,3.1,26.3,99.0,111.0
2018,15,883,MEM,Memphis Grizzlies,Tyreke Evans,1989-09-19,28.0,NBA,PG,52.0,32.0,1607.0,11.5,25.5,0.45,3.6,9.0,0.4,7.9,16.5,0.48,5.2,6.6,0.78,1.4,7.0,8.3,8.5,1.8,0.5,3.7,3.0,31.8,111.0,111.0
2019,12,883,IND,Indiana Pacers,Tyreke Evans,1989-09-19,29.0,NBA,SG,69.0,18.0,1402.0,9.0,23.0,0.39,2.7,7.5,0.36,6.3,15.5,0.4,4.0,5.6,0.72,1.2,5.9,7.0,5.8,2.0,0.6,4.1,4.1,24.6,94.0,107.0
