Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22.0,LAL,NBA,PF,45.0,,400.0,73.0,151.0,0.483,,,,73.0,151.0,0.483,0.483,26.0,49.0,0.531,62.0,85.0,147.0,19.0,21.0,18.0,,77.0,172.0
1974-75,23.0,LAL,NBA,PF,55.0,,949.0,87.0,207.0,0.42,,,,87.0,207.0,0.42,0.42,72.0,122.0,0.59,106.0,244.0,350.0,66.0,25.0,32.0,,155.0,246.0
1975-76,24.0,LAL,NBA,PF,36.0,,492.0,39.0,90.0,0.433,,,,39.0,90.0,0.433,0.433,45.0,66.0,0.682,51.0,114.0,165.0,20.0,11.0,26.0,,76.0,123.0
1976-77,25.0,LAL,NBA,PF,53.0,,1342.0,191.0,380.0,0.503,,,,191.0,380.0,0.503,0.503,132.0,187.0,0.706,182.0,310.0,492.0,48.0,43.0,52.0,,183.0,514.0
1977-78,26.0,TOT,NBA,PF,57.0,,1617.0,247.0,507.0,0.487,,,,247.0,507.0,0.487,0.487,170.0,246.0,0.691,215.0,399.0,614.0,72.0,47.0,64.0,107.0,188.0,664.0
1977-78,26.0,LAL,NBA,PF,25.0,,751.0,110.0,244.0,0.451,,,,110.0,244.0,0.451,0.451,68.0,110.0,0.618,110.0,169.0,279.0,30.0,19.0,24.0,53.0,74.0,288.0
1977-78,26.0,BOS,NBA,PF,32.0,,866.0,137.0,263.0,0.521,,,,137.0,263.0,0.521,0.521,102.0,136.0,0.75,105.0,230.0,335.0,42.0,28.0,40.0,54.0,114.0,376.0
1978-79,27.0,SDC,NBA,PF,82.0,,2764.0,350.0,623.0,0.562,,,,350.0,623.0,0.562,0.562,227.0,330.0,0.688,296.0,504.0,800.0,125.0,85.0,121.0,185.0,317.0,927.0
1979-80,28.0,POR,NBA,PF,80.0,,2657.0,421.0,761.0,0.553,0.0,3.0,0.0,421.0,758.0,0.555,0.553,231.0,360.0,0.642,325.0,517.0,842.0,167.0,73.0,131.0,170.0,307.0,1073.0
1980-81,29.0,POR,NBA,PF,73.0,,2120.0,325.0,571.0,0.569,0.0,1.0,0.0,325.0,570.0,0.57,0.569,181.0,288.0,0.628,236.0,450.0,686.0,149.0,85.0,86.0,144.0,258.0,831.0
1981-82,30.0,POR,NBA,PF,20.0,4.0,418.0,38.0,78.0,0.487,0.0,0.0,,38.0,78.0,0.487,0.487,24.0,41.0,0.585,40.0,77.0,117.0,29.0,9.0,16.0,19.0,56.0,100.0
1987-88,36.0,GSW,NBA,PF,6.0,1.0,56.0,7.0,14.0,0.5,0.0,0.0,,7.0,14.0,0.5,0.5,2.0,2.0,1.0,9.0,10.0,19.0,0.0,4.0,4.0,4.0,13.0,16.0
