Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000.0,23.0,1942,PHI,Philadelphia 76Ers,Aaron McKie,27.0,10.0,6.0,331.0,50.0,103.0,0.48,12.0,35.0,0.34,38.0,68.0,0.56,0.54,26.0,31.0,0.84,4.0,32.0,36.0,46.0,4.0,2.0,16.0,26.0,138.0
2000.0,23.0,1390,PHI,Philadelphia 76Ers,Allen Iverson,24.0,10.0,10.0,444.0,91.0,237.0,0.38,12.0,39.0,0.31,79.0,198.0,0.4,0.41,68.0,92.0,0.74,14.0,26.0,40.0,45.0,12.0,1.0,32.0,24.0,262.0
2000.0,23.0,2713,PHI,Philadelphia 76Ers,Eric Snow,26.0,5.0,4.0,138.0,15.0,31.0,0.48,3.0,4.0,0.75,12.0,27.0,0.44,0.53,4.0,4.0,1.0,0.0,10.0,10.0,35.0,4.0,1.0,7.0,14.0,37.0
2000.0,23.0,1791,PHI,Philadelphia 76Ers,George Lynch,29.0,10.0,10.0,293.0,22.0,65.0,0.34,1.0,7.0,0.14,21.0,58.0,0.36,0.35,14.0,18.0,0.78,26.0,45.0,71.0,14.0,9.0,5.0,8.0,33.0,59.0
2000.0,23.0,313,PHI,Philadelphia 76Ers,Ira Bowman,26.0,7.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2000.0,23.0,1549,PHI,Philadelphia 76Ers,Jumaine Jones,20.0,4.0,0.0,8.0,1.0,3.0,0.33,0.0,2.0,0.0,1.0,1.0,1.0,0.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2000.0,23.0,2205,PHI,Philadelphia 76Ers,Kevin Ollie,27.0,10.0,0.0,65.0,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.5,8.0,9.0,0.89,0.0,5.0,5.0,12.0,2.0,0.0,3.0,5.0,20.0
2000.0,23.0,1016,PHI,Philadelphia 76Ers,Matt Geiger,30.0,8.0,0.0,128.0,25.0,50.0,0.5,0.0,0.0,,25.0,50.0,0.5,0.5,20.0,25.0,0.8,17.0,23.0,40.0,2.0,5.0,2.0,5.0,23.0,70.0
2000.0,23.0,2400,PHI,Philadelphia 76Ers,Theo Ratliff,26.0,10.0,10.0,374.0,48.0,101.0,0.48,0.0,0.0,,48.0,101.0,0.48,0.48,34.0,47.0,0.72,28.0,51.0,79.0,9.0,10.0,30.0,17.0,35.0,130.0
2000.0,23.0,1794,PHI,Philadelphia 76Ers,Todd MacCulloch,24.0,5.0,0.0,24.0,2.0,3.0,0.67,0.0,0.0,,2.0,3.0,0.67,0.67,4.0,6.0,0.67,3.0,6.0,9.0,0.0,0.0,0.0,0.0,2.0,8.0
2000.0,23.0,1661,PHI,Philadelphia 76Ers,Toni Kukoc,31.0,10.0,0.0,257.0,36.0,93.0,0.39,11.0,34.0,0.32,25.0,59.0,0.42,0.45,10.0,17.0,0.59,7.0,30.0,37.0,17.0,10.0,3.0,15.0,26.0,93.0
2000.0,23.0,1293,PHI,Philadelphia 76Ers,Tyrone Hill,31.0,10.0,10.0,352.0,46.0,100.0,0.46,0.0,1.0,0.0,46.0,99.0,0.46,0.46,31.0,44.0,0.7,36.0,61.0,97.0,9.0,9.0,1.0,12.0,38.0,123.0
