Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017,13,LAC,Los Angeles Clippers,DeAndre Jordan,28,7,7,264,43,61,0.7,0,1,0.0,43,60,0.72,0.7,22,56,0.39,25,76,101,5,3,6,17,29,108,1564
2017,13,LAC,Los Angeles Clippers,Chris Paul,31,7,7,260,67,135,0.5,14,38,0.37,53,97,0.55,0.55,29,33,0.88,4,31,35,69,12,1,19,24,177,2261
2017,13,LAC,Los Angeles Clippers,Luc Mbah a Moute,30,7,7,224,17,43,0.4,5,16,0.31,12,27,0.44,0.45,14,20,0.7,10,25,35,7,8,4,3,16,53,1889
2017,13,LAC,Los Angeles Clippers,J.J. Redick,32,7,7,206,19,50,0.38,9,26,0.35,10,24,0.42,0.47,17,20,0.85,0,12,12,6,2,0,13,17,64,2411
2017,13,LAC,Los Angeles Clippers,Jamal Crawford,36,7,0,196,35,83,0.42,6,25,0.24,29,58,0.5,0.46,12,12,1.0,2,7,9,13,4,1,9,12,88,625
2017,13,LAC,Los Angeles Clippers,Raymond Felton,32,7,0,127,15,32,0.47,4,9,0.44,11,23,0.48,0.53,5,5,1.0,2,8,10,10,6,0,3,10,39,903
2017,13,LAC,Los Angeles Clippers,Paul Pierce,39,7,0,101,8,18,0.44,4,10,0.4,4,8,0.5,0.56,1,1,1.0,2,12,14,7,2,0,4,11,21,2304
2017,13,LAC,Los Angeles Clippers,Blake Griffin,27,3,3,99,25,51,0.49,4,6,0.67,21,45,0.47,0.53,7,7,1.0,3,15,18,7,2,1,6,2,61,1125
2017,13,LAC,Los Angeles Clippers,Marreese Speights,29,7,2,98,16,37,0.43,7,20,0.35,9,17,0.53,0.53,7,10,0.7,4,16,20,3,2,3,3,13,46,2724
2017,13,LAC,Los Angeles Clippers,Austin Rivers,24,3,2,90,9,26,0.35,4,13,0.31,5,13,0.38,0.42,2,2,1.0,1,7,8,2,1,1,5,6,24,2453
2017,13,LAC,Los Angeles Clippers,Wesley Johnson,29,3,0,11,0,0,,0,0,,0,0,,,1,2,0.5,0,2,2,0,1,0,0,2,1,1517
2017,13,LAC,Los Angeles Clippers,Brandon Bass,31,1,0,4,1,3,0.33,0,0,,1,3,0.33,0.33,0,0,,1,0,1,0,1,0,0,0,2,180
