PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Clyde Drexler,31,4,4,157,10.1,23.8,0.425,1.0,4.2,0.231,9.1,19.5,0.467,6.2,7.5,0.826,3.3,10.1,13.4,7.2,2.6,0.7,2.9,2.3,27.4,,112.0,113
Rod Strickland,27,4,4,154,12.0,23.9,0.5,0.0,0.3,0.0,12.0,23.6,0.507,7.3,9.0,0.815,1.0,4.3,5.3,12.9,1.3,0.7,3.3,4.3,31.2,,121.0,119
Clifford Robinson,27,4,4,149,9.6,23.3,0.41200000000000003,0.7,3.1,0.222,8.9,20.2,0.441,2.4,2.7,0.875,3.8,4.8,8.6,3.4,1.0,2.1,3.8,4.5,22.3,,96.0,117
Buck Williams,33,4,4,125,7.8,11.5,0.679,0.0,0.0,,7.8,11.5,0.679,5.3,6.1,0.867,5.7,8.6,14.3,0.8,1.6,0.8,3.3,4.5,20.9,,129.0,115
Chris Dudley,28,4,2,81,2.5,6.3,0.4,0.0,0.0,,2.5,6.3,0.4,0.6,1.3,0.5,3.2,6.3,9.5,0.0,3.8,0.0,0.6,10.1,5.7,,100.0,113
Harvey Grant,28,4,1,76,11.4,22.2,0.515,0.0,0.0,,11.4,22.2,0.515,0.0,0.0,,3.4,2.7,6.1,2.0,0.7,1.3,0.7,1.3,22.9,,116.0,120
Terry Porter,30,4,0,76,8.1,23.5,0.34299999999999997,4.0,9.4,0.429,4.0,14.1,0.28600000000000003,7.4,9.4,0.7859999999999999,0.7,7.4,8.1,6.1,2.7,0.0,1.3,2.0,27.6,,116.0,115
Mark Bryant,28,4,1,64,4.0,13.6,0.294,0.0,1.6,0.0,4.0,12.0,0.33299999999999996,0.0,0.0,,4.8,4.8,9.6,1.6,1.6,1.6,2.4,5.6,8.0,,75.0,117
Jerome Kersey,31,3,0,38,6.7,21.5,0.313,0.0,0.0,,6.7,21.5,0.313,1.3,6.7,0.2,6.7,5.4,12.1,0.0,1.3,1.3,0.0,6.7,14.8,,83.0,117
James Robinson,23,4,0,28,7.3,18.3,0.4,1.8,3.7,0.5,5.5,14.6,0.375,1.8,3.7,0.5,3.7,1.8,5.5,11.0,1.8,1.8,0.0,3.7,18.3,,126.0,118
Tracy Murray,22,2,0,11,13.9,27.9,0.5,0.0,4.6,0.0,13.9,23.2,0.6,0.0,0.0,,13.9,0.0,13.9,4.6,4.6,0.0,0.0,13.9,27.9,,129.0,114
Jaren Jackson,26,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,125
