Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,26,2868,SAC,Sacramento Kings,22.0,NBA,PF,82.0,56.0,2303.0,5.6,11.2,0.5,0.0,0.1,0.0,5.6,11.1,0.5,3.1,4.5,0.69,3.7,5.8,9.5,1.5,0.7,0.9,2.3,4.9,14.2
2010,26,2868,SAC,Sacramento Kings,23.0,NBA,C,75.0,58.0,2357.0,5.7,12.0,0.47,0.0,0.2,0.1,5.6,11.8,0.48,3.0,4.2,0.72,3.4,6.3,9.7,1.9,0.6,1.1,2.1,4.3,14.3
2011,26,2868,SAC,Sacramento Kings,24.0,NBA,PF,75.0,39.0,1748.0,5.6,11.0,0.51,0.0,0.1,0.0,5.6,10.9,0.51,2.5,4.1,0.6,3.0,6.4,9.4,1.8,0.6,0.9,2.0,4.4,13.7
2012,26,2868,SAC,Sacramento Kings,25.0,NBA,PF,64.0,47.0,1657.0,5.1,9.6,0.54,0.0,0.0,0.0,5.1,9.6,0.54,2.4,3.9,0.6,3.6,6.0,9.6,1.7,0.9,1.0,1.5,3.2,12.7
2013,26,2868,SAC,Sacramento Kings,26.0,NBA,PF,82.0,81.0,2285.0,5.9,11.7,0.5,0.0,0.0,0.0,5.9,11.7,0.5,2.3,3.2,0.69,2.7,5.9,8.6,1.3,0.8,1.0,1.6,3.6,14.0
2014,26,2868,SAC,Sacramento Kings,27.0,NBA,PF,82.0,61.0,2007.0,4.5,8.9,0.51,0.0,0.0,,4.5,8.9,0.51,1.5,2.6,0.58,2.7,6.7,9.5,1.0,0.6,1.0,1.7,4.5,10.5
2015,26,2868,SAC,Sacramento Kings,28.0,NBA,PF,81.0,63.0,1991.0,3.6,7.7,0.47,0.0,0.0,0.0,3.6,7.7,0.47,1.6,2.6,0.62,2.5,7.1,9.6,1.5,0.6,1.0,1.5,4.3,8.9
2016,31,2868,TOT,Total After Trade,29.0,NBA,C,47.0,7.0,471.0,4.0,8.3,0.48,0.4,1.1,0.33,3.6,7.1,0.5,2.9,4.1,0.7,2.4,7.8,10.2,2.2,0.9,1.5,1.1,6.1,11.2
2016,10,2868,GSW,Golden State Warriors,29.0,NBA,C,28.0,1.0,179.0,4.0,8.4,0.48,0.0,0.0,,4.0,8.4,0.48,4.0,6.4,0.62,2.0,8.8,10.9,3.8,0.8,1.6,1.4,8.0,12.1
2016,28,2868,TOR,Toronto Raptors,29.0,NBA,C,19.0,6.0,292.0,3.9,8.1,0.48,0.6,1.8,0.33,3.3,6.3,0.53,2.2,2.7,0.82,2.7,7.2,9.9,1.2,1.0,1.5,1.0,4.9,10.7
