PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Reggie Miller,29,17,17,641,7.8,16.3,0.47600000000000003,3.0,7.2,0.42200000000000004,4.7,9.1,0.519,5.8,6.8,0.86,0.5,2.9,3.4,2.0,0.8,0.2,2.2,2.0,24.4
Derrick McKey,28,17,17,592,4.6,10.6,0.43700000000000006,0.7,2.1,0.314,4.0,8.5,0.46799999999999997,3.3,3.8,0.871,1.8,3.2,4.9,3.9,1.0,0.7,2.2,4.0,13.2
Mark Jackson,29,17,17,554,3.8,8.4,0.45399999999999996,1.0,2.6,0.4,2.8,5.8,0.478,2.2,3.0,0.7390000000000001,1.8,4.0,5.8,7.9,1.0,0.0,2.7,2.2,10.9
Rik Smits,28,17,17,546,8.4,15.3,0.547,0.1,0.1,1.0,8.3,15.2,0.545,5.7,7.1,0.804,2.1,5.7,7.8,2.2,0.3,0.9,2.2,4.8,22.5
Dale Davis,25,17,17,490,4.1,7.7,0.5329999999999999,0.0,0.0,,4.1,7.7,0.5329999999999999,1.7,3.5,0.489,3.9,6.1,10.0,0.4,0.5,1.0,1.6,4.1,9.9
Antonio Davis,26,17,0,367,3.1,7.0,0.451,0.0,0.0,,3.1,7.0,0.451,3.6,5.8,0.627,3.7,5.8,9.5,0.7,0.9,1.1,2.3,6.0,9.9
Byron Scott,33,17,0,298,3.9,11.4,0.34,1.1,4.1,0.265,2.8,7.2,0.38299999999999995,3.6,4.1,0.882,0.6,2.4,3.0,1.9,1.2,0.1,2.7,3.6,12.4
Haywoode Workman,29,17,0,275,3.1,8.8,0.358,0.3,2.4,0.111,2.9,6.4,0.449,3.5,4.2,0.8440000000000001,0.7,3.0,3.7,5.9,1.4,0.0,2.1,5.9,10.1
Sam Mitchell,31,17,0,223,3.7,10.3,0.359,0.0,0.3,0.0,3.7,10.0,0.371,3.6,4.5,0.7859999999999999,2.7,5.0,7.7,1.0,0.5,0.2,2.3,6.6,11.0
Duane Ferrell,29,10,0,85,3.4,10.2,0.33299999999999996,0.4,0.8,0.5,3.0,9.3,0.318,4.2,6.8,0.625,3.4,1.3,4.7,5.5,0.0,0.8,4.2,4.2,11.4
Greg Kite,33,8,0,26,1.4,4.2,0.33299999999999996,0.0,0.0,,1.4,4.2,0.33299999999999996,2.8,2.8,1.0,4.2,5.5,9.7,0.0,1.4,0.0,2.8,12.5,5.5
Vern Fleming,32,3,0,8,4.5,13.5,0.33299999999999996,0.0,4.5,0.0,4.5,9.0,0.5,0.0,13.5,0.0,4.5,4.5,9.0,9.0,0.0,0.0,0.0,0.0,9.0
