PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
David Robinson,29,15,15,623,7.5,16.7,0.446,0.1,0.3,0.2,7.4,16.4,0.451,7.0,8.6,0.812,3.3,7.2,10.5,2.7,1.3,2.3,3.2,3.6,22.0
Avery Johnson,29,15,15,575,5.7,11.0,0.517,0.0,0.1,0.0,5.7,11.0,0.52,2.3,3.6,0.621,0.6,1.4,2.0,7.8,1.3,0.4,1.9,1.8,13.6
Sean Elliott,26,15,15,574,5.5,12.5,0.435,1.3,3.4,0.364,4.2,9.1,0.462,4.1,5.3,0.7759999999999999,1.4,3.1,4.5,2.5,0.6,0.4,1.7,2.4,16.3
Dennis Rodman,33,14,12,459,4.1,7.5,0.542,0.0,0.4,0.0,4.1,7.1,0.5710000000000001,1.6,2.7,0.5710000000000001,5.4,10.8,16.2,1.4,0.9,0.0,2.0,4.0,9.7
Vinny Del Negro,28,15,15,382,4.8,11.1,0.43200000000000005,0.8,1.9,0.45,4.0,9.2,0.429,1.9,2.3,0.833,0.4,2.6,3.0,3.5,0.8,0.2,1.5,2.2,12.3
Doc Rivers,33,15,0,318,4.2,10.8,0.389,1.9,5.2,0.37,2.3,5.5,0.408,2.9,3.5,0.8390000000000001,0.3,2.9,3.3,2.7,1.6,1.0,2.0,4.5,13.2
Chuck Person,30,15,0,258,3.8,10.7,0.35100000000000003,1.8,6.3,0.289,2.0,4.5,0.43799999999999994,1.1,1.5,0.727,0.3,3.5,3.8,1.1,0.6,1.0,0.8,3.1,10.5
J.R. Reid,26,15,1,209,5.0,10.2,0.49200000000000005,0.0,0.0,,5.0,10.2,0.49200000000000005,5.7,6.7,0.846,2.4,4.8,7.2,1.6,1.2,0.7,2.6,6.2,15.7
Terry Cummings,33,15,2,135,4.8,12.8,0.375,0.0,0.3,0.0,4.8,12.5,0.38299999999999995,5.9,8.0,0.733,3.2,5.1,8.3,1.1,1.3,0.3,1.9,6.7,15.5
Willie Anderson,28,11,0,97,3.3,7.4,0.45,0.0,0.4,0.0,3.3,7.1,0.474,0.7,1.1,0.667,1.9,2.6,4.5,3.7,1.9,0.0,3.0,4.5,7.4
Jack Haley,31,4,0,13,2.8,19.4,0.14300000000000002,0.0,0.0,,2.8,19.4,0.14300000000000002,2.8,5.5,0.5,5.5,11.1,16.6,0.0,0.0,2.8,2.8,5.5,8.3
Julius Nwosu,23,2,0,7,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,,5.1,5.1,10.3,0.0,0.0,0.0,5.1,5.1,0.0
