PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rod Strickland,28,3,3,126,7.7,18.6,0.415,0.6,1.4,0.4,7.1,17.1,0.41700000000000004,4.0,5.1,0.778,0.3,3.1,3.4,10.6,0.9,0.6,2.9,3.1,20.0
Clifford Robinson,28,3,3,119,5.1,14.2,0.36200000000000004,1.2,5.1,0.235,3.9,9.1,0.433,2.7,4.8,0.563,2.1,3.6,5.7,2.4,0.6,0.3,2.4,3.9,14.2
Harvey Grant,29,3,3,115,4.4,8.8,0.5,1.6,2.8,0.556,2.8,5.9,0.474,3.1,5.0,0.625,0.9,4.1,5.0,1.9,0.9,0.6,1.3,1.9,13.5
Buck Williams,34,3,3,103,3.1,5.2,0.6,0.0,0.0,,3.1,5.2,0.6,2.4,3.8,0.636,2.8,3.8,6.6,0.3,1.4,0.7,1.4,4.9,8.7
Otis Thorpe,32,3,0,66,6.5,11.5,0.5710000000000001,0.0,0.0,,6.5,11.5,0.5710000000000001,3.8,5.5,0.7,2.7,4.4,7.1,1.1,0.0,0.0,1.6,6.5,16.9
Jerome Kersey,32,3,0,63,9.1,16.0,0.5710000000000001,0.0,1.1,0.0,9.1,14.9,0.615,3.4,5.1,0.667,1.1,3.4,4.6,1.7,1.7,0.6,0.0,6.3,21.7
Chris Dudley,29,3,3,59,1.2,1.8,0.667,0.0,0.0,,1.2,1.8,0.667,1.8,4.9,0.375,3.7,5.5,9.2,0.6,0.0,0.6,1.8,4.9,4.3
Aaron McKie,22,3,0,34,8.5,14.8,0.5710000000000001,1.1,2.1,0.5,7.4,12.7,0.583,0.0,0.0,,0.0,2.1,2.1,1.1,3.2,0.0,0.0,4.2,18.0
Terry Porter,31,3,0,21,12.0,22.3,0.5379999999999999,3.4,8.6,0.4,8.6,13.7,0.625,5.1,8.6,0.6,1.7,1.7,3.4,6.9,0.0,0.0,1.7,10.3,32.6
Mark Bryant,29,2,0,6,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,0.0,12.0,0.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0
James Edwards,39,1,0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Robinson,24,2,0,4,18.0,27.0,0.667,18.0,27.0,0.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,54.0
