PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jalen Rose,22,3,3,99,4.7,10.2,0.46399999999999997,0.4,1.5,0.25,4.4,8.7,0.5,1.1,1.8,0.6,1.5,2.5,4.0,6.5,1.1,0.7,3.3,3.3,10.9
Bryant Stith,24,3,1,85,7.2,13.6,0.531,0.4,2.5,0.16699999999999998,6.8,11.0,0.615,6.4,8.0,0.789,1.3,2.5,3.8,3.0,0.4,0.4,0.0,3.0,21.2
Dikembe Mutombo,28,3,3,84,2.6,4.3,0.6,0.0,0.0,,2.6,4.3,0.6,2.6,3.9,0.667,1.7,6.4,8.1,0.4,0.0,3.0,3.0,6.4,7.7
Reggie Williams,30,3,3,84,3.4,15.4,0.222,1.7,5.6,0.308,1.7,9.9,0.174,2.6,2.6,1.0,2.1,4.7,6.9,5.1,1.3,0.4,1.3,4.7,11.1
Mahmoud Abdul-Rauf,25,3,2,76,5.7,15.6,0.364,0.9,5.7,0.16699999999999998,4.7,9.9,0.47600000000000003,6.6,6.6,1.0,0.9,1.4,2.4,2.4,0.9,0.0,3.8,3.8,18.9
Rodney Rogers,23,3,3,76,5.7,10.4,0.545,0.5,1.9,0.25,5.2,8.5,0.611,0.5,1.9,0.25,0.5,5.2,5.7,2.4,1.4,1.9,2.4,6.2,12.3
Dale Ellis,34,3,0,73,4.9,13.8,0.35700000000000004,2.0,6.4,0.308,3.0,7.4,0.4,5.9,6.4,0.9229999999999999,3.0,3.9,6.9,1.5,1.0,0.5,1.0,3.0,17.8
Bison Dele,25,3,0,44,8.2,14.7,0.556,0.0,0.0,,8.2,14.7,0.556,3.3,3.3,1.0,4.1,10.6,14.7,1.6,0.0,0.8,8.2,12.3,19.6
Tom Hammonds,27,3,0,44,7.4,11.5,0.643,0.0,0.0,,7.4,11.5,0.643,1.6,4.9,0.33299999999999996,2.5,3.3,5.7,0.8,0.0,1.6,3.3,9.8,16.4
Cliff Levingston,34,3,0,35,3.1,6.2,0.5,0.0,0.0,,3.1,6.2,0.5,1.0,2.1,0.5,6.2,3.1,9.3,1.0,3.1,2.1,2.1,4.1,7.2
Greg Grant,28,3,0,20,0.0,10.8,0.0,0.0,1.8,0.0,0.0,9.0,0.0,3.6,3.6,1.0,5.4,0.0,5.4,9.0,1.8,0.0,0.0,9.0,3.6
