PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
LeBron James,22,20,20,893,10.4,25.0,0.41600000000000004,1.3,4.7,0.28,9.1,20.3,0.44799999999999995,9.3,12.3,0.755,1.6,8.5,10.1,10.0,2.1,0.6,4.1,2.5,31.4,,109.0,99.0
Zydrunas Ilgauskas,31,20,20,649,8.4,17.0,0.49200000000000005,0.0,0.0,,8.4,17.0,0.49200000000000005,4.9,5.9,0.838,5.7,11.0,16.6,1.5,0.8,1.4,2.8,5.2,21.7,,112.0,99.0
Larry Hughes,28,18,18,639,6.0,17.4,0.34700000000000003,1.7,4.7,0.35200000000000004,4.4,12.7,0.345,4.1,5.5,0.746,0.8,5.4,6.2,3.9,2.2,0.7,3.7,3.1,17.9,,88.0,100.0
Sasha Pavlović,23,20,20,616,6.5,17.2,0.381,1.8,5.3,0.345,4.7,11.9,0.397,1.7,3.3,0.528,1.2,3.5,4.6,2.9,1.7,0.5,3.3,5.8,16.6,,87.0,103.0
Drew Gooden,25,20,20,605,9.2,18.6,0.493,0.0,0.2,0.0,9.2,18.4,0.49700000000000005,2.8,3.6,0.769,4.5,10.3,14.8,1.9,0.9,0.8,2.5,5.7,21.1,,106.0,100.0
Anderson Varejão,24,20,0,447,5.8,11.3,0.511,0.0,0.5,0.0,5.8,10.8,0.535,3.4,6.0,0.563,5.8,9.1,14.9,1.4,2.6,1.4,2.5,6.6,14.9,,108.0,96.0
Daniel Gibson,20,20,2,402,7.0,16.2,0.431,3.8,9.2,0.409,3.2,7.0,0.46,5.3,6.0,0.884,1.3,3.2,4.5,2.9,1.7,0.6,1.3,4.7,23.0,,127.0,103.0
Eric Snow,33,19,0,244,2.8,8.7,0.316,0.0,0.7,0.0,2.8,8.0,0.34299999999999997,1.8,3.2,0.5710000000000001,1.6,4.8,6.4,6.7,2.5,0.5,1.8,5.0,7.3,,91.0,100.0
Donyell Marshall,33,19,0,204,6.3,18.9,0.33299999999999996,3.8,12.3,0.311,2.5,6.6,0.375,1.9,3.0,0.636,3.3,8.0,11.3,1.4,0.8,1.1,1.4,8.2,18.4,,100.0,101.0
Damon Jones,30,11,0,139,3.2,10.5,0.308,2.8,8.9,0.318,0.4,1.6,0.25,1.2,1.2,1.0,0.4,3.2,3.6,4.4,0.0,0.0,0.0,4.0,10.5,,120.0,107.0
Ira Newble,32,6,0,10,0.0,11.2,0.0,0.0,11.2,0.0,0.0,0.0,,0.0,0.0,,0.0,5.6,5.6,5.6,0.0,0.0,0.0,16.8,0.0,,29.0,105.0
Scot Pollard,31,3,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,,,108.0
Shannon Brown,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
