PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Shawn Marion,28,11,11,455,8.5,17.0,0.5,1.3,3.8,0.353,7.2,13.2,0.542,2.5,3.7,0.667,3.0,9.8,12.8,1.5,1.8,2.1,1.3,3.0,20.9,,114,101
Raja Bell,30,11,11,438,4.7,10.1,0.46,2.3,5.2,0.444,2.3,4.9,0.47600000000000003,1.4,1.6,0.857,0.7,3.1,3.8,2.3,1.2,0.2,1.7,4.7,13.0,,110,109
Steve Nash,32,11,11,413,9.1,19.8,0.46299999999999997,2.3,4.8,0.48700000000000004,6.8,14.9,0.455,5.1,5.7,0.8909999999999999,0.5,3.8,4.3,18.0,0.5,0.1,5.9,2.6,25.7,,114,110
Leandro Barbosa,24,11,1,349,9.4,23.1,0.405,2.6,8.6,0.305,6.7,14.5,0.465,4.1,5.7,0.718,1.0,4.5,5.6,3.5,1.8,0.3,3.2,4.4,25.4,,97,107
Amar'e Stoudemire,24,10,10,343,13.5,25.9,0.523,0.1,0.4,0.33299999999999996,13.4,25.4,0.526,10.4,13.5,0.769,4.5,13.5,18.0,0.9,1.9,2.8,2.8,5.8,37.6,,117,98
Boris Diaw,24,10,0,235,6.1,12.8,0.475,0.0,1.3,0.0,6.1,11.5,0.528,2.2,3.3,0.667,2.8,4.1,6.9,6.5,1.5,0.4,3.7,3.9,14.3,,100,108
Kurt Thomas,34,11,5,212,8.2,15.6,0.523,0.0,0.0,,8.2,15.6,0.523,3.6,4.1,0.882,2.6,10.3,13.0,2.9,1.4,2.2,2.2,6.0,20.0,,113,101
James Jones,26,11,6,171,5.7,10.7,0.528,2.4,5.4,0.444,3.3,5.4,0.611,2.7,3.3,0.818,0.9,3.6,4.5,0.9,0.6,0.6,1.2,3.3,16.4,,126,110
Jalen Rose,34,1,0,9,5.7,22.7,0.25,0.0,5.7,0.0,5.7,17.0,0.33299999999999996,0.0,0.0,,0.0,5.7,5.7,11.3,0.0,0.0,0.0,11.3,11.3,,78,110
Marcus Banks,25,2,0,7,0.0,14.6,0.0,0.0,7.3,0.0,0.0,7.3,0.0,14.6,14.6,1.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,14.6,,96,115
Pat Burke,33,3,0,7,7.3,14.6,0.5,0.0,0.0,,7.3,14.6,0.5,0.0,0.0,,0.0,7.3,7.3,0.0,0.0,7.3,0.0,21.9,14.6,,101,100
Eric Piatkowski,36,1,0,3,17.0,17.0,1.0,0.0,0.0,,17.0,17.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,200,115
