Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,30,294,WAS,Washington Wizards,23.0,NBA,PF,65.0,14.0,1063.0,6.7,12.2,0.55,0.0,0.0,0.0,6.7,12.1,0.55,3.3,4.9,0.67,4.7,7.4,12.1,1.7,1.4,2.0,1.8,5.5,16.7,,118.0,109.0
2012,30,294,WAS,Washington Wizards,24.0,NBA,PF,50.0,32.0,1261.0,7.4,14.0,0.53,0.0,0.1,0.5,7.4,13.9,0.53,2.3,3.8,0.6,4.9,8.5,13.4,1.6,2.0,1.8,2.4,5.7,17.2,,109.0,104.0
2013,30,294,WAS,Washington Wizards,25.0,NBA,PF,48.0,14.0,887.0,6.3,12.9,0.49,0.0,0.3,0.0,6.3,12.6,0.5,2.3,4.2,0.56,5.8,8.3,14.0,2.3,1.9,0.9,1.8,5.6,15.0,,109.0,102.0
2014,30,294,WAS,Washington Wizards,26.0,NBA,PF,72.0,45.0,1553.0,7.4,13.4,0.55,0.0,0.1,0.0,7.4,13.3,0.55,1.6,2.5,0.62,4.9,7.6,12.6,2.1,1.4,1.5,1.9,4.3,16.3,,114.0,104.0
2015,29,294,UTA,Utah Jazz,27.0,NBA,PF,79.0,5.0,1564.0,7.7,15.8,0.49,1.0,2.9,0.34,6.7,12.9,0.52,2.9,5.0,0.58,4.7,8.8,13.5,2.8,1.5,1.4,3.0,4.9,19.3,,107.0,104.0
2016,29,294,UTA,Utah Jazz,28.0,NBA,PF,79.0,2.0,1632.0,6.1,12.5,0.49,0.4,1.3,0.29,5.8,11.2,0.51,2.3,3.4,0.67,5.4,9.2,14.6,2.7,1.9,1.3,2.6,5.5,15.0,,109.0,102.0
2017,3,294,BRK,Brooklyn Nets,29.0,NBA,PF,71.0,43.0,1754.0,8.2,16.0,0.52,0.7,2.1,0.32,7.6,13.9,0.55,2.0,3.0,0.67,3.9,11.6,15.4,3.7,2.0,0.8,3.4,4.1,19.2,,105.0,107.0
2018,31,294,TOT,Total After Trade,30.0,NBA,PF,68.0,7.0,1158.0,7.4,14.4,0.52,0.3,1.4,0.24,7.1,13.0,0.55,2.8,3.9,0.71,4.9,8.4,13.4,3.4,1.2,0.9,2.5,5.0,18.0,,114.0,108.0
2018,3,294,BRK,Brooklyn Nets,30.0,NBA,PF,18.0,6.0,395.0,9.5,18.4,0.51,0.4,1.5,0.25,9.1,17.0,0.54,2.9,5.3,0.56,4.7,10.0,14.6,4.7,1.0,0.6,3.7,5.3,22.2,,105.0,110.0
2018,23,294,PHI,Philadelphia 76Ers,30.0,NBA,PF,33.0,0.0,494.0,5.9,10.6,0.56,0.2,0.7,0.29,5.7,9.9,0.58,3.1,3.8,0.82,4.6,7.3,11.9,2.6,1.6,1.1,1.9,4.9,15.2,,125.0,105.0
2018,12,294,IND,Indiana Pacers,30.0,NBA,PF,17.0,1.0,269.0,7.2,15.6,0.46,0.6,2.6,0.21,6.7,13.0,0.51,1.9,2.0,0.91,5.9,8.4,14.3,3.2,0.7,0.9,1.7,4.8,16.9,,115.0,110.0
