Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1990,23.0,POR,NBA,PF,21.0,391.0,9.1,0.394,0.026,0.344,8.7,16.2,12.3,8.8,2.3,3.7,12.6,20.8,,-0.6,0.6,0.0,0.0,,-4.1,1.7,-2.4,0.0
1991,24.0,POR,NBA,PF,16.0,354.0,14.0,0.56,0.026,0.59,7.7,13.5,10.5,8.1,1.0,3.0,14.5,20.9,,0.2,0.4,0.6,0.083,,0.0,1.0,1.0,0.3
1992,25.0,POR,NBA,SF,21.0,522.0,12.9,0.492,0.03,0.391,5.9,14.6,10.3,12.7,2.1,2.7,10.8,21.4,,0.1,0.7,0.8,0.074,,-1.5,1.5,0.1,0.3
1993,26.0,POR,NBA,PF,4.0,131.0,3.5,0.29,0.016,0.361,7.5,6.3,7.0,7.4,2.4,3.5,10.2,25.5,,-0.6,0.2,-0.4,-0.137,,-6.2,-1.2,-7.3,-0.2
1994,27.0,POR,NBA,C,4.0,149.0,12.6,0.454,0.132,0.118,7.7,11.4,9.4,10.1,1.0,3.0,13.3,23.3,,0.0,-0.1,-0.1,-0.031,,-1.6,-2.3,-3.9,-0.1
1995,28.0,POR,NBA,SF,3.0,119.0,8.5,0.435,0.362,0.34,6.6,13.8,9.8,10.3,0.9,0.7,12.9,23.8,,-0.2,-0.1,-0.3,-0.13,,-2.9,-3.3,-6.1,-0.1
1996,29.0,POR,NBA,SF,5.0,181.0,10.6,0.492,0.377,0.607,2.5,9.7,5.9,8.8,2.1,2.1,17.2,23.9,,-0.1,0.1,-0.1,-0.018,,-2.1,0.7,-1.4,0.0
1997,30.0,POR,NBA,SF,4.0,161.0,9.8,0.444,0.34,0.34,9.0,12.3,10.6,12.9,0.7,2.1,15.6,19.0,,-0.1,0.0,0.0,-0.013,,-0.1,-1.2,-1.3,0.0
1998,31.0,PHO,NBA,SF,4.0,92.0,2.9,0.338,0.03,0.273,6.8,8.1,7.4,4.8,1.7,1.8,11.9,20.7,,-0.3,0.0,-0.2,-0.112,,-7.6,-2.7,-10.3,-0.2
1999,32.0,PHO,NBA,SF,3.0,117.0,15.4,0.524,0.225,0.275,6.7,12.2,9.0,12.2,2.7,0.7,13.5,20.5,,0.1,0.0,0.1,0.03,,1.2,-1.0,0.1,0.1
2001,34.0,PHO,NBA,PF,4.0,114.0,13.3,0.503,0.32,0.44,5.2,9.0,7.1,6.7,2.6,1.2,13.1,25.5,,0.0,0.1,0.1,0.046,,0.5,1.5,2.0,0.1
2002,35.0,DET,NBA,PF,10.0,409.0,12.0,0.481,0.427,0.242,1.4,7.5,4.3,14.1,2.4,3.6,13.3,18.9,,-0.1,0.8,0.7,0.08,,-0.3,2.1,1.7,0.4
2003,36.0,DET,NBA,PF,17.0,525.0,9.1,0.451,0.371,0.233,3.1,7.4,5.2,18.2,1.7,1.9,13.8,18.7,,-0.3,0.6,0.3,0.028,,-1.9,0.4,-1.4,0.1
2005,38.0,NJN,NBA,PF,4.0,71.0,11.9,0.502,0.519,0.074,2.9,14.8,8.1,13.9,2.2,1.2,0.0,17.8,,0.1,0.0,0.1,0.1,,-1.8,2.5,0.7,0.1
2006,39.0,NJN,NBA,PF,8.0,198.0,3.7,0.437,0.487,0.128,1.2,15.8,8.2,3.9,2.5,1.4,19.5,12.4,,-0.3,0.3,0.0,-0.01,,-5.7,0.9,-4.8,-0.1
2007,40.0,NJN,NBA,C,4.0,20.0,-4.2,0.25,0.333,0.0,0.0,0.0,0.0,0.0,2.7,0.0,14.3,16.9,,-0.1,0.0,-0.1,-0.172,,-8.7,-2.8,-11.5,0.0
