Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2019,24,2192,PHO,Phoenix Suns,Elie Okobo,"October 23, 1997",21.0,NBA,PG,53,16,958,5.7,14.5,0.39,1.9,6.6,0.3,3.7,7.9,0.48,1.8,2.3,0.79,0.6,4.3,4.9,6.3,1.6,0.3,3.4,5.4,15.2,,94,117
2020,24,2192,PHO,Phoenix Suns,Elie Okobo,"October 23, 1997",22.0,NBA,PG,55,3,719,4.7,11.9,0.4,1.6,4.7,0.35,3.1,7.2,0.43,3.3,4.7,0.7,1.1,4.9,5.9,7.6,1.6,0.3,2.5,3.6,14.4,,109,113
