SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015,14,LAL,Wesley Johnson,27,76,2245,11.1,0.51,0.38,0.16,3.2,12.9,7.8,8.6,1.3,1.6,10.5,16.4,1.0,0.7,1.7,0.04,-1.1,-0.8,-1.9,0.1
2015,14,LAL,Jeremy Lin,26,74,1907,15.6,0.54,0.27,0.41,1.4,10.2,5.7,28.6,2.2,1.4,17.7,21.9,1.8,0.8,2.7,0.07,0.1,-0.5,-0.4,0.8
2015,14,LAL,Jordan Hill,27,70,1874,16.2,0.49,0.01,0.22,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,1.1,1.1,2.2,0.06,-0.6,-1.6,-2.2,-0.1
2015,14,LAL,Ed Davis,25,79,1840,20.0,0.59,0.0,0.4,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,4.6,1.6,6.3,0.16,1.4,0.1,1.5,1.6
2015,14,LAL,Carlos Boozer,33,71,1692,16.4,0.52,0.0,0.2,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,0.06,-0.5,-1.2,-1.7,0.1
2015,14,LAL,Wayne Ellington,27,65,1675,11.6,0.5,0.39,0.1,2.0,12.3,6.9,10.2,1.0,0.1,7.2,18.5,1.1,0.1,1.2,0.03,-0.5,-1.8,-2.3,-0.1
2015,14,LAL,Jordan Clarkson,22,59,1476,16.9,0.53,0.2,0.26,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,2.0,0.4,2.4,0.08,1.2,-0.9,0.2,0.8
2015,14,LAL,Ryan Kelly,23,52,1233,8.6,0.47,0.43,0.31,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14.0,0.4,0.3,0.7,0.03,-3.0,-0.3,-3.3,-0.4
2015,14,LAL,Kobe Bryant,36,35,1207,17.6,0.48,0.26,0.34,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,-0.4,0.6,0.2,0.01,2.0,-1.7,0.3,0.7
2015,14,LAL,Robert Sacre,25,67,1133,10.9,0.45,0.0,0.27,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,0.3,0.6,0.8,0.04,-2.9,-0.6,-3.5,-0.4
2015,14,LAL,Nick Young,29,42,1000,14.2,0.52,0.47,0.31,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,1.1,0.1,1.2,0.06,0.8,-2.1,-1.3,0.2
2015,14,LAL,Ronnie Price,31,43,982,10.2,0.46,0.49,0.2,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,0.2,0.6,0.7,0.04,-3.5,0.9,-2.6,-0.1
2015,14,LAL,Tarik Black,23,38,803,16.3,0.6,0.0,0.47,11.1,22.5,16.6,6.8,0.8,2.2,11.2,14.3,1.7,0.4,2.2,0.13,-0.4,-0.8,-1.3,0.2
2015,14,LAL,Jabari Brown,22,19,568,11.0,0.55,0.36,0.5,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,0.4,0.0,0.4,0.03,-1.9,-2.4,-4.3,-0.3
2015,14,LAL,Dwight Buycks,25,6,123,13.1,0.59,0.28,0.25,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,0.1,0.0,0.1,0.03,-0.2,-2.3,-2.6,0.0
2015,14,LAL,Xavier Henry,23,9,86,4.9,0.42,0.0,1.85,2.5,2.7,2.6,4.8,1.8,0.0,11.3,13.7,-0.1,0.0,-0.1,-0.03,-4.9,-2.3,-7.2,-0.1
2015,14,LAL,Vander Blue,22,2,74,4.0,0.34,0.33,0.17,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,-0.3,0.0,-0.2,-0.16,-6.5,-3.3,-9.8,-0.1
2015,14,LAL,Julius Randle,20,1,14,-7.5,0.26,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,20.5,15.5,-0.1,0.0,-0.1,-0.28,-9.6,-5.6,-15.1,0.0
