SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2015,28,TOR,Kyle Lowry,28,70,2414,19.3,0.53,0.38,0.3,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,,5.1,2.0,7.1,0.14,,3.2,-0.1,3.0,3.1
2015,28,TOR,Patrick Patterson,25,81,2156,14.6,0.57,0.53,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,,4.4,1.7,6.1,0.14,,2.3,0.2,2.5,2.4
2015,28,TOR,DeMar DeRozan,25,60,2100,17.4,0.51,0.09,0.44,2.3,12.9,7.6,17.0,1.8,0.4,10.4,28.4,,2.6,1.4,4.0,0.09,,0.5,-1.4,-0.9,0.6
2015,28,TOR,Jonas ValanAiAnas,22,80,2096,20.6,0.62,0.0,0.42,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,,5.8,2.4,8.2,0.19,,1.4,-0.9,0.5,1.3
2015,28,TOR,Terrence Ross,23,82,2092,11.2,0.52,0.52,0.07,1.8,10.7,6.2,6.5,1.3,1.0,8.1,18.3,,1.3,1.0,2.4,0.05,,-0.1,-1.3,-1.4,0.3
2015,28,TOR,Lou Williams,28,80,2016,19.9,0.56,0.48,0.43,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,,5.4,1.1,6.6,0.16,,3.5,-0.9,2.6,2.3
2015,28,TOR,Greivis VAsquez,28,82,1991,12.6,0.51,0.48,0.09,1.3,11.2,6.3,23.9,1.2,0.4,13.6,19.8,,1.9,0.9,2.8,0.07,,0.4,-1.4,-1.0,0.5
2015,28,TOR,Amir Johnson,27,75,1979,15.4,0.6,0.09,0.25,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,,3.5,1.6,5.1,0.12,,0.0,-0.1,-0.1,0.9
2015,28,TOR,James Johnson,27,70,1370,17.9,0.62,0.13,0.25,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,,2.5,1.6,4.1,0.14,,0.7,1.7,2.4,1.5
2015,28,TOR,Tyler Hansbrough,29,74,1058,13.3,0.6,0.04,0.84,11.6,17.3,14.4,2.8,1.5,1.1,8.1,10.5,,2.6,0.9,3.4,0.16,,-0.7,-0.6,-1.3,0.2
2015,28,TOR,Chuck Hayes,31,29,255,10.4,0.49,0.0,0.24,8.1,14.9,11.5,11.3,2.0,1.3,13.6,10.4,,0.3,0.2,0.5,0.09,,-2.1,1.0,-1.0,0.1
2015,28,TOR,Landry Fields,26,26,216,10.8,0.53,0.05,0.15,5.3,8.5,6.9,10.1,2.6,0.0,15.5,10.8,,0.2,0.1,0.3,0.07,,-1.4,1.2,-0.1,0.1
2015,28,TOR,Greg Stiemsma,29,17,66,7.8,0.72,0.0,0.5,15.7,10.5,13.1,6.6,1.6,0.0,41.8,11.5,,0.0,0.0,0.1,0.05,,-5.0,-0.9,-6.0,-0.1
2015,28,TOR,Bruno Caboclo,19,8,23,-1.8,0.42,0.25,0.0,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,,-0.1,0.0,-0.1,-0.28,,-11.5,-6.7,-18.2,-0.1
2015,28,TOR,Lucas Nogueira,22,6,23,5.2,0.31,0.0,0.5,10.0,45.1,27.6,6.2,4.5,0.0,17.0,23.1,,-0.1,0.1,0.0,-0.07,,-10.0,-0.6,-10.5,0.0
