Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,28.0,MIL,NBA,SF,6.0,69.0,6.6,0.431,0.091,0.364,3.6,8.9,6.3,12.8,1.6,0.0,7.3,9.7,,0.0,0.0,0.0,0.023,,-3.8,-0.1,-3.8,0.0
1990,29.0,MIL,NBA,SF,2.0,13.0,8.2,0.5,0.333,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,10.5,,0.0,0.0,0.0,0.059,,-1.4,6.2,4.8,0.0
1991,30.0,UTA,NBA,SG,4.0,29.0,8.2,0.563,0.25,0.0,8.4,3.7,5.9,5.2,0.0,0.0,11.1,13.6,,0.0,0.0,0.0,0.06,,-1.9,-2.3,-4.2,0.0
1992,31.0,SEA,NBA,SF,5.0,22.0,10.5,0.496,0.667,1.167,0.0,11.4,5.6,12.4,0.0,0.0,0.0,17.9,,0.0,0.0,0.0,0.089,,-0.1,-0.7,-0.8,0.0
