Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2009,22.0,PHO,NBA,PG,55.0,1.0,728.0,88.0,224.0,0.393,20.0,54.0,0.37,68.0,170.0,0.4,0.438,50.0,65.0,0.769,33.0,70.0,103.0,111.0,29.0,3.0,73.0,87.0,246.0,,0.0
2010,23.0,PHO,NBA,PG,80.0,2.0,1442.0,222.0,491.0,0.452,74.0,188.0,0.394,148.0,303.0,0.488,0.527,117.0,159.0,0.736,38.0,133.0,171.0,241.0,48.0,8.0,126.0,131.0,635.0,,0.0
2011,24.0,TOT,NBA,PG,70.0,5.0,1234.0,192.0,441.0,0.435,56.0,155.0,0.361,136.0,286.0,0.476,0.499,83.0,133.0,0.624,36.0,106.0,142.0,204.0,50.0,10.0,117.0,125.0,523.0,,1.0
2011,24.0,PHO,NBA,PG,48.0,2.0,856.0,133.0,316.0,0.421,28.0,101.0,0.277,105.0,215.0,0.488,0.465,59.0,97.0,0.608,24.0,62.0,86.0,149.0,36.0,6.0,96.0,90.0,353.0,,0.0
2011,24.0,HOU,NBA,PG,22.0,3.0,378.0,59.0,125.0,0.472,28.0,54.0,0.519,31.0,71.0,0.437,0.584,24.0,36.0,0.667,12.0,44.0,56.0,55.0,14.0,4.0,21.0,35.0,170.0,,1.0
2012,25.0,HOU,NBA,PG,66.0,28.0,1752.0,277.0,600.0,0.462,68.0,202.0,0.337,209.0,398.0,0.525,0.518,153.0,190.0,0.805,53.0,115.0,168.0,351.0,85.0,10.0,157.0,166.0,775.0,,0.0
2013,26.0,PHO,NBA,PG,77.0,77.0,2581.0,401.0,906.0,0.443,88.0,276.0,0.319,313.0,630.0,0.497,0.491,244.0,326.0,0.748,60.0,178.0,238.0,569.0,124.0,26.0,212.0,214.0,1134.0,,0.0
2014,27.0,PHO,NBA,SG,76.0,75.0,2668.0,552.0,1093.0,0.505,122.0,299.0,0.408,430.0,794.0,0.542,0.561,316.0,416.0,0.76,69.0,176.0,245.0,447.0,104.0,22.0,213.0,206.0,1542.0,,0.0
2015,28.0,TOT,NBA,"PG,SG",78.0,78.0,2640.0,502.0,1002.0,0.501,90.0,259.0,0.347,412.0,743.0,0.555,0.546,181.0,234.0,0.774,81.0,193.0,274.0,350.0,78.0,15.0,173.0,195.0,1275.0,,0.0
2015,28.0,PHO,NBA,SG,52.0,52.0,1735.0,340.0,679.0,0.501,66.0,186.0,0.355,274.0,493.0,0.556,0.549,97.0,130.0,0.746,51.0,134.0,185.0,211.0,50.0,9.0,114.0,120.0,843.0,,0.0
2015,28.0,MIA,NBA,PG,26.0,26.0,905.0,162.0,323.0,0.502,24.0,73.0,0.329,138.0,250.0,0.552,0.539,84.0,104.0,0.808,30.0,59.0,89.0,139.0,28.0,6.0,59.0,75.0,432.0,,0.0
2016,29.0,MIA,NBA,PG,72.0,72.0,2363.0,417.0,875.0,0.477,64.0,205.0,0.312,353.0,670.0,0.527,0.513,120.0,165.0,0.727,54.0,223.0,277.0,419.0,71.0,17.0,185.0,188.0,1018.0,,0.0
2017,30.0,MIA,NBA,PG,73.0,73.0,2459.0,534.0,1124.0,0.475,117.0,289.0,0.405,417.0,835.0,0.499,0.527,298.0,377.0,0.79,62.0,217.0,279.0,423.0,89.0,13.0,212.0,199.0,1483.0,,0.0
2018,31.0,MIA,NBA,PG,75.0,75.0,2378.0,484.0,1075.0,0.45,111.0,300.0,0.37,373.0,775.0,0.481,0.502,217.0,271.0,0.801,54.0,252.0,306.0,359.0,63.0,12.0,166.0,180.0,1296.0,,0.0
2019,32.0,MIA,NBA,PG,36.0,22.0,991.0,179.0,433.0,0.413,57.0,164.0,0.348,122.0,269.0,0.454,0.479,79.0,101.0,0.782,20.0,91.0,111.0,174.0,30.0,5.0,71.0,81.0,494.0,,1.0
2020,33.0,MIA,NBA,PG,59.0,3.0,1663.0,319.0,724.0,0.441,124.0,338.0,0.367,195.0,386.0,0.505,0.526,191.0,246.0,0.776,29.0,158.0,187.0,301.0,40.0,10.0,144.0,124.0,953.0,,0.0
2021,34.0,MIA,NBA,PG,8.0,0.0,188.0,42.0,83.0,0.506,14.0,37.0,0.378,28.0,46.0,0.609,0.59,20.0,23.0,0.87,4.0,14.0,18.0,40.0,5.0,0.0,22.0,19.0,118.0,,0.0
