Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,19,NOH,New Orleans Hornets,Marco Belinelli,25,66,55,1966,5.2,12.6,0.42,2.0,5.2,0.38,3.3,7.4,0.44,1.8,2.4,0.78,0.3,2.8,3.1,1.8,0.9,0.1,1.3,2.1,14.3
2012,19,NOH,New Orleans Hornets,Greivis Vasquez,25,66,26,1706,4.7,11.0,0.43,0.9,2.8,0.32,3.8,8.2,0.47,2.0,2.5,0.82,0.5,3.2,3.7,7.6,1.3,0.2,3.1,2.7,12.4
2012,19,NOH,New Orleans Hornets,Jarrett Jack,28,45,39,1530,6.3,13.7,0.46,0.9,2.6,0.35,5.3,11.1,0.48,3.0,3.5,0.87,0.5,3.6,4.1,6.7,0.7,0.2,2.5,2.2,16.5
2012,19,NOH,New Orleans Hornets,Al-Farouq Aminu,21,66,21,1477,3.7,8.9,0.41,0.3,1.1,0.28,3.3,7.8,0.43,2.1,2.8,0.75,2.3,5.2,7.5,1.6,1.4,0.8,2.2,3.3,9.7
2012,19,NOH,New Orleans Hornets,Chris Kaman,29,47,33,1372,7.0,15.7,0.45,0.0,0.0,,7.0,15.7,0.45,2.2,2.8,0.78,2.3,7.2,9.6,2.7,0.7,2.0,3.4,2.8,16.2
2012,19,NOH,New Orleans Hornets,Trevor Ariza,26,41,41,1350,4.5,10.7,0.42,0.8,2.3,0.33,3.7,8.4,0.44,2.1,2.7,0.78,1.1,4.6,5.7,3.6,1.8,0.7,2.0,1.9,11.8
2012,19,NOH,New Orleans Hornets,Gustavo Ayon,26,54,24,1088,4.6,8.6,0.54,0.0,0.0,0.0,4.6,8.6,0.54,1.3,2.1,0.62,2.8,5.9,8.8,2.4,1.8,1.5,1.5,3.9,10.6
2012,19,NOH,New Orleans Hornets,Carl Landry,28,41,8,999,6.6,13.0,0.5,0.0,0.1,0.0,6.6,12.9,0.51,5.3,6.6,0.8,2.8,4.9,7.7,1.4,0.5,0.4,2.3,3.2,18.4
2012,19,NOH,New Orleans Hornets,Jason Smith,25,40,29,947,6.9,13.2,0.52,0.0,0.3,0.11,6.8,12.9,0.53,1.3,1.8,0.7,2.7,4.7,7.5,1.3,0.8,1.6,1.5,3.9,15.1
2012,19,NOH,New Orleans Hornets,Emeka Okafor,29,27,27,781,5.3,9.9,0.53,0.0,0.0,,5.3,9.9,0.53,1.8,3.4,0.51,3.2,6.6,9.8,1.1,0.7,1.2,1.7,3.4,12.3
2012,19,NOH,New Orleans Hornets,Xavier Henry,20,45,0,759,4.3,10.8,0.4,0.3,0.8,0.41,3.9,10.0,0.39,2.5,4.0,0.61,1.1,3.9,5.0,1.7,1.2,0.4,1.7,2.8,11.3
2012,19,NOH,New Orleans Hornets,Lance Thomas,23,42,10,630,3.3,7.2,0.45,0.0,0.1,0.0,3.3,7.1,0.46,3.0,3.5,0.84,2.8,4.4,7.2,0.7,0.6,0.4,1.4,4.5,9.5
2012,19,NOH,New Orleans Hornets,Eric Gordon,23,9,9,310,7.3,16.3,0.45,1.2,4.6,0.25,6.2,11.6,0.53,5.7,7.5,0.75,0.2,2.7,2.9,3.6,1.5,0.5,2.8,2.3,21.5
2012,19,NOH,New Orleans Hornets,DaJuan Summers,24,15,6,209,4.8,11.2,0.43,0.9,2.8,0.31,4.0,8.4,0.47,1.2,1.6,0.78,1.4,2.6,4.0,1.7,1.2,0.0,1.4,5.3,11.7
2012,19,NOH,New Orleans Hornets,Solomon Jones,27,11,1,196,4.2,9.7,0.43,0.0,0.0,,4.2,9.7,0.43,2.8,3.3,0.83,3.9,3.7,7.5,1.3,0.9,1.1,2.4,5.7,11.2
2012,19,NOH,New Orleans Hornets,Jerome Dyson,24,9,1,180,3.8,9.6,0.4,0.2,1.6,0.12,3.6,8.0,0.45,5.6,7.2,0.78,0.4,3.4,3.8,3.6,2.2,0.4,4.0,3.8,13.4
2012,19,NOH,New Orleans Hornets,Carldell Johnson,29,15,0,119,3.3,10.6,0.31,1.2,4.5,0.27,2.1,6.1,0.35,0.3,0.9,0.33,0.3,2.4,2.7,6.7,2.4,0.0,2.1,3.3,8.2
2012,19,NOH,New Orleans Hornets,Darryl Watkins,27,5,0,98,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,3.3,6.6,0.5,2.9,7.0,9.9,1.1,1.8,1.5,2.9,5.1,8.4
2012,19,NOH,New Orleans Hornets,Chris Johnson,26,7,0,82,4.0,7.9,0.5,0.0,0.0,,4.0,7.9,0.5,2.2,3.1,0.71,3.1,6.6,9.7,0.4,2.2,0.4,3.5,5.7,10.1
2012,19,NOH,New Orleans Hornets,Trey Johnson,27,11,0,61,4.7,8.3,0.57,0.0,0.0,,4.7,8.3,0.57,3.0,3.0,1.0,1.8,5.3,7.1,2.4,0.6,0.0,3.0,5.9,12.4
2012,19,NOH,New Orleans Hornets,Donald Sloan,24,3,0,41,4.4,12.3,0.36,0.0,1.8,0.0,4.4,10.5,0.42,1.8,3.5,0.5,1.8,0.9,2.6,7.0,1.8,0.0,4.4,1.8,10.5
2012,19,NOH,New Orleans Hornets,Jeff Foote,24,4,0,39,1.8,5.5,0.33,0.0,0.0,,1.8,5.5,0.33,0.0,0.0,,0.9,4.6,5.5,0.0,0.0,0.9,1.8,4.6,3.7
