Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,3,NJN,New Jersey Nets,Kris Humphries,26,62,62,2162,5.4,11.2,0.48,0.0,0.0,,5.4,11.2,0.48,3.5,4.6,0.75,3.9,7.5,11.3,1.5,0.8,1.2,2.0,2.9,14.2,1361
2012,3,NJN,New Jersey Nets,Deron Williams,27,55,55,1999,7.0,17.3,0.41,2.1,6.2,0.34,5.0,11.1,0.45,4.6,5.5,0.84,0.4,2.9,3.3,8.7,1.2,0.4,3.9,2.2,20.8,3132
2012,3,NJN,New Jersey Nets,MarShon Brooks,23,56,47,1648,6.0,14.0,0.43,1.0,3.3,0.31,5.0,10.7,0.46,2.5,3.2,0.76,1.5,2.8,4.4,2.9,1.1,0.3,2.6,2.5,15.5,364
2012,3,NJN,New Jersey Nets,Anthony Morrow,26,62,18,1636,6.0,14.5,0.41,2.3,6.3,0.37,3.7,8.2,0.45,2.1,2.3,0.93,0.7,2.1,2.8,1.3,1.0,0.2,1.5,1.9,16.4,2059
2012,3,NJN,New Jersey Nets,Shelden Williams,28,58,35,1276,2.7,5.7,0.48,0.0,0.0,,2.7,5.7,0.48,2.1,2.9,0.73,4.0,5.9,9.9,1.0,1.3,1.1,1.9,4.2,7.6,3179
2012,3,NJN,New Jersey Nets,DeShawn Stevenson,30,51,30,960,1.8,6.4,0.28,1.5,5.4,0.28,0.3,1.0,0.3,0.3,0.6,0.56,0.3,3.5,3.8,1.5,0.7,0.1,0.7,2.2,5.5,2750
2012,3,NJN,New Jersey Nets,Johan Petro,26,59,10,920,4.3,10.2,0.42,0.0,0.0,1.0,4.2,10.1,0.42,1.2,1.4,0.84,2.7,6.1,8.8,1.8,0.8,0.9,1.5,4.8,9.8,2295
2012,3,NJN,New Jersey Nets,Jordan Farmar,25,39,5,831,6.4,13.6,0.47,2.4,5.4,0.44,4.0,8.2,0.48,2.5,2.7,0.9,0.3,2.3,2.6,5.6,1.0,0.1,2.9,2.1,17.6,890
2012,3,NJN,New Jersey Nets,Sundiata Gaines,25,57,12,793,4.6,12.3,0.38,1.3,3.7,0.34,3.4,8.6,0.39,2.7,4.4,0.62,1.2,3.7,4.9,5.7,2.5,0.1,2.4,2.6,13.2,980
2012,3,NJN,New Jersey Nets,Gerald Green,26,31,2,781,7.1,14.8,0.48,2.0,5.1,0.39,5.1,9.7,0.53,2.3,3.0,0.75,0.7,4.3,5.0,1.6,1.3,0.8,2.5,3.7,18.4,1103
2012,3,NJN,New Jersey Nets,Jordan Williams,21,43,5,635,4.4,8.6,0.51,0.0,0.0,,4.4,8.6,0.51,2.4,3.7,0.65,3.7,5.1,8.8,0.6,1.2,0.9,1.3,3.5,11.2,3151
2012,3,NJN,New Jersey Nets,Gerald Wallace,29,16,16,573,5.3,12.7,0.42,1.3,3.3,0.38,4.0,9.4,0.43,3.5,4.0,0.86,1.5,5.3,6.8,3.1,1.4,0.7,1.7,2.4,15.3,3009
2012,3,NJN,New Jersey Nets,Shawne Williams,25,25,6,514,2.9,10.3,0.29,1.5,6.1,0.24,1.5,4.2,0.35,0.6,0.8,0.73,1.4,3.4,4.8,1.1,0.7,0.8,0.9,3.1,7.9,3178
2012,3,NJN,New Jersey Nets,Mehmet Okur,32,17,14,454,4.1,11.0,0.37,1.8,5.7,0.32,2.3,5.3,0.43,0.2,0.4,0.6,1.7,4.7,6.4,2.4,0.7,0.4,2.0,3.6,10.3,2196
2012,3,NJN,New Jersey Nets,Damion James,24,7,7,170,2.8,7.4,0.37,0.0,0.2,0.0,2.8,7.2,0.38,1.7,2.5,0.67,1.5,5.5,7.0,0.6,1.5,1.5,2.5,3.6,7.2,1424
2012,3,NJN,New Jersey Nets,Brook Lopez,23,5,5,136,10.1,20.4,0.49,0.0,0.0,,10.1,20.4,0.49,5.3,8.5,0.62,2.1,2.6,4.8,1.6,0.3,1.1,1.6,2.1,25.4,1774
2012,3,NJN,New Jersey Nets,Armon Johnson,22,8,0,119,5.7,12.7,0.45,0.3,0.9,0.33,5.4,11.8,0.46,1.8,1.8,1.0,0.3,3.3,3.6,3.3,1.2,0.0,1.5,2.7,13.6,1465
2012,3,NJN,New Jersey Nets,Keith Bogans,31,5,1,94,3.1,8.0,0.38,1.1,4.6,0.25,1.9,3.4,0.56,0.8,1.9,0.4,1.9,2.3,4.2,1.1,0.8,0.0,1.1,5.7,8.0,275
2012,3,NJN,New Jersey Nets,Larry Owens,29,7,0,75,1.9,5.3,0.36,1.0,2.4,0.4,1.0,2.9,0.33,1.4,1.9,0.75,1.0,5.3,6.2,1.9,0.0,0.5,1.0,4.8,6.2,2226
2012,3,NJN,New Jersey Nets,Jerry Smith,24,5,0,46,2.3,11.0,0.21,0.8,4.7,0.17,1.6,6.3,0.25,0.0,0.0,,1.6,3.9,5.5,3.1,3.9,0.0,0.0,3.9,5.5,2683
2012,3,NJN,New Jersey Nets,Andre Emmett,29,6,0,45,3.2,5.6,0.57,0.0,0.8,0.0,3.2,4.8,0.67,4.0,6.4,0.62,1.6,3.2,4.8,0.8,1.6,0.8,1.6,1.6,10.4,859
2012,3,NJN,New Jersey Nets,Dennis Horner,23,8,0,22,1.6,6.5,0.25,0.0,1.6,0.0,1.6,4.9,0.33,4.9,6.5,0.75,3.3,4.9,8.2,0.0,0.0,0.0,1.6,1.6,8.2,1328
