Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,29,1440,UTA,Utah Jazz,Al Jefferson,27,61,61,2075,9.0,18.2,0.49,0.0,0.1,0.25,8.9,18.1,0.49,2.4,3.1,0.77,2.3,7.8,10.1,2.3,0.8,1.8,1.1,2.7,20.3
2012,29,424,UTA,Utah Jazz,Alec Burks,20,59,0,939,5.9,13.7,0.43,0.6,1.7,0.33,5.3,12.0,0.44,4.0,5.5,0.73,2.2,2.9,5.1,2.1,1.0,0.2,2.0,3.2,16.3
2012,29,25,UTA,Utah Jazz,Blake Ahearn,27,4,0,30,4.8,16.8,0.29,2.4,10.8,0.22,2.4,6.0,0.4,0.0,0.0,,0.0,2.4,2.4,1.2,0.0,0.0,6.0,4.8,12.0
2012,29,1983,UTA,Utah Jazz,C.J. Miles,24,56,14,1145,5.6,14.6,0.38,1.4,4.7,0.31,4.1,9.9,0.42,3.4,4.3,0.79,0.8,2.8,3.6,2.2,1.4,0.6,1.7,3.8,16.0
2012,29,481,UTA,Utah Jazz,DeMarre Carroll,25,20,9,327,4.1,10.9,0.37,0.8,2.1,0.37,3.3,8.8,0.38,1.5,1.8,0.88,3.1,2.4,5.5,1.7,1.3,0.1,1.0,4.0,10.5
2012,29,895,UTA,Utah Jazz,Derrick Favors,20,65,9,1376,5.8,11.6,0.5,0.0,0.0,,5.8,11.6,0.5,3.3,5.1,0.65,4.1,7.0,11.1,1.1,1.0,1.7,2.7,3.8,14.9
2012,29,1199,UTA,Utah Jazz,Devin Harris,28,63,63,1741,5.0,11.2,0.44,1.6,4.4,0.36,3.4,6.8,0.5,3.2,4.3,0.75,0.2,2.1,2.3,6.5,1.3,0.3,2.5,2.8,14.8
2012,29,3041,UTA,Utah Jazz,Earl Watson,32,50,2,1033,1.9,5.6,0.34,0.3,1.8,0.19,1.5,3.8,0.41,1.1,1.6,0.67,1.0,3.2,4.2,7.6,1.9,0.8,3.0,3.7,5.2
2012,29,1579,UTA,Utah Jazz,Enes Kanter,19,66,0,874,4.8,9.7,0.5,0.0,0.0,0.0,4.8,9.7,0.5,2.9,4.3,0.67,4.4,7.0,11.5,0.3,0.7,0.9,2.2,3.6,12.5
2012,29,1238,UTA,Utah Jazz,Gordon Hayward,21,66,58,2015,4.8,10.5,0.46,1.0,2.8,0.35,3.8,7.6,0.5,3.4,4.1,0.83,1.1,3.1,4.1,3.7,0.9,0.7,1.9,1.9,14.0
2012,29,2886,UTA,Utah Jazz,Jamaal Tinsley,33,37,1,507,4.0,10.0,0.4,0.7,2.6,0.27,3.3,7.4,0.45,0.9,1.2,0.76,0.4,2.8,3.2,8.7,1.2,0.6,3.7,3.3,9.7
2012,29,877,UTA,Utah Jazz,Jeremy Evans,24,29,0,217,4.5,7.0,0.64,0.0,0.2,0.0,4.5,6.8,0.66,1.3,2.7,0.5,3.2,5.1,8.3,2.2,1.0,4.0,0.8,3.8,10.3
2012,29,1339,UTA,Utah Jazz,Josh Howard,31,43,18,991,5.2,13.1,0.4,0.3,1.3,0.24,4.9,11.8,0.42,2.7,3.5,0.77,1.4,4.3,5.7,1.8,1.2,0.4,1.9,3.3,13.5
2012,29,2002,UTA,Utah Jazz,Paul Millsap,26,64,62,2100,7.3,14.8,0.5,0.1,0.5,0.23,7.2,14.2,0.5,3.5,4.4,0.79,3.1,6.6,9.7,2.6,2.0,0.9,1.9,3.8,18.2
2012,29,211,UTA,Utah Jazz,Raja Bell,35,34,33,796,3.7,7.9,0.47,1.5,3.9,0.39,2.1,3.9,0.54,0.9,1.1,0.84,0.3,1.9,2.2,1.7,0.6,0.1,0.9,3.5,9.8
