Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,22.0,ATL,NBA,C,82.0,1695.0,13.0,0.539,0.002,0.495,11.2,19.2,15.2,4.5,1.0,2.4,14.9,17.9,,1.4,2.4,3.7,0.106,,-2.1,0.2,-1.9,0.0
1987,23.0,ATL,NBA,C,82.0,1684.0,10.9,0.531,0.003,0.543,9.9,21.7,15.8,2.4,1.5,2.7,17.4,12.9,,0.7,3.0,3.7,0.106,,-2.7,1.3,-1.4,0.3
1988,24.0,ATL,NBA,C,49.0,1073.0,11.8,0.531,0.01,0.67,10.6,24.0,17.3,2.3,1.7,3.2,16.8,12.4,,0.6,1.8,2.3,0.104,,-2.4,1.3,-1.0,0.3
1989,25.0,ATL,NBA,C,74.0,1531.0,12.0,0.54,0.011,0.424,10.3,22.1,16.1,4.8,1.7,3.8,15.8,10.1,,1.3,2.5,3.7,0.117,,-1.6,1.9,0.4,0.9
1990,26.0,ATL,NBA,C,54.0,977.0,8.7,0.612,0.008,0.622,6.7,20.3,13.3,3.0,1.9,2.1,22.5,9.0,,0.4,1.0,1.4,0.068,,-3.2,1.5,-1.7,0.1
1991,27.0,ATL,NBA,C,77.0,1931.0,8.4,0.454,0.025,0.168,5.5,16.0,10.6,8.3,1.9,2.4,12.7,8.4,,0.6,1.9,2.5,0.062,,-2.7,1.9,-0.7,0.6
1992,28.0,ATL,NBA,C,77.0,1489.0,7.4,0.406,0.042,0.102,4.3,14.5,9.3,11.0,1.6,2.7,15.4,9.7,,-0.5,1.6,1.1,0.034,,-4.5,2.1,-2.4,-0.1
1993,29.0,ATL,NBA,C,78.0,1975.0,9.2,0.476,0.03,0.187,5.4,19.2,12.0,8.9,1.9,3.2,15.2,7.1,,0.8,2.2,3.1,0.074,,-3.1,2.6,-0.5,0.8
1994,30.0,ATL,NBA,C,82.0,1823.0,9.9,0.444,0.008,0.098,5.0,17.1,11.0,7.6,1.8,4.5,10.3,10.1,,0.4,3.4,3.8,0.101,,-3.6,3.1,-0.5,0.7
1995,31.0,ATL,NBA,C,62.0,943.0,9.5,0.453,0.193,0.128,2.8,20.4,11.4,8.2,2.0,3.7,9.2,10.5,,0.1,1.8,1.8,0.094,,-3.9,3.3,-0.6,0.3
1996,32.0,ORL,NBA,C,67.0,1288.0,7.1,0.507,0.051,0.326,5.8,18.5,12.3,5.3,1.1,2.5,17.0,8.5,,0.3,1.6,2.0,0.073,,-4.8,1.2,-3.6,-0.5
