Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1991,,1036,CHH,None,22.0,NBA,SG,82.0,1944.0,15.4,0.49,0.02,0.22,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,0.2,1.6,1.8,0.04,0.3,0.4,0.7,1.3
1992,,1036,CHH,None,23.0,NBA,SG,79.0,2906.0,16.5,0.51,0.02,0.27,6.0,8.9,7.4,16.6,2.5,0.9,10.1,24.7,2.7,2.0,4.7,0.08,0.7,-0.4,0.4,1.7
1993,,1036,CHH,None,24.0,NBA,SG,69.0,2430.0,14.0,0.5,0.06,0.28,5.6,9.3,7.5,15.8,1.9,0.8,13.0,22.6,1.1,1.7,2.9,0.06,-0.2,-0.6,-0.9,0.7
1994,21.0,1036,SEA,Seattle Supersonics,25.0,NBA,SG,79.0,2435.0,15.6,0.51,0.12,0.28,4.4,8.6,6.5,16.9,3.1,0.9,11.6,21.7,3.1,3.6,6.7,0.13,0.5,0.9,1.3,2.1
1995,21.0,1036,SEA,Seattle Supersonics,26.0,NBA,SG,73.0,2125.0,15.2,0.53,0.2,0.24,5.6,10.5,8.1,13.9,2.8,1.0,12.7,22.2,2.0,2.6,4.6,0.1,0.5,0.0,0.5,1.4
1996,31.0,1036,TOT,Total After Trade,27.0,NBA,SG,47.0,1683.0,15.5,0.55,0.15,0.34,5.0,11.6,8.2,24.6,2.0,1.1,17.9,19.5,2.1,1.1,3.2,0.09,0.9,0.5,1.4,1.4
1996,,1036,CHH,None,27.0,NBA,SG,36.0,1265.0,15.3,0.55,0.14,0.32,5.3,13.0,9.1,27.8,1.7,1.3,20.6,19.1,1.3,0.7,2.0,0.08,1.1,0.2,1.3,1.1
1996,3.0,1036,NJN,New Jersey Nets,27.0,NBA,SG,11.0,418.0,16.2,0.54,0.16,0.39,4.1,7.3,5.7,14.9,2.8,0.4,10.6,20.8,0.7,0.4,1.2,0.13,0.3,1.4,1.6,0.4
1997,3.0,1036,NJN,New Jersey Nets,28.0,NBA,SF,82.0,3199.0,19.6,0.53,0.15,0.37,5.8,11.4,8.4,18.3,2.5,1.1,11.4,25.4,6.6,2.2,8.8,0.13,2.8,0.1,2.9,4.0
1998,3.0,1036,NJN,New Jersey Nets,29.0,NBA,SF,81.0,2733.0,14.9,0.49,0.1,0.34,4.5,12.6,8.3,11.9,3.0,1.7,10.0,19.8,2.9,3.0,5.9,0.1,0.0,1.5,1.4,2.3
1999,3.0,1036,NJN,New Jersey Nets,30.0,NBA,SF,50.0,1606.0,14.8,0.44,0.03,0.28,4.0,13.3,8.4,13.8,4.4,1.2,9.6,20.3,0.3,2.2,2.6,0.08,-1.8,2.4,0.6,1.1
2001,3.0,1036,NJN,New Jersey Nets,32.0,NBA,SG,31.0,892.0,10.1,0.39,0.04,0.28,4.0,13.1,8.4,16.7,2.8,0.6,11.7,20.9,-1.1,0.8,-0.4,-0.02,-3.0,0.3,-2.7,-0.2
2002,16.0,1036,MIA,Miami Heat,33.0,NBA,SG,65.0,1410.0,7.6,0.41,0.1,0.15,2.4,12.7,7.6,12.1,1.7,0.4,10.9,17.1,-1.3,2.0,0.7,0.02,-4.8,0.9,-3.8,-0.6
2003,18.0,1036,MIN,Minnesota Timberwolves,34.0,NBA,SG,82.0,2068.0,10.6,0.48,0.09,0.24,2.9,10.5,6.8,11.4,2.0,0.5,12.6,18.8,0.1,1.8,1.9,0.04,-2.8,0.0,-2.8,-0.4
2004,5.0,1036,CHI,Charlotte Bobcats,35.0,NBA,SG,56.0,1411.0,11.1,0.44,0.07,0.25,4.6,10.3,7.4,11.4,2.4,0.8,12.0,21.9,-0.9,1.3,0.4,0.01,-2.8,-0.1,-2.8,-0.3
2005,17.0,1036,MIL,Milwaukee Bucks,36.0,NBA,SG,14.0,284.0,12.2,0.48,0.11,0.25,4.5,10.8,7.6,14.9,2.6,1.0,9.2,15.7,0.3,0.2,0.5,0.08,-1.7,1.3,-0.4,0.1
