Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1983,13,SDC,San Diego Clippers,Tom Chambers,23,79,79,2665,9.1,19.2,0.47,0.0,0.1,0.0,9.1,19.1,0.48,6.2,8.5,0.72,3.8,5.3,9.1,3.4,1.4,1.0,4.1,5.8,24.3,,105,110
1983,13,SDC,San Diego Clippers,Terry Cummings,21,70,69,2531,12.6,24.1,0.52,0.0,0.0,0.0,12.6,24.1,0.52,5.4,7.6,0.71,5.6,8.1,13.7,3.3,2.4,1.1,3.8,5.4,30.6,,113,106
1983,13,SDC,San Diego Clippers,Michael Brooks,24,82,26,2457,7.6,15.7,0.48,0.1,0.3,0.33,7.5,15.5,0.49,3.7,5.3,0.7,4.5,5.4,9.9,5.0,2.1,0.7,3.4,5.6,19.0,,108,109
1983,13,SDC,San Diego Clippers,Craig Hodges,22,76,48,2022,7.3,16.2,0.45,0.5,2.1,0.22,6.9,14.2,0.48,2.2,3.0,0.72,1.2,1.6,2.8,6.3,1.9,0.1,3.7,4.4,17.3,,99,112
1983,13,SDC,San Diego Clippers,Lionel Hollins,29,56,54,1844,7.9,18.1,0.44,0.1,0.5,0.14,7.8,17.6,0.44,3.3,4.5,0.72,0.8,2.5,3.2,9.4,2.8,0.4,5.0,3.9,19.2,,96,110
1983,13,SDC,San Diego Clippers,Al Wood,24,76,47,1822,8.8,18.9,0.46,0.4,1.3,0.3,8.4,17.7,0.48,3.2,4.1,0.77,2.5,3.6,6.0,3.4,1.4,0.9,2.8,4.8,21.1,,105,111
1983,13,SDC,San Diego Clippers,Richard Anderson,22,78,5,1274,6.4,15.8,0.4,0.3,0.7,0.37,6.1,15.1,0.4,1.8,2.5,0.7,4.1,5.9,10.0,4.4,2.1,1.0,3.4,6.2,14.7,,94,108
1983,13,SDC,San Diego Clippers,Randy Smith,34,65,16,1264,9.0,18.4,0.49,0.1,0.6,0.19,8.9,17.8,0.5,3.7,4.3,0.86,1.3,2.0,3.2,7.1,2.0,0.0,3.3,4.5,21.8,,111,112
1983,13,SDC,San Diego Clippers,Bill Walton,30,33,32,1099,8.5,16.1,0.53,0.0,0.0,,8.5,16.1,0.53,2.8,5.0,0.56,3.2,10.5,13.7,5.1,1.4,5.0,4.5,4.8,19.7,,101,103
1983,13,SDC,San Diego Clippers,Jerome Whitehead,26,46,23,905,8.4,15.8,0.54,0.0,0.0,,8.4,15.8,0.54,3.7,4.5,0.83,5.4,8.0,13.4,2.2,1.1,0.8,3.3,7.2,20.6,,113,109
1983,13,SDC,San Diego Clippers,Lowes Moore,25,37,3,642,5.9,13.8,0.43,0.4,1.7,0.26,5.4,12.1,0.45,3.1,4.1,0.75,1.1,2.9,4.0,5.3,1.6,0.1,3.3,5.2,15.3,,99,112
1983,13,SDC,San Diego Clippers,Jim Brogan,24,58,0,466,9.1,21.3,0.43,0.3,1.3,0.23,8.8,20.0,0.44,3.4,4.3,0.79,3.3,2.9,6.2,6.6,2.6,0.9,4.3,7.9,21.9,,99,109
1983,13,SDC,San Diego Clippers,Bob Gross,29,27,3,373,4.4,10.2,0.43,0.1,0.4,0.33,4.2,9.9,0.43,1.5,2.4,0.63,4.0,4.2,8.2,4.2,2.7,0.9,3.0,8.6,10.4,,97,108
1983,13,SDC,San Diego Clippers,Joe Cooper,25,13,4,275,5.3,10.0,0.52,0.0,0.0,,5.3,10.0,0.52,1.9,3.4,0.55,6.1,5.9,12.0,2.5,1.4,3.2,3.9,6.6,12.4,,99,108
1983,13,SDC,San Diego Clippers,Hutch Jones,23,9,0,85,9.3,20.3,0.46,0.0,0.0,,9.3,20.3,0.46,3.3,3.3,1.0,5.5,3.8,9.3,2.2,1.6,0.0,3.3,7.7,21.9,,105,111
1983,13,SDC,San Diego Clippers,Swen Nater,33,7,0,51,5.5,18.3,0.3,0.0,0.0,,5.5,18.3,0.3,3.7,3.7,1.0,1.8,10.1,11.9,0.9,0.9,0.0,2.7,0.9,14.6,,81,109
1983,13,SDC,San Diego Clippers,Robert Smith,27,5,0,43,2.2,14.1,0.15,0.0,1.1,0.0,2.2,13.0,0.17,7.6,8.7,0.88,1.1,2.2,3.3,6.5,4.3,0.0,3.3,7.6,11.9,,83,107
1983,13,SDC,San Diego Clippers,John Douglas,26,3,1,12,3.9,23.3,0.17,3.9,7.8,0.5,0.0,15.5,0.0,7.8,7.8,1.0,0.0,3.9,3.9,3.9,0.0,0.0,0.0,0.0,19.4,,101,115
