Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2870,123,123,4570,9.21,21.09,0.44,3.84,9.39,0.41,5.4,11.73,0.46,2.49,2.99,0.83,0.79,4.46,5.24,3.09,1.29,0.74,2.43,3.79,24.79,106.29,109.86
