Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,30,682,WSB,Washington Bullets,23.0,NBA,SF,54.0,10.0,575.0,5.5,11.5,0.48,0.0,0.1,0.0,5.5,11.4,0.48,1.9,2.3,0.81,3.4,4.9,8.3,1.9,0.6,0.8,2.7,5.6,12.9
1983,30,682,WSB,Washington Bullets,24.0,NBA,SF,74.0,10.0,1161.0,7.8,16.6,0.47,0.1,0.3,0.2,7.7,16.2,0.48,1.7,2.8,0.63,2.6,4.0,6.6,2.3,1.0,0.7,2.8,3.8,17.4
1984,30,682,WSB,Washington Bullets,25.0,NBA,SF,46.0,0.0,467.0,7.9,16.8,0.47,0.1,0.7,0.11,7.9,16.1,0.49,1.9,3.0,0.62,2.6,5.3,7.9,2.3,1.1,0.8,2.8,4.5,17.8
1985,31,682,TOT,Total After Trade,26.0,NBA,SF,61.0,2.0,774.0,7.1,16.6,0.43,0.0,0.5,0.1,7.1,16.1,0.44,2.4,2.9,0.82,2.7,4.4,7.1,2.4,1.0,0.2,2.5,5.3,16.7
1985,30,682,WSB,Washington Bullets,26.0,NBA,SF,4.0,0.0,28.0,2.6,12.9,0.2,0.0,0.0,,2.6,12.9,0.2,3.9,5.1,0.75,2.6,2.6,5.1,1.3,1.3,0.0,2.6,3.9,9.0
1985,17,682,MIL,Milwaukee Bucks,26.0,NBA,SF,57.0,2.0,746.0,7.3,16.7,0.44,0.0,0.5,0.1,7.2,16.2,0.45,2.3,2.8,0.83,2.8,4.4,7.2,2.4,1.0,0.2,2.5,5.3,16.9
1986,17,682,MIL,Milwaukee Bucks,27.0,NBA,SF,57.0,7.0,873.0,7.8,16.4,0.47,0.1,1.0,0.12,7.6,15.4,0.5,2.5,3.1,0.81,2.5,4.5,7.0,2.3,1.1,0.3,2.1,4.7,18.1
1988,31,682,TOT,Total After Trade,29.0,NBA,SF,21.0,0.0,226.0,7.6,18.3,0.42,0.2,2.7,0.06,7.5,15.6,0.48,1.1,1.6,0.7,2.5,4.0,6.5,3.2,0.3,0.6,2.9,4.6,16.6
1988,17,682,MIL,Milwaukee Bucks,29.0,NBA,SF,5.0,0.0,39.0,5.5,16.6,0.33,0.0,1.8,0.0,5.5,14.8,0.38,0.0,0.0,,0.9,1.8,2.8,2.8,1.8,0.9,4.6,3.7,11.1
1988,27,682,SAS,San Antonio Spurs,29.0,NBA,SF,16.0,0.0,187.0,8.1,18.7,0.43,0.2,2.9,0.07,7.9,15.8,0.5,1.3,1.9,0.7,2.9,4.4,7.3,3.3,0.0,0.6,2.5,4.8,17.7
1989,5,682,CHI,Chicago Bulls,30.0,NBA,SF,49.0,3.0,545.0,5.4,12.6,0.43,0.3,1.0,0.27,5.1,11.6,0.44,1.3,1.7,0.73,3.1,4.4,7.5,2.0,0.7,0.3,1.5,3.8,12.2
1990,5,682,CHI,Chicago Bulls,31.0,NBA,SF,53.0,0.0,429.0,4.9,13.3,0.37,0.6,2.1,0.28,4.3,11.2,0.38,0.6,0.7,0.88,2.1,4.7,6.8,1.5,0.8,0.7,1.7,4.4,10.9
